source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Lady9,,2019-11-27 19:30:00,"Năm hết Tết đến, mong ước thoát ế của Xuân Nghị nay đã thành hiện thực ?? Ước trước bước có qua??? #PhimHaiTet #UocTruocBuocCoQua #XuanNghi",52,48,1,3,,,,317 bình luậ,2472676139662828,/story.php?story_fbid=2472676139662828&id=1633536333576817,Lưu
Lady9,,2019-11-27 19:00:00,"🎁🎁 Vừa được quà to, vừa góp phần bảo vệ môi trường. Hãy trở thành #Người_tiêu_dùng_thông_minh cùng BIBICA với chương trình #ĐỔI_ĐIỂM_NHẬN_QUÀ_BIBICA   👉👉Chỉ cần 3 bước rất đơn giản: ☑️ Bước 1: #CẮT phần bao bì bánh/kẹo Bibica có phần Điểm + Tên sản phẩm. ☑️ Bước 2: #TÍCH đủ điểm để đổi các phần quà giá trị tương ứng với số điểm tích lũy. ☑️ Bước 3: #ĐỔI quà tại các điểm đổi quà BIBICA trên toàn quốc. 📌📌 Chương trình khuyến mãi (Kỳ 6) sẽ kết thúc vào ngày 28/02/2020 (hoặc có thể kết thúc khi hết quà tặng khuyến mãi). Cơ cấu giải thưởng của chương trình: #Kẹo_mút_Welly (que 9g): 2 điểm #Kẹo_cây_cherry_30g: 6 điểm #Bánh_Orienko_36gr hoặc #Túi_kẹo_Well_90gr:10 điểm #Chàng_Chewgum (quả 24g): 24 điểm #Hộp_bánh_HURA_Deli_336gr: 80 điểm #Giải_đặc_biệt_Iphone_11: 100.000 điểm Chi tiết về chương trình:➡️ http://bit.ly/338EbDx ☎️ Hotline hỗ trợ: 0912 885 456",13,13,,,,,,Bình luậ,2472561113007664,/story.php?story_fbid=2472561113007664&id=1633536333576817,Lưu
Lady9,,2019-11-27 17:00:00,Lộ ảnh nóng Xuân Nghị tình tứ bên người yêu mới ???? #PhimHaiTet #UocTruocBuocCoQua #XuanNghi,66,57,8,1,,,,302 bình luậ,2472659026331206,/story.php?story_fbid=2472659026331206&id=1633536333576817,Lưu
Lady9,,2019-11-27 16:29:11,Thương mỗi ông bố thôi,159,113,43,3,,,,6 bình luậ,2472700369660405,/story.php?story_fbid=2472700369660405&id=1633536333576817,Lưu
Lady9,,2019-11-27 14:52:08,Siêu phẩm hài Tết của anh Cần Trô :O Hóng quá anh em ơiiiiii Hẹn anh em 19h ngày 2.12 đón chờ siêu phẩm bom tấn nhaaa UTBCQ??? Thắc mắc ghê!!! #PhimHaiTet #UocTruocBuocCoQua #XuanNghi,9,9,,,,,,301 bình luậ,2472647282999047,/story.php?story_fbid=2472647282999047&id=1633536333576817,Lưu
Lady9,,2019-11-27 10:31:16,Toang rồi ông giáo ạ,308,225,82,1,,,,9 bình luậ,2472497739680668,/story.php?story_fbid=2472497739680668&id=1633536333576817,Lưu
Lady9,,2019-11-26 21:00:01,Cuối cùng thì anh Xuân Nghị cũng thoát ế rồi sao??? Nà ní? #PhimHaiTet #UocTruocBuocCoQua #XuanNghi,119,90,28,1,,,,310 bình luậ,2471906833073092,/story.php?story_fbid=2471906833073092&id=1633536333576817,Lưu
Lady9,,2019-11-26 19:00:51,Xuân Nghị bất ngờ tung siêu phẩm hài Tết chao đảo cộng động mạng kìa anh em ơiiiii UTBCQ là gì ta???? #PhimHaiTet #UocTruocBuocCoQua #XuanNghi,71,59,11,1,,,,307 bình luậ,2471882803075495,/story.php?story_fbid=2471882803075495&id=1633536333576817,Lưu
Lady9,,2019-11-26 17:00:00,"Ủaaaa Ad đọc mà ad tứk á :))) Năm rồi ad cũng ước ao như zậy đó, năm nay bớtttttt lại đi mấy má ôi Sống vui sống khoẻ, sống yêu đời, bớt ước tận hưởng cuộc sống nha <3 #PhimHaiTet #UocTruocBuocCoQua #XuanNghi",92,70,22,,,,,305 bình luậ,2471736566423452,/story.php?story_fbid=2471736566423452&id=1633536333576817,Lưu
Lady9,,2019-11-26 14:45:20,Tag ngay đứa lúc nào mở mồm cũng đòi có bồ mỗi dịp Tết về đi các đồng Ế ơiiii :v Ước trước bước có qua nha mấy bồ 😝😝😝 #PhimHaiTet #UocTruocBuocCoQua #XuanNghi,83,68,12,2,1,,,347 bình luậ,2471725389757903,/story.php?story_fbid=2471725389757903&id=1633536333576817,Lưu
