source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
"Học tiếng Anh,Đại Kỷ Nguyên - Văn hóa",Đại Kỷ Nguyên - Văn hóa,2019-11-27 21:44:37,"Lắng đọng đêm về:  - Khi mất đi tình yêu, chớ đổ lỗi rằng bên cạnh mình có quá nhiều cám dỗ. - Đàn ông yêu bằng lời nói hay yêu bằng trái tim? Bạn nhất định phải hiểu. #ĐKN #Langdongdemve",8,8,,,,,,Bình luậ,10159191689641110,/story.php?story_fbid=10159191689641110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 21:14:07,,36,35,,1,,,,1 bình luậ,10159191591461110,/hoctienganh/photos/a.10151190252756110/10159191591461110,Lưu
Học tiếng Anh,,2019-11-27 20:04:12,Chiếc đồng hồ đẹp quá,45,40,2,2,1,,,Bình luậ,10159191409336110,/hoctienganh/photos/a.10151190252756110/10159191409336110,Lưu
Học tiếng Anh,,2019-11-27 19:49:07,,181,164,,16,,1,,2 bình luậ,10159191366626110,/hoctienganh/photos/a.10151190252756110/10159191366626110,Lưu
Học tiếng Anh,,2019-11-27 19:40:48,U22 Lào (phải) xuất sắc cầm hoà U22 Singapore ở trận mở màn tối 26/11,41,29,11,,1,,,Bình luậ,10159191030611110,/story.php?story_fbid=10159191030611110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 19:35:48,"Sau trận ra quân SEA Games 30 gặp chủ nhà U22 Philippines, rất nhiều cầu thủ U22 Campuchia đã bị thương vì chất lượng sân cỏ nhân tạo tại SVĐ Rizal Memorial",16,9,,,1,3,3,2 bình luậ,10159191030556110,/story.php?story_fbid=10159191030556110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 19:30:48,Dù SEA Games 30 mới diễn ra nhưng đã có không ít chuyện hy hữu khác xảy ra khiến các đội tuyển tham gia ngán ngẩm.,21,15,6,,,,,6 bình luậ,10159191030366110,/story.php?story_fbid=10159191030366110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 19:25:48,"Sau trận ra quân thất bại trước Indonesia, tuyển Thái Lan bị CĐV đội nhà chỉ trích và kêu gọi sớm về nước.",3,3,,,,,,Bình luậ,10159191030316110,/story.php?story_fbid=10159191030316110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 19:20:49,"“Cá Linh Đao và viên tham quan” là truyện ngắn về một nho sinh khi chưa có quyền chức thì sống thanh tao, câu cá linh đao, mỗi con đáng giá một lượng bạc nhưng chàng chỉ câu đủ ăn ngày ba bữa.",1,1,,,,,,Bình luậ,10159191027296110,/story.php?story_fbid=10159191027296110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 19:15:48,"Cơm nguội từ bữa trước vẫn còn, hay chỉ đơn giản là bạn muốn ăn cơm cháy tại nhà? Cách làm cháy nhanh, đơn giản dưới đây sẽ giúp bạn thực hiện điều đó.",12,11,,1,,,,Bình luậ,10159191027221110,/story.php?story_fbid=10159191027221110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 19:10:48,"Lúc mới tập đi, vì không có tay khiến cơ thể em bị mất thăng bằng và không có điểm tựa nên mỗi khi đứng dậy, H’Lanh lại ""ngã uỵch"" xuống đất, có khi đập cả đầu vào tường nhà.",28,18,,7,,3,,Bình luậ,10159191027131110,/story.php?story_fbid=10159191027131110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 19:05:48,"Cướp 95.000 đồng của cụ bà 83 tuổi để chơi game, Trần Thanh Tâm (17 tuổi, ngụ xã Đông Hiệp, H.Cờ Đỏ) bị TAND TP. Cần Thơ tuyên án 5 năm tù.",158,97,30,,13,8,10,62 bình luậ,10159191027016110,/story.php?story_fbid=10159191027016110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:55:48,"Ba chữ có thể cho thấy hậu vận khó tránh khỏi của một triều đại khiến hậu nhân phải tự hỏi, liệu mọi sự thành bại, hưng suy của quốc gia, hay một đời người đều đã được an bài từ trước?",9,9,,,,,,Bình luậ,10159190881871110,/story.php?story_fbid=10159190881871110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:50:48,"Chú chuột ăn nhiều nên béo quá, suýt nữa không thoát ra được, may nhờ có đội cứu hộ nhiệt tình cứu giúp",52,21,27,2,2,,,5 bình luậ,10159190881806110,/story.php?story_fbid=10159190881806110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:49:12,Cách tránh nắng thông minh,186,176,,10,,,,3 bình luậ,10159191225221110,/hoctienganh/photos/a.10151190252756110/10159191225221110,Lưu
Học tiếng Anh,,2019-11-27 18:40:48,Sự hối hận ngập tràn trong tim và trào dâng thành nước mắt lăn dài trên mặt ông... Câu chuyện thật xúc động!,5,5,,,,,,Bình luậ,10159190766731110,/story.php?story_fbid=10159190766731110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:35:48,"Cặp vợ chồng Rachel và Raymond ở Texas (Mỹ) đã mất đi người con trai Joseph yêu quý. Một ngày nọ, họ đến nghĩa trang thăm mộ Joseph và chợt nhận thấy chỗ đất nơi con trai yên nghỉ có cỏ mọc xanh hơn những phần mộ khác. Liệu có phải phép màu đã xảy ra?",4,4,,,,,,Bình luậ,10159190766701110,/story.php?story_fbid=10159190766701110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:30:48,"Tại Hồ Nam, Trung Quốc, có một bác nông dân tên là Hoàng Đức Dân, mỗi ngày bác đều đuổi những con heo do mình nuôi lên bục cao rồi cho chúng nhảy xuống nước.",5,4,,,1,,,Bình luậ,10159190766671110,/story.php?story_fbid=10159190766671110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:25:48,Người ta còn ước tính có tới hơn 27 ngôi nhà tương tự thế này nữa ở Mexico.,85,65,1,,18,1,,6 bình luậ,10159190766621110,/story.php?story_fbid=10159190766621110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:20:48,"Sự việc thần kỳ này nhanh chóng nổi tiếng khắp nước Mỹ, thu hút vô số thợ tìm khó báu chuyên nghiệp đến thử vận may.",7,6,,1,,,,Bình luậ,10159190766571110,/story.php?story_fbid=10159190766571110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:15:48,Giữa trẻ em và thú cưng luôn tồn tại một nút thắt vô cùng đặc biệt. Tình bạn của chúng hình thành một cách tự nhiên và rất bền vững,14,10,2,2,,,,1 bình luậ,10159190766531110,/story.php?story_fbid=10159190766531110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:10:48,"Yếu tố quan trọng nhất trong tình yêu là gì? Cảm xúc? Sự quan tâm? Sự hy sinh, hay sự tin tưởng? Khi sóng gió đến, điều một người nghĩ đến cũng thể hiện chính con người của họ.",7,7,,,,,,Bình luậ,10159190766466110,/story.php?story_fbid=10159190766466110&id=168170731109,Lưu
Học tiếng Anh,,2019-11-27 18:04:08,,447,421,,26,,,,17 bình luậ,10159191143311110,/hoctienganh/photos/a.10151190252756110/10159191143311110,Toàn bộ tin
Học tiếng Anh,,2019-11-27 17:04:07,Muôn hoa khoe sắc,80,72,,7,1,,,2 bình luậ,10159191044261110,/hoctienganh/photos/a.10151190252756110/10159191044261110,Lưu
