source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
YAN Go,,2019-11-27 22:22:25,"Anh em bốn bể là nhà, đi đâu tìm được trọn tình anh em 💪  Tình nghĩa chốn giang hồ mấy đâu sánh nổi! Cre: Hồ Quang Hiếu TV",26,26,,,,,,Bình luậ,1475899219201208,/story.php?story_fbid=1475899219201208&id=346306762160465,Lưu
"YAN Go,YAN News",YAN News,2019-11-27 22:13:52,"ĐẸP QUÁ ĐI THÔI, FREE NỮA KÌA MỌI NGƯỜI 😁Ăn ngon đắm đuối quên lối về thì thôi đi, còn có ảnh ""sống ảo"" mang về nữa chứuuu 😆",18,17,,1,,,,Bình luậ,1476850525772744,/story.php?story_fbid=1476850525772744&id=346306762160465,Lưu
YAN Go,,2019-11-27 22:00:35,Bến Ninh Kiều về đêm đẹp mê hồn ❤❤ 📸Nguyen Ngoc Minh,286,258,1,22,5,,,28 bình luậ,1474336012690862,/story.php?story_fbid=1474336012690862&id=346306762160465,Lưu
YAN Go,,2019-11-27 20:00:46,"THANH XUÂN NHẤT ĐỊNH PHẢI ĐẾN HÀ GIANG RẤT NHIỀU LẦN💃    Hà Giang - Vượt 1100km để đặt chân đến đây ! Mình đã đọc rất nhiều bài review của mọi người về thành phố này nhưng phải thực sự đặt chân đến đây bạn mới thấy được vẻ đẹp và hùng vỹ của sông núi nơi đây mà không nơi đâu có được 😍 Mình sẽ chỉ review sương sương chuyến đi của mình khi đến Hà Giang cho mọi người nhé 😂 ❌ Chuẩn bị gì khi đến Hà Giang ❓ Thời tiết Hà Giang bắt đầu lạnh rồi lên mọi người đi nhớ mang theo áo khoác , áo len , khăn ấm , mũ len , áo mưa ... trên đây chủ yếu là đồi núi lên mình nghĩ mọi người lên chọn đi giày thể thao để được thoải mái leo trèo nheee ❗️ ❌ Đi bằng gì khi đến Hà Giang ❓ Dành cho những bạn đam mê đi khám phá thì đi xe máy đến Hà Giang là một điều rất thú vị và vô cùng tuyệt vời !! Nhưng mình khuyên mọi người lên đi xe khách đến thành phố Hà Giang và thuê xe máy trên ấy thì sẽ đỡ mệt hơn rất nhiều nhé ❗️ ❌ Ở đâu khi đến Hà Giang ❓ Bây giờ đang mùa du lịch lên mình nghĩ các bạn lên book lịch sớm sẽ được giá tốt mà lại được phòng rất okee nhé . Phòng ks ở đây chỉ khoảng từ 200-400k/phòng . Còn homestay thì khá rẻ chỉ khoảng 150-350k/phòng ❗️ ❌ Đi đâu khi tới Hà Giang ❓ Mình sẽ liệt kê những địa điểm check in không thể thiếu khi tới Hà Giang cho mọi người nhé ⚠️ ▶ Cột mốc số 0, Dốc Bắc Sum, Cao nguyên núi đá Đồng Văn, Mã Pì Lèng, Cột cờ Lũng Cú, Phố cổ Đồng Văn, Núi đôi Quản Bạ , Cổng trời Quản Bạ, Phim trường “ chuyện của Pao “, Dinh thự họ Vương, Rừng thông Yên Minh , dốc Thẩm Mã , Mèo Vạc , Sông Nho Quế , Chợ Phiên , Cung đường chữ M .... ❗️ ❌ Ăn gì khi đến Hà Giang ❓ Thắng dền , lẩu ếch , thắng cố , bánh cuốn , bún , phở Hà Giang , thịt trâu gác bếp , rượu ngô , lẩu gà đen , xiên nướng , khoai lang nướng , thịt nướng , cơm rang , mèn mén ....❗️ ❌ Chơi gì khi đến Hà Giang ❓ Mình đến Hà Giang đúng vào mùa lễ hội hoa Tam Giác Mạch lần t5 lên có rất nhiều lễ hội và nhiều thứ để chơi 🤣 các bạn muốn đi chơi với không khí nhộn nhịp sôi động thì hãy tới Hà Giang vào mùa lễ hội.. mọi người ở khắp nơi nơi như hoà chung thành một đại gia đình vậy người Hà Giang vô cùng hiếu khách và thân thiện vô cùngggggg ❤️  ❌ Mua quà gì ở Hà Giang ❓ Cam Hà Giang , Mật ong , Gạo già diu , Táo mèo , thịt trâu gác bếp , rượu ngô , táo mèo , bánh kẹo hoa tam giác mạch .... ❗️  ❌ MỘT SỐ LƯU Ý QUAN TRỌNG KHI TỚI HÀ GIANG ❌ - Các bạn nhớ phải mang quần áo thật ấm vì ở trên đây lạnh hơn so với mình nghĩ rất nhiều  ✔️ - Hà Giang mùa này có rất nhiều sương mù và mưa phùn lên mọi người nhớ mặc áo mưa đầy đủ và đi đường cẩn thận để tránh trơn trượt bị ngã như mình nhé 🤣✔️ - Nên đi xe số thay vì xe ga bởi vì rất nhiều đồi núi cao xe ga không thể lên được ✔️ - Các bạn nữ có da nhạy cảm lên mang đồ skincare để bảo vệ làn da vì đi đường khá nhiều và rất bụi , sau chuyến đi về mình đã mọc rất nhiều mụn 😭 - Và quan trọng là nhớ book phòng thật sớm nha  🔻 Hà Giang là một địa điểm du lịch mới mẻ lên rất đáng để mọi người trải nghiệm , khám phá ✔️ Những hình ảnh này không thể lột tả hết vẻ đẹp của vùng đất và con người nơi đây vì thế còn trẻ xăng xe còn rẻ thì sao không xách balo và đi chứ  Trên đây là một số lưu ý nho nhỏ của mình mong giúp ích được mọi người khi đến với Hà Giang 👋 Chúc mọi người có một chuyến đi tuyệt vời ở nơi đâyyy  ©️Mẫn Nhi",108,103,,5,,,,7 bình luậ,1471087366349060,/story.php?story_fbid=1471087366349060&id=346306762160465,Lưu
YAN Go,,2019-11-27 16:00:42,"Sống ảo cháy máy ""LITTLE JAPAN ĐẬM CHẤT ĐIỆN ẢNH"" vừa xuất hiện ở Sài Gòn 🏮🏮🏮 -Được lấy cảm hứng từ không gian đường phố đa sắc màu của thành phố Tokyo hiện đại, với hệ thống đèn chiếu sáng, tạo nên không gian hoàn toàn khác biệt thu hút giới trẻ. Đến với Chill Town, bạn như vừa đặt chân đến đất nước Nhật Bản hiện đại, xinh đẹp. Mỗi góc của quán đều được thiết kế vô cùng tỉ mỉ và ấn tượng, tha hồ cho bạn vừa sống ảo cực chất, vừa nhâm nhi ly cocktail cùng hội chị em.  📍Địa chỉ: 7A Tô Vĩnh Diện, phường Linh Chiểu, quận Thủ Đức  📸 @Chill Town Phố Bia",797,765,9,20,3,,,205 bình luậ,1471098039681326,/story.php?story_fbid=1471098039681326&id=346306762160465,Lưu
YAN Go,,2019-11-27 12:22:25,Ngữ văn thú dzị hơn tao tưởng :v Cre: Phạm Minh Nhật,356,300,33,23,,,,29 bình luậ,1475490152575448,/story.php?story_fbid=1475490152575448&id=346306762160465,Lưu
YAN Go,,2019-11-27 12:00:11,"Đà Lạt luôn thơ như những phần mộng mơ của tuổi trẻ 🌿 1. Di chuyển 🚖🛩 - Mình luôn ưu tiên chọn xe Thành Bưởi vì khá tin tưởng cũng như tiện lợi. Giá vé thường: 210k/giường. Xe đi tầm 6 tiếng là đến nè 🚖💃🏼 2. Lưu trú 🏘 - Mình thường chọn homestay để ở thay vì khách sạn. Bởi đa phần các homestay sẽ decor xinh xắn, gần gũi hơn ☺️ Đợt này mình book phòng tại MỘT NHÀ làm nơi lưu trú. - MỘT NHÀ cực kì XINH với màu chủ đạo là tone trắng-nâu. Mọi thứ đều được bày trí sạch sẽ-đẹp mắt, và phải nhấn mạnh là có 7749 góc để sống ảo luôn cơ 💃🏼📸 - Anh chủ lại rất vui tính và nhiệt tình nè ^^ Mức giá trung bình tầm khoảng 500k. Không có dorm. Bù lại phòng nào cũng được decor tỉ mỉ, cưng lắm nhaaa. 3. Ghé đâu tại ĐL ⁉️ - Mây Lang Thang ( Homestay kết hợp coffee, view thoáng đãng, khá xinh xắn ) - Vườn Hồng Nhà Tom ( lượng người đến rất đông, có khu decor để chụp ảnh, khu hái hồng ăn tại chỗ hoặc mua về ) - Boho Corner ( tiệm coffee nhỏ nhắn nằm trong hẻm, bánh và trà sữa khá ngon, view xinh xắn ) - Xưởng Kem Hoa ( tổng thể quán hơi rối mắt, vị kem ổn, không quá đặc biệt đối với mình ) - Tiệm cà phê Cô Bông ( Nước khá ngon, quán theo style những năm 90 ấy ) - Săn Mây tại Đồi Đa Phú ( Gần trung tâm hơn đồi chè Cầu Đất, cảnh rất đẹp, lượng mây hôm mình đi nhiều nên cực kì ưng ý luônnn ) 4. Ăn gì đây 🤤 - Bánh ướt Long ( cá nhân mình thấy ngon hơn Trang sau khi ăn cả hai nơi ) - Kem bơ Thanh Thảo - Nậm nướng Đà Lạt ( nướng & lẩu đều ngon, đậm đà, món lên nhanh, giá cả vừa túi ) - Lẩu gà lá é - Bánh căn Lệ - Bánh mì xíu mại Sương - Một số quán bình thường không tên mình từng ăn thấy ngon thì ghé lại ăn tiếp :)) Đồ ăn ĐL nhìn chung ngon, hợp vs khẩu vị của mình. Mình không note ra chi phí dùng cho chuyến đi, vì hầu bao mỗi người sẽ khác và nhu cầu sử dụng cũng khác nhau. Mình nghĩ mỗi người sẽ chọn cho mình một cách đi riêng và hấp dẫn. Mong rằng mọi người đều có thể yêu Đà Lạt như mình ©️ Mỹ Duyên",313,300,,11,1,1,,32 bình luậ,1471077303016733,/story.php?story_fbid=1471077303016733&id=346306762160465,Lưu
"YAN Go,YAN News",YAN News,2019-11-27 10:45:54,"Mấy chị em nghiện check in thì làm sao bỏ qua địa điểm này được :)))Không nói thì không biết Sapa luôn á, xách balo lên và đi thôi 🥳",16,15,,1,,,,Bình luậ,1475572655900531,/story.php?story_fbid=1475572655900531&id=346306762160465,Lưu
YAN Go,,2019-11-27 08:00:30,Có ai max level chưa ta 😎😎,"1,1K",886,199,13,5,7,,549 bình luậ,1471058903018573,/story.php?story_fbid=1471058903018573&id=346306762160465,Lưu
"YAN Go,Welcome to Dalat",Welcome to Dalat,2019-11-26 22:57:14,Thấy mà tức á nha 😤😤CẢM GIÁC LÚC ẤY SẼ RA SAO 🙂,404,204,177,3,1,3,16,78 bình luậ,1474292426028554,/story.php?story_fbid=1474292426028554&id=346306762160465,Lưu
