source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
IFact,,2019-11-27 23:06:35,"#iLEARN 19 SỰ THẬT ĐƠN GIẢN KHÔNG BIẾT SỚM SẼ HỐI HẬN ------------------- 1. Tái hợp sau khi chia tay thì 97% sẽ lại chia tay, mà 80% lý do chia tay vẫn giống hệt lần đầu. 2. Điện thoại gọi không được thì đừng gọi. Tin nhắn không nên gửi thì đừng gửi. Người không nên để ý thì đừng để ý. Phải sáng suốt hơn, thế giới lớn như vậy cơ mà. 3. Trong mơ mà tìm được WC thì nhất định không được chạy vào giải quyết. 4. Nếu còn trẻ đừng lúc nào cũng thức khuya. 5. Đừng để bài tập tới tận ngày nghỉ cuối cùng mới làm. 6. Ba mẹ đều đã già rồi, hãy nói chuyện với họ nhiều hơn, và hãy nói những lời thật lòng. 7. Nếu con trai nói chia tay, đừng níu giữ. 8. Nếu điều kiện gia đình bạn không tốt, nhất định phải cố gắng học hành, nếu có thể, đừng bao giờ ngừng bước trên con đường tới cánh cửa đại học, vì lợi ích mà việc học mang lại thật sự có thể là cơ hội duy nhất để bạn đổi đời. 9. Người đã lừa dối bạn một lần, rồi sẽ lừa dối bạn lần thứ hai. 10. Đừng lưu lại tất cả những tật xấu, những không hay cho gia đình, người thân, mà đem những thứ tốt đẹp cho người ngoài. Đừng vì người yêu mà làm bố mẹ buồn phiền. Đừng đem những bực dọc, tức giận ở ngoài về xả lên những thân thiết của bạn. 11. Đánh giá của những người bạn thật sự tốt với mình về đối tượng của mình, bạn nhất định phải nghe và xem xét nó. 12. Mỗi một lần tạm biệt đều có thể là lần cuối cùng gặp nhau. Mỗi một bóng dáng rời xa đầy bình yên đều có thể là hình ảnh cuối cùng trong câu chuyện của chúng ta. 13. Bạn nghĩ việc tồi tệ nhất trên thế giới này là mất đi người mình yêu, thực ra việc tồi tệ phải là vì quá yêu một người mà đánh mất chính bản thân mình. 14. Chỉ có bố mẹ là yêu bạn vô điều kiện mà thôi. 15. Có những người đừng bao giờ chờ đợi. Có những người dù bạn cố gắng níu giữ thế nào thì người ấy cũng chỉ là một người bước vội qua cuộc đời bạn, mười năm sau gặp lại, tim không rộn ràng, mặt không đỏ lên, chỉ như gặp thoáng qua một người xa lạ. 16. Dù đêm qua bạn khóc nức nở không thành tiếng đau đớn cỡ nào, thì sáng hôm sau tỉnh dậy, thành phố vẫn nhộn nhịp ồn ào như nó vẫn vậy. 17. Bố mẹ nuôi bạn hơn hai mươi năm, không phải để bạn vì một người không đáng mà đòi sống đòi chết. 18. Mắt cận sẽ không khỏi được, chỉ có càng ngày càng tăng phẩy mà thôi. Vậy nên phải bảo vệ mắt! 19. Con gái đừng đánh mất mình quá dễ dàng, không phải ai nhìn thật thà cũng thật thà. Hãy ăn uống ngủ nghỉ đúng giờ. Mười sáu mười bảy tuổi đừng chỉ mải mê trang điểm đầu tóc. Lần đầu tiên nhận thức được rằng bạn và người ấy không thể có tương lai, hãy buông tay đừng do dự, có như vậy cuộc đời của bạn mới sáng rõ hơn. ---------- Phối hợp nội dung: http://bit.ly/33iMGLO #NP","1,1K",883,267,21,3,3,,36 bình luậ,1645199852314609,/story.php?story_fbid=1645199852314609&id=185866234914652,Lưu
IFact,,2019-11-27 22:07:46,#iLIVE Mạnh dạn nộp CV các bạn ạ! Nhiều sếp cứ như người giời ý hihi 🙃 (Cre: #Sinhviênvàchuyệnđilàm) ---------- Phối hợp nội dung: http://bit.ly/33iMGLO #NP,"3,5K","2,4K",1K,15,13,74,3,192 bình luậ,1645146115653316,/story.php?story_fbid=1645146115653316&id=185866234914652,Lưu
IFact,,2019-11-27 21:00:31,Sức tưởng tượng của mấy bác Nhật thật phong phú 😂,122,109,11,,2,,,5 bình luậ,1644718395696088,/story.php?story_fbid=1644718395696088&id=185866234914652,Lưu
IFact,,2019-11-27 20:00:13,"#iCLIP Có mấy đồng tiền gánh nước, rửa bát thuê mà cũng không định trả ---- -----",176,165,6,2,2,1,,Bình luậ,1644711799030081,/story.php?story_fbid=1644711799030081&id=185866234914652,Lưu
IFact,,2019-11-27 19:00:00,#ICLIP Đợt lạnh này có vẻ vẫn còn tiếp tục kéo dài @@,95,91,2,1,1,,,5 bình luậ,1644850789016182,/story.php?story_fbid=1644850789016182&id=185866234914652,Lưu
IFact,,2019-11-27 17:59:03,#iLOVE Bạn có phải kiểu người này không?... ---------- Phối hợp nội dung: http://bit.ly/33iMGLO #NP,"2,6K","2,3K",194,63,7,49,1,231 bình luậ,1644947065673221,/story.php?story_fbid=1644947065673221&id=185866234914652,Lưu
IFact,,2019-11-27 17:16:43,#iKNOW Đúng là hội nhà giàu Dubai chưa bao giờ làm bạn thất vọng! 😂😂 Nhưng đây mới chỉ là 1 trong 15 điều điên rồ bạn chỉ có thể bắt gặp ở 'xứ sở không có gì ngoài tiền' Dubai: http://bit.ly/2lW4gFi,"1,2K","1,1K",95,11,65,5,1,13 bình luậ,1644919092342685,/story.php?story_fbid=1644919092342685&id=185866234914652,Lưu
IFact,,2019-11-27 16:00:00,"#iNATURE MỨC ĐỘ BỀN VỮNG VỀ MÔI TRƯỜNG Ở VIỆT NAM XẾP HẠNG 129, GẦN CUỐI BẢNG XẾP HẠNG SO VỚI THẾ GIỚI !! Có thể bạn chưa biết, theo Báo cáo năng lực cạnh tranh du lịch toàn cầu năm 2017 của Diễn đàn Kinh tế thế giới - WEF, để nâng cao sức cạnh tranh của ngành du lịch, Việt Nam cần cải thiện mạnh mẽ các chỉ số đang ở gần cuối bảng xếp hạng, như: Mức độ bền vững về môi trường (hạng 129); Các quy định lỏng lẻo về môi trường (hạng 115); Mức độ chất thải (hạng 128). Đế góp sức mình cho công cuộc bảo vệ môi trường, mới đây, vào ngày Chủ nhật xanh vừa rồi, gần 1.000 người dân địa phương Sa Pa cùng CBNV Tập đoàn Sun Group khu vực Tây Bắc đã tham gia vào sự kiện ra quân: Ngày Xanh - Vì một môi trường sống “Không rác thải” Với các hoạt động ý nghĩa, đã có hàng tấn rác được thu gom, 250 gốc hồng  leo được gieo trông tại các điểm khắp thành phố, …. Cả Sa Pa hòa chung không khí, nhân rộng việc tốt, truyền cảm hứng cho nhiều tình nguyện viên trẻ. Mong rằng không chỉ Chủ nhật xanh, và không chỉ Sa Pa, mà khắp nơi trên đất nước Việt nam sẽ có nhiều ngày xanh hơn nữa. #Hành_Trinh_Xanh #Sapa #Lào_Cai #Tây_Bắc #SunGroup #Không_Rác_Thải",259,232,11,14,,2,,14 bình luậ,1644778889023372,/story.php?story_fbid=1644778889023372&id=185866234914652,Lưu
IFact,,2019-11-27 15:00:06,"#iFUN Khi mắt nhìn thấy một hình ảnh tổng thể, tâm trí sẽ ưu tiên những gì phù hợp với cảm xúc của bạn nhất vào thời điểm đó... https://bit.ly/2OJ3GWk",1K,976,12,17,3,11,,65 bình luậ,1644798262354768,/story.php?story_fbid=1644798262354768&id=185866234914652,Lưu
IFact,,2019-11-27 14:30:45,"Chân dài, mi cong, mặt vline, đúng tiêu chuẩn xinh đẹp của chị em mong muốn :))",118,107,7,1,3,,,1 bình luậ,1644807959020465,/story.php?story_fbid=1644807959020465&id=185866234914652,Lưu
