source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
"Netlife,Maybi",Maybi,2019-11-26 20:30:00,"☘ CÔ NÀNG KẸO NGỌT CÙNG 'DALMATIAN SLEEPWEARS' ☘ 🍀 Dành cho cô nàng ngọt ngào chìm trong khu vườn mơ mộng của riêng mình, Dalmatian với thiết kế 2 dây cùng chất liệu lụa tuyệt đẹp đem đến cho bạn cảm giác thoải mái để sẵn sàng chìm vào giấc ngủ sau một ngày dài. Dalmatian sẽ chinh phục nàng với hoạ tiết đáng yêu cùng sắc màu xanh bắt mắt. Hãy cùng Maybi trở nên xinh đẹp nhất cùng thiết kế đầu tiên trong bộ sưu tập 'Dream On Dreamer' nhé! 🍀 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #newcollection #collection #pyjama #sleepwear☘ CÔ NÀNG KẸO NGỌT CÙNG 'DALMATIAN SLEEPWEARS' ☘ 🍀 Dành cho cô nàng ngọt ngào chìm trong khu vườn mơ mộng của riêng mình, Dalmatian với thiết kế 2 dây cùng chất liệu lụa tuyệt đẹp đem đến cho bạn cảm giác thoải mái để sẵn sàng chìm vào giấc ngủ sau một ngày dài. Dalmatian sẽ chinh phục nàng với hoạ tiết đáng yêu cùng sắc màu xanh bắt mắt. Hãy cùng Maybi trở nên xinh đẹp nhất cùng thiết kế đầu tiên trong bộ sưu tập 'Dream On Dreamer' nhé! 🍀 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #newcollection #collection #pyjama #sleepwear",,,,,,,,Bình luậ,1439789696187964,/story.php?story_fbid=1439789696187964&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-26 16:30:00,"🔥CỰC HOT 'EDEN FLORAL DRESS' CHỈ CÒN 149.500🔥 Maybi gợi ý với các nàng cách mix & match đơn giản nhưng vô cùng tinh tế cho mẫu đầm Eden Floral. Đây là một trong những best-item đang được yếu thích nhất trong đợt Super Sale Black Friday lần này.😍 👉 Mua ngay sản phẩm giá hấp dẫn tại đây: https://www.maybi.com/collections/black-friday-2019… 👉Chỉ cần thả chấm ""."" hoặc inbox nhân viên Maybi sẽ hỗ trợ bạn. #maybivn #maybifashion #blackfriday #supersale🔥CỰC HOT 'EDEN FLORAL DRESS' CHỈ CÒN 149.500🔥 Maybi gợi ý với các nàng cách mix & match đơn giản nhưng vô cùng tinh tế cho mẫu đầm Eden Floral. Đây là một trong những best-item đang được yếu thích nhất trong đợt Super Sale Black Friday lần này.😍 👉 Mua ngay sản phẩm giá hấp dẫn tại đây: https://www.maybi.com/collections/black-friday-2019… 👉Chỉ cần thả chấm ""."" hoặc inbox nhân viên Maybi sẽ hỗ trợ bạn.  #maybivn #maybifashion #blackfriday #supersale",,,,,,,,Bình luậ,1439112279589039,/story.php?story_fbid=1439112279589039&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-27 14:29:44,"🔥 SALE UP TO 80% - MUA SẮM RỘN RÀNG CHỈ TỪ 37K 🔥 👉 Link sale 80%: https://www.maybi.com/collections/black-friday-2019… 💥 Tiệc chỉ mới bắt đầu nhưng sức hút đã nóng lên hàng giờ. Hơn 200 mẫu sản phẩm được giảm về mức giá thấp nhất đã sẵn sàng lên kệ và được update từng giờ để chờ đón sự ghé thăm của các nàng! Mua sắm vui vẻ, tràn ngập niềm vui và rinh trọn tủ đồ mới toanh với giá chỉ từ 37K/item! Cơ hội lớn nhất năm đừng bỏ lỡ bạn nhé! 💥🔥 SALE UP TO 80% - MUA SẮM RỘN RÀNG CHỈ TỪ 37K 🔥 👉 Link sale 80%: https://www.maybi.com/collections/black-friday-2019?utm_campaign=black-friday-2019 💥 Tiệc chỉ mới bắt đầu nhưng sức hút đã nóng lên hàng giờ. Hơn 200 mẫu sản phẩm được giảm về mức giá thấp nhất đã sẵn sàng lên kệ và được update từng giờ để chờ đón sự ghé thăm của các nàng! Mua sắm vui vẻ, tràn ngập niềm vui và rinh trọn tủ đồ mới toanh với giá chỉ từ 37K/item! Cơ hội lớn nhất năm đừng bỏ lỡ bạn nhé! 💥",2,2,,,,,,Bình luậ,1439875776179356,/story.php?story_fbid=1439875776179356&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-27 11:00:00,"🌸 I BELIEVE IN PINK! 🌸 🌺 Tan chảy với màu hồng nude nhẹ nhàng và đầy ngọt ngào, 'Blush Silk Sleepwear' một lần nữa chinh phục các nàng thơ với sự mềm mại của chất liệu lụa mềm mịn. Với thiết kế áo 2 dây thoải mái cùng quần rời tiện dụng, sau một ngày dài nàng đã có thể viết tiếp những giấc mơ đẹp với 'Blush Silk Sleepwear' rồi đấy 🌺 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #newcollection #collection #pyjama #sleepwear🌸 I BELIEVE IN PINK! 🌸 🌺 Tan chảy với màu hồng nude nhẹ nhàng và đầy ngọt ngào, 'Blush Silk Sleepwear' một lần nữa chinh phục các nàng thơ với sự mềm mại của chất liệu lụa mềm mịn. Với thiết kế áo 2 dây thoải mái cùng quần rời tiện dụng, sau một ngày dài nàng đã có thể viết tiếp những giấc mơ đẹp với 'Blush Silk Sleepwear' rồi đấy 🌺 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #newcollection #collection #pyjama #sleepwear",2,2,,,,,,Bình luậ,1439791219521145,/story.php?story_fbid=1439791219521145&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-26 21:30:00,"🌱 GOODNIGHT MY DEAR 🌱 🌿 Với thiết kế phom dáng xuông rộng vừa phải, đủ để nàng thoải mái mà vẫn tôn lên vóc dáng. Marine Silk Sleepwear sẽ khiến bạn yêu mến ngay từ lần đầu trải nghiệm với chất liệu lụa mềm mại, không nhăn cùng màu xanh cổ vịt lạ mắt. Maybi chắc rằng 'Marine Silk' sẽ là một mẫu đầm ngủ xứng đáng có trong tủ đồ của nàng đấy nhé 🌿 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #newcollection #collection #pyjama #sleepwear🌱 GOODNIGHT MY DEAR 🌱 🌿 Với thiết kế phom dáng xuông rộng vừa phải, đủ để nàng thoải mái mà vẫn tôn lên vóc dáng. Marine Silk Sleepwear sẽ khiến bạn yêu mến ngay từ lần đầu trải nghiệm với chất liệu lụa mềm mại, không nhăn cùng màu xanh cổ vịt lạ mắt. Maybi chắc rằng 'Marine Silk' sẽ là một mẫu đầm ngủ xứng đáng có trong tủ đồ của nàng đấy nhé 🌿 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #newcollection #collection #pyjama #sleepwear",1,1,,,,,,Bình luậ,1439790416187892,/story.php?story_fbid=1439790416187892&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-25 21:30:00,"🐤 DON'T HATE MONDAY 🐤 🐣 Ngại gì ngày đầu tuần với sự nổi bật và vàng tươi rực rỡ với sự lựa chọn mẫu áo Working Girl. Cô nàng hiện đại Maybi không chỉ nhiệt huyết trong công việc mà vẫn tự tin mặc đẹp mỗi ngày. Một ngày bận rộn nhưng vẫn hoàn thành tốt mọi deadline với sự thoải mái và thoáng mát từ mẫu áo thun Maybi nha 🐣 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #collection🐤 DON'T HATE MONDAY 🐤 🐣 Ngại gì ngày đầu tuần với sự nổi bật và vàng tươi rực rỡ với sự lựa chọn mẫu áo Working Girl. Cô nàng hiện đại Maybi không chỉ nhiệt huyết trong công việc mà vẫn tự tin mặc đẹp mỗi ngày. Một ngày bận rộn nhưng vẫn hoàn thành tốt mọi deadline với sự thoải mái và thoáng mát từ mẫu áo thun Maybi nha 🐣 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #collection",,,,,,,,Bình luậ,1438873619612905,/story.php?story_fbid=1438873619612905&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-25 20:30:00,"🎏 DREAM ON DREAMERS 🎏 🎐 Là những cô gái năng động và tự tin trong thời đại rực rỡ, Maybi tin chắc rằng mỗi cô bạn đều muốn mình xinh đẹp và tỏa sáng tại bất cứ đâu. Đồng hành cùng bạn với những mong muốn đó, Maybi với 'Dream on Dreamers' sẽ cùng bạn thực hiện giấc mơ luôn xinh đẹp và lôi cuốn ở mọi góc nhìn thành hiện thực 🎐 🎎 Bộ sưu tập 'Dream on Dreamers' với chất liệu chủ đạo từ lụa phi cao cấp, tạo cảm giác vô cùng mềm mịn và thoải mái. Từng đường may tinh tế kết hợp màu sắc nhẹ nhàng, tất cả được Maybi lựa chọn kỹ lưỡng để đưa bạn vào giấc ngủ ngon, tiếp tục những giấc mơ tuyệt đẹp 🎎 🏮 Hãy cùng Maybi trở thành những nàng công chúa xinh đẹp trong vương quốc của chính mình. Mơ những giấc mơ ngọt ngào, chìm trong giấc ngủ an yên và thức dậy trong niềm hạnh phúc và vui tươi ngập tràn 🏮 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #collection #newcollection #pyjama #sleepwear🎏 DREAM ON DREAMERS 🎏 🎐 Là những cô gái năng động và tự tin trong thời đại rực rỡ, Maybi tin chắc rằng mỗi cô bạn đều muốn mình xinh đẹp và tỏa sáng tại bất cứ đâu. Đồng hành cùng bạn với những mong muốn đó, Maybi với 'Dream on Dreamers' sẽ cùng bạn thực hiện giấc mơ luôn xinh đẹp và lôi cuốn ở mọi góc nhìn thành hiện thực 🎐 🎎 Bộ sưu tập 'Dream on Dreamers' với chất liệu chủ đạo từ lụa phi cao cấp, tạo cảm giác vô cùng mềm mịn và thoải mái. Từng đường may tinh tế kết hợp màu sắc nhẹ nhàng, tất cả được Maybi lựa chọn kỹ lưỡng để đưa bạn vào giấc ngủ ngon, tiếp tục những giấc mơ tuyệt đẹp 🎎 🏮 Hãy cùng Maybi trở thành những nàng công chúa xinh đẹp trong vương quốc của chính mình. Mơ những giấc mơ ngọt ngào, chìm trong giấc ngủ an yên và thức dậy trong niềm hạnh phúc và vui tươi ngập tràn 🏮 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #collection #newcollection #pyjama #sleepwear",,,,,,,,Bình luậ,1438872802946320,/story.php?story_fbid=1438872802946320&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-25 17:30:00,"😍SUPER SALE | PASTY RED DRESS - CHỈ CÒN 230K🤩 Mẫu đầm đỏ tay phồng xinh xắn này hiện là một trong những items được yêu thích trong đại tiệc sale lớn nhất năm Black Friday up to 80% tại Maybi.🥳 Và còn nhiều thật nhiều mẫu hot hit khác. Số lượng sản phẩm đang vơi đi rất nhanh. Chỉ cần thả ""chấm"" nhân viên Maybi sẽ hỗ trợ bạn liền tay! 😘 #maybivn #blackfriday #maybifashion #supersale😍SUPER SALE | PASTY RED DRESS - CHỈ CÒN 230K🤩 Mẫu đầm đỏ tay phồng xinh xắn này hiện là một trong những items được yêu thích trong đại tiệc sale lớn nhất năm Black Friday up to 80% tại Maybi.🥳 Và còn nhiều thật nhiều mẫu hot hit khác. Số lượng sản phẩm đang vơi đi rất nhanh. Chỉ cần thả ""chấm"" nhân viên Maybi sẽ hỗ trợ bạn liền tay! 😘  #maybivn #blackfriday #maybifashion #supersale",,,,,,,,Bình luậ,1438871972946403,/story.php?story_fbid=1438871972946403&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-26 12:00:00,🔥 MUA ĐỒ 'CỰC CHẤT' VỚI GIÁ 'CỰC YÊU' 🔥 👉 Link album sale 80%: https://www.maybi.com/collections/black-friday-2019… 💥 Chỉ có thể là đến Maybi ngay lúc này up to 80% từ 24/11 -01/12. Hơn 200 items xinh xắn đang đợi bạn 💥 ⚡ Săn ngay kẻo lỡ các nàng nhé! ^^🔥 MUA ĐỒ 'CỰC CHẤT' VỚI GIÁ 'CỰC YÊU' 🔥 👉 Link album sale 80%: https://www.maybi.com/collections/black-friday-2019?utm_campaign=black-friday-2019 💥 Chỉ có thể là đến Maybi ngay lúc này up to 80% từ 24/11 -01/12. Hơn 200 items xinh xắn đang đợi bạn 💥 ⚡ Săn ngay kẻo lỡ các nàng nhé! ^^,1,1,,,,,,Bình luậ,1438874916279442,/story.php?story_fbid=1438874916279442&id=379664555533822,Lưu
"Netlife,Maybi",Maybi,2019-11-25 20:30:00,"🎏 DREAM ON DREAMERS 🎏 🎐 Là những cô gái năng động và tự tin trong thời đại rực rỡ, Maybi tin chắc rằng mỗi cô bạn đều muốn mình xinh đẹp và tỏa sáng tại bất cứ đâu. Đồng hành cùng bạn với những mong muốn đó, Maybi với 'Dream on Dreamers' sẽ cùng bạn thực hiện giấc mơ luôn xinh đẹp và lôi cuốn ở mọi góc nhìn thành hiện thực 🎐 🎎 Bộ sưu tập 'Dream on Dreamers' với chất liệu chủ đạo từ lụa phi cao cấp, tạo cảm giác vô cùng mềm mịn và thoải mái. Từng đường may tinh tế kết hợp màu sắc nhẹ nhàng, tất cả được Maybi lựa chọn kỹ lưỡng để đưa bạn vào giấc ngủ ngon, tiếp tục những giấc mơ tuyệt đẹp 🎎 🏮 Hãy cùng Maybi trở thành những nàng công chúa xinh đẹp trong vương quốc của chính mình. Mơ những giấc mơ ngọt ngào, chìm trong giấc ngủ an yên và thức dậy trong niềm hạnh phúc và vui tươi ngập tràn 🏮 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #collection #newcollection #pyjama #sleepwear🎏 DREAM ON DREAMERS 🎏 🎐 Là những cô gái năng động và tự tin trong thời đại rực rỡ, Maybi tin chắc rằng mỗi cô bạn đều  muốn mình xinh đẹp và tỏa sáng tại bất cứ đâu. Đồng hành cùng bạn với những mong muốn đó, Maybi với 'Dream on Dreamers' sẽ cùng bạn thực hiện giấc mơ luôn xinh đẹp và lôi cuốn ở mọi góc nhìn thành hiện thực 🎐 🎎 Bộ sưu tập 'Dream on Dreamers' với chất liệu chủ đạo từ lụa phi cao cấp, tạo cảm giác vô cùng mềm mịn và thoải mái. Từng đường may tinh tế kết hợp màu sắc nhẹ nhàng, tất cả được Maybi lựa chọn kỹ lưỡng để đưa bạn vào giấc ngủ ngon, tiếp tục những giấc mơ tuyệt đẹp 🎎 🏮 Hãy cùng Maybi trở thành những nàng công chúa xinh đẹp trong vương quốc của chính mình. Mơ những giấc mơ ngọt ngào, chìm trong giấc ngủ an yên và thức dậy trong niềm hạnh phúc và vui tươi ngập tràn 🏮 👉 Comment hoặc inbox, nhân viên Maybi sẵn sàng hỗ trợ bạn. ------------------ 📞 0911571166 📍 96 -98 Nguyễn Gia Trí, P. 25, Q. Bình Thạnh, TP. Hồ Chí Minh 📍 102A2 Huỳnh Văn Bánh, P. 15, Q. Phú Nhuận, TP. Hồ Chí Minh 📍 198 Võ Văn Ngân, P. Bình Thọ, Q. Thủ Đức, TP. Hồ Chí Minh #maybi #maybivn #maybivnfashion #collection #newcollection #pyjama #sleepwear",4,4,,,,,,Bình luậ,1438875636279370,/story.php?story_fbid=1438875636279370&id=379664555533822,Lưu
