source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Mẹ Yêu Con,,2019-11-27 23:00:01,Dù giải thích thế nào cũng là vô lý 😞,7,6,,,1,,,3 bình luậ,3253333921362234,/story.php?story_fbid=3253333921362234&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 22:30:02,Bạn đang nhớ hay đang buồn?,351,317,11,3,,20,,131 bình luậ,3252791654749794,/story.php?story_fbid=3252791654749794&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 22:00:00,"Không những giỏi ngoại ngữ, con gái Trương Ngọc Anh còn có vẻ ngoài cực xinh xắn. 🥰",14,13,,1,,,,Bình luậ,3253293858032907,/story.php?story_fbid=3253293858032907&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 21:30:10,Em đánh nhẹ nhẹ thế thôi cho anh biết đường mà ứng xử :3,7,3,4,,,,,1 bình luậ,3253191504709809,/story.php?story_fbid=3253191504709809&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 21:00:01,Đây là 5 kiểu trẻ nhỏ thông thường sẽ có tố chất thông minh hơn so với bạn đồng lứa từ khi còn nhỏ cho đến lúc trưởng thành đó mẹ ạ 🥰,12,12,,,,,,Bình luậ,3253288098033483,/story.php?story_fbid=3253288098033483&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 20:00:02,Các anh có công nhận lấy vợ lãi quá rồi không :3,281,260,2,14,1,4,,84 bình luậ,3252795278082765,/story.php?story_fbid=3252795278082765&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 19:00:00,"Là người làm trong lĩnh vực thiết kế, vợ của Trương Nam Thành - chị Thu Huyền có con mắt thẩm mỹ riêng, vì thế căn hộ có dấu ấn cá nhân đậm nét, không giống với bất kỳ căn nhà nào khác. 😃",17,17,,,,,,Bình luậ,3253026008059692,/story.php?story_fbid=3253026008059692&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 18:00:06,Mắt duyên thế này ai chẳng mê nhỉ ;),184,143,20,21,,,,35 bình luậ,3253191268043166,/story.php?story_fbid=3253191268043166&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 17:00:00,"Vừa ngon miệng lại giải quyết được vấn đề kinh tế, những mâm cơm này rất đáng học hỏi đấy các mẹ ạ 🙂",42,40,2,,,,,22 bình luậ,3253022124726747,/story.php?story_fbid=3253022124726747&id=1183002141728766,Lưu
Mẹ Yêu Con,,2019-11-27 16:30:01,"Ghét cực kỳ luôn, cứ toàn việc nhà thì nhác việc chú bác thì siêng -_-",912,874,26,8,2,1,1,128 bình luậ,3252790534749906,/story.php?story_fbid=3252790534749906&id=1183002141728766,Lưu
