source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Ngo Kien Huy,,2019-11-27 20:12:46,"Special show Truyền Thái Y 20:12 19.12 2019 Khách mời thứ ba: Sam, nếu Đông Nhi gắn bó với Huy về âm nhạc, Miu Lê về phim ảnh thì Sam chính là mảnh ghép trong lĩnh vực MC cùng tạo nên ca sĩ đa năng Ngô Kiến Huy của hiện tại. Như một định mệnh cách đây 10 năm, Sam cũng góp mặt trong siêu hit Giả vờ yêu, thử tưởng tượng 10.000 khán giả cùng đồng thanh hát vang “Lần cuối ta nắm tay nhau..” chỉ nghĩ thôi cũng đã hạnh phúc.... Có tổng cộng 7 khách mời trong show sẽ được bật mí dần vào 20:12 mỗi tối, cách thức nhận vé công bố đầu tháng 12.  #liveconcerttruyenthaiy #liveconcertngokienhuy #specialshow",25K,21K,359,"3,6K",27,2,4,1.416 bình luậ,3035914816437223,/story.php?story_fbid=3035914816437223&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-27 14:16:36,"Cả nhà cùng đoán nào, đừng quên 20h12 phút khách mời thứ 3 sẽ được bật mí #liveconcerttruyenthaiy","6,4K",5K,71,"1,3K",1,2,,705 bình luậ,3037601216268583,/story.php?story_fbid=3037601216268583&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-27 13:25:28,Đà Nẵng sáng nay  #muonanphailanvaobep,Thảo Phạm và 59K người khác,51K,"1,3K","7,2K",58,7,2,1.697 bình luậ,3037524479609590,/story.php?story_fbid=3037524479609590&id=747058235322904,Lưu
"Ngo Kien Huy,Làn Sóng Xanh",Làn Sóng Xanh,2019-11-26 16:15:07,"Liệu Truyền Thái Y có phải là 1 trong 10 ca khúc yêu thích nhất năm 2019, hãy cùng bình chọn nhé cả nhà ơi <3💥BÌNH CHỌN TOP 10 BÀI HÁT ĐƯỢC YÊU THÍCH NHẤT LÀN SÓNG XANH NEXT STEP 2019 💥 Trong số 95 ca khúc dưới đây, đâu sẽ là TOP 10 BÀI HÁT ĐƯỢC YÊU THÍCH NHẤT tại Giải Thưởng Làn Sóng Xanh Next Step 2019? 👇👇👇 NGAY BÂY GIỜ hãy tham gia bình chọn và chia sẻ thông báo này đến tất cả mọi người nhé <3  🔔Để bình chọn cho hạng mục đề cử TOP 10 BÀI HÁT và TOP 10 CA SĨ được yêu thích nhất, bạn chỉ cần: 📩 Inbox Fanpage Facebook Làn Sóng Xanh: https://www.facebook.com/lansongxanhmusic/ theo cú pháp Bình Chọn Giải Thưởng LSX 2019 _ Tên ca Sĩ/Tên Bài Hát. 📧 Hoặc gửi mail về địa chỉ: lansongxanhradio@gmail.com ⏳Thời gian bình chọn bắt đầu từ 22/11 đến 6/12, Nhanh tay bình chọn ngay bây giờ nào! 🔔Đồng thời, hãy tiếp tục like fanpage và theo dõi các số phát sóng của Đồng hành cùng Làn Sóng Xanh để update những thông tin mới nhất về giải thưởng Làn Sóng Xanh Next Step - một trong những giải thưởng âm nhạc ""HOT"" nhất trong năm. ❌Thông tin chi tiết truy cập tại ❌ 📌FB/ vivotv.vn 📌FB/amctvvn 📌FB/lansongxanhmusic #Lansongxanh #VIVOtv #AMCtv #VOH","3,1K","2,5K",31,639,1,,,320 bình luậ,3037412009620837,/story.php?story_fbid=3037412009620837&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-26 21:17:15,"Tuần này, các cặp đội liệu có vượt qua thang điểm duyên phận để đến được với nhau hay không? Cố lên các chàng trai cô gái ơi <3 Thoát ế đi nào!!! Trong tập này, có một cô gái đã hỏi rằng ""Anh có quan tâm đến quá khứ của người yêu mình không?"" Còn các bạn, các bạn nghĩ sao? Các bạn có quá quan trọng quá khứ của ""nửa kia"" của mình hay không?","5,6K","4,5K",202,853,2,,,511 bình luậ,3035909079771130,/story.php?story_fbid=3035909079771130&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-26 20:12:54,"Special show Truyền Thái Y 20:12 19.12 2019 Khách mời thứ hai: Miu Lê, nếu Đông Nhi gắn bó với Huy trong lĩnh vực ca nhạc thì Miu lại chính là người gắn với Huy nhất trong lĩnh vực phim ảnh, cả nhà hẳn còn nhớ Em là bà nội của anh, Cô gái đến từ hôm qua...cả 2 cô gái là 2 mảng màu không thể thiếu của cái tên Ngô Kiến Huy... Có tổng cộng 7 khách mời trong show sẽ được bật mí dần vào 20:12 mỗi tối, cách thức nhận vé công bố đầu tháng 12.  #liveconcerttruyenthaiy #liveconcertngokienhuy #specialshow",21K,18K,206,"3,2K",18,4,,1.103 bình luậ,3034987143196657,/story.php?story_fbid=3034987143196657&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-26 17:28:36,"Yêu nữ hàng hiệu thế hệ mới, ah nữ hoàng quảng cáo thế hệ mới mới chuẩn chứ, mv sau là chúng ta song ca nhé Ninh Dương Lan Ngọc",Ninh Dương Lan Ngọc và 10K người khác,"7,9K",676,"1,6K",6,5,1,593 bình luậ,3035455153149856,/story.php?story_fbid=3035455153149856&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-26 12:37:15,Diệu Nhi đến với Iced Coffee được đích thân Huy pha chế và phục vụ ^^,53K,46K,"2,9K","4,3K",46,5,2,1.110 bình luậ,3035031206525584,/story.php?story_fbid=3035031206525584&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-26 10:50:49,Có đề cử là có ghi nhận hihi #truyenthaiy #ngokienhuy,15K,13K,296,"2,2K",11,2,,839 bình luậ,3033485863346785,/story.php?story_fbid=3033485863346785&id=747058235322904,Lưu
Ngo Kien Huy,,2019-11-25 20:12:12,"Special show Truyền Thái Y 20:12 19.12 2019 Khách mời đầu tiên: Đông Nhi - chắn chắn không thể thiếu, cũng là ca sĩ đầu tiên mà Huy song ca, ai muốn nghe lại Luôn có một vòng tay, Bí mật của hạnh phúc, Nghi ngờ...thì không thể bỏ qua rồi nhỉ... Có tổng cộng 7 khách mời trong show sẽ được bật mí dần vào 20:12 mỗi tối, cách thức nhận vé công bố đầu tháng 12.",42K,36K,357,"5,4K",47,3,1,1.671 bình luậ,3032623940099644,/story.php?story_fbid=3032623940099644&id=747058235322904,Lưu
