source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Việt Hương,,2019-11-28 08:35:01,"Thắp nhang lạy các thánh nợ, trả tiền em, SẮP TẾT ...khi mượn nợ, nội ngoại hàng xóm em nó cũng biết, khi trả nó hỏi mình tên gì? Khi mượn nó nói nhiêu mình đưa nhiêu, khi trả nó trả nhiêu mình mừng nhận được bao nhiêu tuỳ lòng thương của nó. Em cũng  bái em luôn, nói cho vui,chứ người ta thường kết 1 câu tươi xanh, ngu ráng chịu ai biểu cho mượn.","5,1K","4,1K",790,202,6,6,,218 bình luậ,2598219093566057,/story.php?story_fbid=2598219093566057&id=241141239273866,Lưu
Việt Hương,,2019-11-27 11:37:49,"Sáng sớm thấy anh ấy gởi hình con gái hái ổi mà tinh thần lên cao kk. Con lớn quá, ổi lạ quá dính líu ríu luôn,cây ổi 1000 trái là có thiệt, 1m rưỡi đẻ 1m7 là sắp có thiệt kkk.",18K,17K,315,"1,1K",62,1,,450 bình luậ,2596056040449029,/story.php?story_fbid=2596056040449029&id=241141239273866,Lưu
Việt Hương,,2019-11-26 15:19:14,Mỹ gọi: 7148542930 Việt Nam gọi: 1800545484,3K,"2,5K",35,478,2,,,816 bình luậ,489319011681053,/story.php?story_fbid=489319011681053&id=241141239273866,Lưu
Việt Hương,,2019-11-26 15:07:20,Hú hú,"3,2K","2,7K",33,454,7,,1,427 bình luậ,2495949730681722,/story.php?story_fbid=2495949730681722&id=241141239273866,Lưu
Việt Hương,,2019-11-26 09:30:09,"Cỡ 65 tuổi như em mà ta nói mặt sáng tài, không vết Nám à nha. Mua chưa??? USA gọi: 7148542930 VN gọi: 1800545484 #Huongthicosmetic #Viethuong","Khả Như Trần và 2,8K người khác","2,5K",61,256,3,,,153 bình luậ,2593542324033734,/story.php?story_fbid=2593542324033734&id=241141239273866,Lưu
Việt Hương,,2019-11-25 15:37:45,"Còn 2 tháng nữa TẾT, nói gì nữa 4tuần là thay đổi, 8tuần (là 2 tháng) mặt sáng bừng hết NÁM. Xuất sắc chưa??? #viethuong #HuongThiCosmetic","2,2K",2K,4,193,3,,,156 bình luậ,2591853124202654,/story.php?story_fbid=2591853124202654&id=241141239273866,Lưu
Việt Hương,,2019-11-25 06:33:31,"Nó ngon thật sự quên mập kkk,em ăn mà kế bên anh tây ảnh nhìn say mê, chắc tại em đẹp! kkkkkkkkkk,chào buổi sáng cả nhà em Việt Nam rồi.","Khả Như Trần và 5,7K người khác","5,2K",71,411,5,,,206 bình luậ,2591064300948203,/story.php?story_fbid=2591064300948203&id=241141239273866,Lưu
Việt Hương,,2019-11-23 13:41:24,Thương chưa...rồi 2 đứa đã lấy nhao kk. Đố cả nhà ai là ai???,"7,5K","6,6K",265,637,7,,,323 bình luậ,2587063364681630,/story.php?story_fbid=2587063364681630&id=241141239273866,Lưu
Việt Hương,,2019-11-22 10:57:19,"Cả nhà ơi mặt mộc chỉ SERUM HƯƠNG THỊ. Check in tại Sentosa Singapore, sau khi ăn sáng và ca sĩ Don Ho đã chụp hình cho bé Hương. USA lễ Thanksgiving nên sales sập sàn luôn. Gọi ngay 714-854-2930.","Đỗ Cát Phượng và 7,6K người khác",7K,16,572,7,1,,286 bình luậ,2584502588271041,/story.php?story_fbid=2584502588271041&id=241141239273866,Lưu
Việt Hương,,2019-11-21 15:19:18,Hú hú,"3,8K","3,3K",22,538,3,4,2,890 bình luậ,781524768956998,/story.php?story_fbid=781524768956998&id=241141239273866,Lưu
Việt Hương,,2019-11-21 14:36:15,"Em đi Singapore đây, lần đầu tiên trung tâm Thúy Nga quay gần Việt Nam. Bay lẹ kk.","Đỗ Cát Phượng và 8,7K người khác","7,9K",55,654,9,,,292 bình luậ,2582576138463686,/story.php?story_fbid=2582576138463686&id=241141239273866,Lưu
Việt Hương,,2019-11-20 20:47:20,Hú hú,"Đỗ Cát Phượng và 3,2K người khác","2,6K",10,574,1,,4,1.591 bình luậ,851038198627472,/story.php?story_fbid=851038198627472&id=241141239273866,Lưu
Việt Hương,,2019-11-19 15:57:48,Tặng Cô giáo chai này thì nức mũi kkkk 680 ngàn à.,"2,1K","1,9K",13,193,2,,,147 bình luậ,2578223272232306,/story.php?story_fbid=2578223272232306&id=241141239273866,Lưu
Việt Hương,,2019-11-19 10:05:58,Cặp Sữa Tắm Gạo Ngọc Trai+ Gel tẩy tế bào body 470ngàn. Hợp lý cho quà tặng 20-11 Cô Thầy đều thích.,"1,2K","1,1K",2,101,3,,,74 bình luậ,2577748555613111,/story.php?story_fbid=2577748555613111&id=241141239273866,Lưu
Việt Hương,,2019-11-18 23:23:06,"1 tuần nay em quay cho kịp Tết, giờ này về sập nguồn, vậy mà em nhận bao nhiêu đề cử em biết khán giả yêu thương em lắm em khoẻ hẳn bung lụa kkk.","Lê Dương Bảo Lâm và 2,7K người khác","2,4K",12,272,2,,,180 bình luậ,2576825449038755,/story.php?story_fbid=2576825449038755&id=241141239273866,Lưu
Việt Hương,,2019-11-18 23:22:40,"Thải độc tố sâu dưới da, ngồi văn phòng máy lạnh tích dưới da, makeup, đi bụi đường thế nào cũng lão hoá hoá và gây mụn, mụn gạo, mụn thịt... Nhớ rửa mặt hé. SỮA RỬA MẶT BONG BÓNG. #viethuong #Huongthi",956,853,2,101,,,,62 bình luậ,2576824062372227,/story.php?story_fbid=2576824062372227&id=241141239273866,Lưu
Việt Hương,,2019-11-18 18:59:40,"Dạ ủng hộ chị lớn, và hỗ trợ bạn trẻ cả nhà ơi. https://m.youtube.com/watch?feature=youtu.be&v=eIaOU0UFyw4",Khả Như Trần và 982 người khác,885,1,96,1,,,34 bình luậ,2576378115750155,/story.php?story_fbid=2576378115750155&id=241141239273866,Lưu
Việt Hương,,2019-11-18 14:28:51,"Đi nắng mồ hôi tiết ra, môi trường ô nhiễm, bụi bẩn bám vào, ngồi máy lạnh nó tích tụ dưới lỗ chân lông. Sữa Rửa Mặt  Bóng Bóng - Thải Độc Tố của HƯƠNG THỊ không chỉ rửa sạch bề mặt da của bạn mà còn thải những độc tố, chất cặn bã tụ trong lỗ chân lông, giúp thông thoáng lớp da mặt của bạn. Hãy chăm sóc làn da của bạn ngay hôm nay! Còn dưỡng Body Silk nè, sữa tắm nè, Mặt nạ ngủ nè....Hương thị là sản phẩm sạch. Hotline tư vấn và đặt mua hàng: ☎ 1-800-54-54-84 (tại Việt Nam) ☎ 1-714-854-2930 (tại Mỹ)","1,4K","1,2K",8,121,3,,,99 bình luậ,2538855309544713,/story.php?story_fbid=2538855309544713&id=241141239273866,Lưu
Việt Hương,,2019-11-17 22:59:16,Vô Top 10 vui toá https://youtu.be/r8aiQ2bCIbI,"Việt Hương và 1,4K người khác","1,2K",21,152,3,,,86 bình luậ,2574637945924172,/story.php?story_fbid=2574637945924172&id=241141239273866,Lưu
Việt Hương,,2019-11-17 17:19:10,"Đi quay mà mọi người yêu thương khán giả khắp nơi gởi quà, từ bánh cá, bánh ngọt... Cốm...nước thơm... Đặt biệt máy massage luôn ... Ôi em cả đời được khán giả thương như vậy chết trên sân khấu cũng mãn nguyện!","Lê Dương Bảo Lâm và 8,9K người khác","8,2K",37,623,7,,,213 bình luậ,2574051799316120,/story.php?story_fbid=2574051799316120&id=241141239273866,Lưu
