source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Nguyễn Hương Ly,,2019-11-27 11:25:23,"Một ngày đặc biệt, đánh dấu “Sóng Gió” cover đạt mốc 70tr view trên Youtube, 1 thành công quá lớn với mình...❤️❤️❤️ Cảm ơn mọi người đã yêu quý và ủng hộ Ly rất nhiều trong thời gian quaaaa! Yêu mọi ngườiiiiii🥰 P/s: Có những ai đến ngày hôm nay vẫn còn nghe Sóng Gió không nhỉ?🤗",Nguyễn Tuấn Hưng và 13K người khác,11K,170,"2,2K",29,3,7,549 bình luậ,596040034271505,/story.php?story_fbid=596040034271505&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-27 08:05:34,"Hà Nội trở lạnh, thời tiết chỗ mọi người sao rồi??? Chúc cả nhà ngày mới tốt lành nha!❤️❤️❤️",Nguyễn Tuấn Hưng và 33K người khác,28K,204,"4,6K",13,7,6,801 bình luậ,595833920958783,/story.php?story_fbid=595833920958783&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-26 21:07:26,Dành trọn hết niềm tin để yêu nhưng nhận lại chỉ là tổn thương Tóc ai đã phai màu theo gió sương Dành trọn hết niềm tin để yêu nhưng đến cuối cũng chẳng ai ở lại... -------------- Nghe đi nghe lại càng thấy thấm cả nhà ơi <3 Cùng nghe và cảm nhận trên Nguyễn Hương Ly Official Channel nhé mọi người #TựTâm #HuongLy #NguyenTranTrungQuan,Nguyễn Hương Ly và 49K người khác,41K,194,"6,3K",34,"1,7K",21,974 bình luậ,595565524318956,/story.php?story_fbid=595565524318956&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-26 19:31:32,"Đến giờ rồi, cùng nghe và ủng hộ bản cover Tự Tâm của Ly nhé mọi người ơi!❤️❤️❤️","Nguyễn Tuấn Hưng và 9,2K người khác","7,6K",102,"1,4K",9,12,8,381 bình luậ,595495060992669,/story.php?story_fbid=595495060992669&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-25 21:40:38,"Cả nhà ơiiiiiiiii. Như mọi người đã biết Ly có làm một kênh Vlog để cùng chia sẻ và kết nối với những người yêu quý và ủng hộ Ly 💪 Vlog tiếp theo sẽ là một Q&A về Ly và cuộc sống công việc hiện tại.  Các bạn hãy cùng để lại những câu hỏi thú vị dưới phần bình luận, Ly sẽ chọn ra 20 câu hỏi được nhiều bạn thắc mắc nhất để giải đáp trong vlog 2 nhaaaaa ✌ Mời cả nhà ""hỏi xoáy"" và chờ Ly ""đáp xoay"" nào 😍 Tí thì quên: Mọi người đừng quên đăng ký kênh Vlog nha. Link Ly để dưới phần bình luận nhé :D  Mãi Yêu moaz moaz moazzzz",Nguyễn Hương Ly và 7K người khác,"5,7K",53,"1,2K",2,,,316 bình luậ,594804127728429,/story.php?story_fbid=594804127728429&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-25 19:18:27,"😃Chúc mừng mv “Tự Tâm” của người anh Nguyễn Trần Trung Quân đã trở thành Big Hit...  Anh em học chung trường nhạc hơn 10 năm, hay đi diễn, đi thi cùng nhau... Anh đã chỉ dạy và giúp đỡ rất nhiều về kinh nghiệm biểu diễn, kỹ thuật xử lý. Vì anh là 1 chuyên gia về thanh nhạc... Cảm ơn anh đã luôn yêu quý và động viên em rất nhiều.  🔥Nhìn tấm ảnh này, các bạn đoán xem tối mai 19h30 Ly có gì để gửi tặng đến mọi người?  Nguyễn Trần Trung Quân",Nguyễn Hương Ly và 30K người khác,27K,316,"2,7K",18,10,3,523 bình luậ,594701591072016,/story.php?story_fbid=594701591072016&id=441139556428221,Lưu
"Nguyễn Hương Ly,Zing MP3",Zing MP3,2019-11-25 16:31:28,"❤Ngoài những bản cover trên Youtube, Ly có 5 ca khúc cho riêng mình...  ❤Chẳng thể nói ra - Thê tử - Yêu ai để không phải khóc - Đông Vân - Em vẫn ổn... đạt 263 triệu lượt nghe trên zingmp3 và 4 ca khúc lọt vào top 10 #zingchart. ❤Cùng Ly và zingmp3 nhìn lại chặng đường năm 2019 nhé!🌹 Cảm ơn zingmp3 rất nhiều.4 ca khúc chiếm lĩnh Top 10 #zingchart. Đạt tổng 263 triệu lượt nghe trong năm. Trở thành nữ ca sĩ có nhiều sản phẩm lọt top 10 #zingchart tuần nhất năm 2019. Đó là những gì mà Hương Ly tạo nên trên đường đua Vpop năm nay. Xuất phát điểm với danh hiệu ""thánh nữ cover"", Hương Ly nhanh chóng có bước chuyển mình thành công trong vai trò ca sĩ chuyên nghiệp. Cô được khán giả yêu thích bởi giọng hát đầy nội lực và giàu cảm xúc. Liệu cô nàng tân binh này sẽ đại thắng tại Zing Music Awards 2019? Cùng đón chờ xem cả nhà nhé 💕 #ZMA2019 #HuongLy #ZingMP3","Nguyễn Tuấn Hưng và 5,3K người khác",4K,38,"1,2K",13,1,1,291 bình luậ,594604071081768,/story.php?story_fbid=594604071081768&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-25 11:35:38,"Đầu tuần ngập tràn niềm vui, làm việc hiệu quả mọi người nhaaa!❤️❤️❤️ Cả nhà biết tên bao nhiêu người trong bức ảnh này?🤗",Nguyễn Hương Ly và 11K người khác,10K,78,"1,5K",3,,,398 bình luậ,594458811096294,/story.php?story_fbid=594458811096294&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-24 21:02:59,"🍀… ĐỒNG HÀNH CÙNG LAVENZA G Y QUỸ TỪ THIỆN ỦNG HỘ NGƯỜI NGHÈO🍀 #DUY_NHẤT_TRONG_LIVESTREAM_HÔM_NAY 💥𝐒𝐨𝐧 𝐓𝐫𝐢̣ 𝐆𝐢𝐚́ 𝟐𝟐𝟓𝐊 𝐆𝐈𝐀̉𝐌 𝐌𝐀̣𝐍𝐇 𝐂𝐡𝐢̉ 𝐂𝐨̀𝐧 𝟏𝟗𝟗𝐊 + 𝐅𝐑𝐄𝐄 𝐒𝐇𝐈𝐏 𝐓𝐨𝐚̀𝐧 𝐐𝐮𝐨̂́𝐜💥 🌺🌺 Đăng ký mua ngay tại: https://m.me/332122610477501?ref=tuthienson 🏠LAVENZA G Y QUỸ X Y NHÀ TÌNH THƯƠNG TẠI QUẢNG NGÃI🏠 👉 𝑇𝑜𝑎̀𝑛 𝑏𝑜̣̂ đ𝑜̛𝑛 ℎ𝑎̀𝑛𝑔 𝑏𝑎́𝑛 đ𝑢̛𝑜̛̣𝑐 𝑡𝑟𝑜𝑛𝑔 𝑙𝑖𝑣𝑒𝑠𝑡𝑟𝑒𝑎𝑚 𝑠𝑒̃ đ𝑢̛𝑜̛̣𝑐 ỦNG HỘ 𝑛𝑔𝑢̛𝑜̛̀𝑖 𝑛𝑔ℎ𝑒̀𝑜! 👉 𝐾ℎ𝑖 𝑚𝑢𝑎 ℎ𝑎̀𝑛𝑔, 𝑏𝑎̣𝑛 đ𝑎̃ 𝑔𝑜́𝑝 1 𝑝ℎ𝑎̂̀𝑛 𝑐𝑢̉𝑎 𝑚𝑖̀𝑛ℎ 𝑣𝑎̀𝑜 𝑞𝑢𝑦̃ 𝑔𝑖𝑢́𝑝 đ𝑜̛̃ 𝑛𝑔𝑢̛𝑜̛̀𝑖 𝑘ℎ𝑜́ 𝑘ℎ𝑎̆𝑛! ⛔⛔⛔ Điều kiện nhận quà mini game: Bước 1️⃣: Like Fanpage: https://www.facebook.com/lavenza.vn  Bước 2️⃣: Chia sẻ livestream về trang cá nhân & 3 hội nhóm. Bước 3️⃣: Mua hàng ngay tại: https://m.me/332122610477501?ref=tuthienson  🤝🤝  ĐẶC BIỆT: Cơ Hội Kinh Doanh Cùng Lavenza ➡️ Mua 5 Thỏi Son ➡️ Nhận Ngay Giá Sỉ ➡️ Cơ Hội Nhận Siêu Xe 🚗🚗 Nhanh tay nào các bạn ơi! #myphamlavenza #sonlavenza #sonlavenzatuPhap  #gayquytuthien #banhangvinguoingheo",Nguyễn Hương Ly và 13K người khác,"7,8K",186,"5,6K",22,23,24,21.781 bình luậ,460475024823228,/story.php?story_fbid=460475024823228&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-24 19:00:31,"✍Năm 2019 và những điều KỲ DIỆU...🌏 ❤5/12 này Hương Ly sẽ có mặt tại METUB WebTVAsian Awards 2019 lần đầu được tổ chức tại Việt Nam... ❤Ly đươc đề cử vào 2 hạng mục ""METUB WEBTVASIA EMERGING CREATOR OF THE YEAR"" và ""METUB WEBTVASIA MOST POPULAR CREATOR OF THE YEAR” ❤Ly rất vui vì những bản cover của mình được mọi người đón nhận, khen có, chê có, góp ý có... nhưng Ly sẽ lấy những điều đó làm động lực để phấn đấu không ngừng, và ngày càng hoàn thiện mình hơn trong các sản phẩm sắp tới. Hẹn mọi người trong tháng 12 này sẽ là một sản phẩm mới của Ly do anh Thanh Hưng sáng tác...  ❤METUB WebTVAsia Awards 2019 là lễ trao giải vinh danh các nghệ sĩ, nhà sáng tạo nội dung đã có những đóng góp tích cực trong lĩnh vực giải trí, truyền thông kỹ thuật số ở Việt Nam và nhiều nước khác trong khu vực châu Á, nơi mà những tài năng, thành tựu và cống hiến của họ cho khán giả trong suốt một năm qua được tôn vinh một cách trân trọng nhất. Trong đêm Awards người chiến thắng sẽ nhận được chiếc cup danh giá được trao bởi những người có tầm ảnh hưởng lớn trong ngành công nghiệp giải trí số. ❤Hãy cùng chờ đón ngày 5.12 Lets celebrate Asia. #METUBWebTVAsiaAwards #WebTVAsiaAwards2019 #METUBNetwork #WebTVasia #Vietnam #RiseOfVietnam","Nguyễn Hương Ly và 9,3K người khác","7,6K",51,"1,6K",6,,,421 bình luậ,593754507833391,/story.php?story_fbid=593754507833391&id=441139556428221,Lưu
Nguyễn Hương Ly,,2019-11-24 12:27:53,Chúc cả nhà ngày nghỉ cuối tuần vui vẻ nha❤️❤️❤️ Và hãy vào nghe “Một bờ vai khác” ủng hộ cho 2 ae Nhật Phong - Hương Ly nhaaa!,Nguyễn Hương Ly và 33K người khác,29K,214,"3,6K",9,1,,914 bình luậ,593592224516286,/story.php?story_fbid=593592224516286&id=441139556428221,Lưu
