source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Ngo Thanh Van,,2019-11-28 10:13:38,🥰🥰🥰😍😍😍😍😍 Chưa bao giờ thấy hai tay mình bận mà hạnh phúc như thế...🥰🥰😍🥰😍😍,965,766,2,197,4,1,,52 bình luậ,10162794323465230,/story.php?story_fbid=10162794323465230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-27 23:17:52,Thì cũng chắc trời định làm bà sản xuất rồi. Bỏ nghề DV hoy...Chuyên tâm làm sản xuất đi là vừa. Giải Vàng Bông sen vàng cho Song Lang. Giải Bạc Bông sen bạc cho Hai Phượng. Và 5 giải xuất sắc cá nhân Leon Le-Song Lang đạo diễn xuất sắc. Mai cát Vy- diễn viên phụ xuất sắc.  Isaac -Nam diễn viên phụ xuất sắc. Ghia Fam- Song Lang- Họa sỹ thiết kế xuất sắc Vũ thanh Long -Song Lang- âm thanh xuất sắc🥰🥰🥰😍😍😍😍 Hỏng lẻ đòi giải diễn viên nữa cũng kỳ 🤪 Cám ơn anh em Studio68 và những người đồng hành cùng hai bộ phim này. Xin vô cùng đạ tạ sự đóng góp của mọi người . Và cuối cùng cám ơn khán giả đã tin vào những sản phẫm tâm huyết và ủng hộ Vân.  Tôi quá hạnh phúc !!! 🥰🥰🥰🥰 Vietnamese Oscar-Golden Lotus for Song Lang and Furie !  I cant ask for more 🤪😜😜😜💪💪💪👈👈👈 #studio68production #bless #bongsenvangvietnam #producer #fightforwhatyoubelievein #goalachiever #7awardsinonenight ps: Vân làm tiếp Thanh Sói mng nhớ ủng hộ nhe.  Đã thương thì thương cho trót nhe 😘😘😘 foto:Windy,Đỗ Cát Phượng và 15K người khác,13K,69,"2,1K",32,,,572 bình luậ,10162791758105230,/story.php?story_fbid=10162791758105230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-27 09:04:01,"Mặc thế gian, chỉ cần nhìn vào cái đích đến của mình là được...! ❤ #dreams #goal #achievement",12K,10K,37,"1,5K",16,,,390 bình luậ,10162789289735230,/story.php?story_fbid=10162789289735230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-26 19:48:48,"Ekip sản xuất 40 người, tình nguyện viên 60 người. 5000 chiếc máy bay giấy ,hơn 120 sản phẩm đấu giá cho 500 khách mời. 70 doanh nghiệp, nghệ sỹ hạng A và chính khách...cùng nhau họp lại cho 1 đêm để cứu các em bé bị bệnh tim bẩm sinh!!!  Chúng ta sẽ làm nên kỳ tích cho năm nay !!! Cố lên !!! I Cant Wait ===》 Scar of Life 9 .❤❤❤❤❤❤❤ Feeling bless to be able doing something that I love and give back. Lets save the kids, lets make it happen for the good course...!!! Lets save more lives....!!!","4,1K","3,4K",,610,12,,,93 bình luậ,10162785826340230,/story.php?story_fbid=10162785826340230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-26 15:57:41,"Ủng hộ Xái phim Anh Trai Yêu Quái. Ta nói ổng khóc hết ruột gan trên phim, làm bà chị lụi lem hết nước mắt.  Phim cảm động quá. Đi xem ngay nhe và đừng quên đem theo khăn giấy...😭😭😭","8,1K","7,4K",30,657,10,2,,74 bình luậ,10162785270890230,/story.php?story_fbid=10162785270890230&id=195631925229,Lưu
"Ngo Thanh Van,February Breeze - Ngo Thanh Van",February Breeze - Ngo Thanh Van,2019-11-26 06:14:55,hehe...Được khen đẹp đồ 🥰🥰🥰thik !!!Nghe anh Tài Cần Thơ mô tả chị Baaaaaa 😊,"1,2K",966,86,228,,,,56 bình luậ,10162783715275230,/story.php?story_fbid=10162783715275230&id=195631925229,Lưu
"Ngo Thanh Van,Nguyen Xuan Lan",Nguyen Xuan Lan,2019-11-22 23:34:30,"Sale quá Sale rồi.  Sản phẫm này dành cho da kích ứng và nhiều mụn nhe. Xài rồi nên thấy tốt muốn giới thiệu. Ai da nhạy cảm thì nên ngay và luôn nhé !!! ❣❣❣🔥 𝗕𝗟𝗔𝗖𝗞 𝗙𝗥𝗜𝗗𝗔𝗬 𝗦𝗨𝗣𝗘𝗥 𝗦𝗔𝗟𝗘 𝟯𝟬% Hòa chung không khí Black Friday thì Lala Beauty cũng mở đợt SALE KHỦNG cho mọi người đây 🌹🌹🌹🌹 Từ 22/11 - 30/11/2019, GIẢM TOÀN BỘ 30% các sản phẩm dưỡng da Lala Beauty Cocoon 1.0 𝗟𝘂̛𝘂 𝘆́: chỉ áp dụng cho đơn hàng trên 1 triệu đồng. 👉 Săn sale ngay! 🛒 ĐẶT HÀNG NHANH CHÓNG tại: ❥ Website: http://lalabeauty.com.vn ❥ Shopee: http://bit.ly/LalabeautyShopee ❥ Tiki: http://bit.ly/LalabeautyTiki #Inbox hoặc liên hệ #Hotline 0388031316 để được hỗ trợ và tư vấn nhanh nhất! #LalaBeauty #SkincarebyXuanLan #XuanLan #MangLaiVeDepChoLanDaViet #Cocoon #AnToanChoDaNhayCam",809,716,6,86,1,,,87 bình luậ,10162766151475230,/story.php?story_fbid=10162766151475230&id=195631925229,Lưu
"Ngo Thanh Van,Studio68",Studio68,2019-11-22 18:36:58,STUDIO68 HOÀ CÙNG CHIẾN DỊCH “ONE DAY ONE DREAM” – GÓP YÊU THƯƠNG ĐỂ NỐI LIỀN SỰ SỐNG Cùng Studio68 phóng máy bay giấy của các bạn vào Frame này nhé! 😉😉😉 👉 www.facebook.com/profilepicframes/?selected_overlay_id=1157428114427439 #VetSeoCuocDoi #OneDayOneDream #Studio68,585,486,1,96,2,,,19 bình luậ,10162765177170230,/story.php?story_fbid=10162765177170230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-22 11:19:33,,"Nguyen Xuan Lan và 2,4K người khác",2K,8,403,,,,94 bình luậ,10162764112535230,/story.php?story_fbid=10162764112535230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-20 17:59:21,Chúc gì mà chúc có bố là seo là seo ??!!! 🤣😂🤣😂🤣😂,"7,3K",6K,502,757,9,3,3,117 bình luậ,10162755472100230,/story.php?story_fbid=10162755472100230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-20 16:20:29,Àh thì cũng phải trả phí tui dạy dỗ và ngồi ngoài biễn hốt xác tụi nó khi xỉn chứ bộ. Cả năm chỉ có 1 ngày được nhận hoa ngập mặt nên phải tranh thủ hoy...🥰😍😍  #teacherday #20/11 #junsan #s.tsơnthạch #will #isaac #365daband #mybelovedkids #feelinghappy,Nguyễn Thoại Cẩm Tú và 18K người khác,16K,228,"1,7K",15,1,7,208 bình luậ,10162755217130230,/story.php?story_fbid=10162755217130230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-19 20:29:43,,12K,11K,320,"1,6K",4,2,7,269 bình luậ,10162750466735230,/story.php?story_fbid=10162750466735230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-18 19:16:42,Tập luyện cùng các bạn.  Thấy cực thấy thương mà thôi ráng. Bởi đâu phải cái j cũng dễ dàng đâu.  Phải mài sắt thành kim thôi 💪💪💪💪😤😤😤👈👈👈💥🖤💯💣💥💫🖤👈👈👈 #Thanhsoi #nextactionsmovie,"3,8K","3,4K",,412,16,,4,114 bình luậ,10162745267520230,/story.php?story_fbid=10162745267520230&id=195631925229,Lưu
"Ngo Thanh Van,Uniqlo Vietnam",Uniqlo Vietnam,2019-11-18 12:42:15,"Nâng chuẩn mỗi ngày ... Mong chờ đến ngày 6 tháng 12 này quá.  Có ai giống Vân k ta ??? #lifewear #uniqlovietnamLà đạo diễn - nhà sản xuất & diễn viên, Ngô Thanh Vân luôn tìm kiếm những thử thách, đỉnh cao mới để chinh phục và tạo động lực phấn đấu cho bản thân. Mỗi ngày qua, cô nỗ lực nâng chuẩn từng khoảnh khắc để luôn có được nguồn cảm hứng mới. Yêu thích UNIQLO, Ngô Thanh Vân yêu thích sự tối giản, thoải mái nhưng vẫn đầy cá tính mà các sản phẩm UNIQLO cùng LifeWear mang lại, giúp cô nâng chuẩn phong cách mỗi ngày. Chiếc quần jeans dáng cong đột phá mà cô lựa chọn chính là minh chứng rõ nét - đây là sản phẩm nằm trong bộ sưu tập Uniqlo U được thiết kế bởi giám đốc nghệ thuật Christophe Lemaire cùng đội ngũ thiết kế quốc tế. #NangChuanMoiNgay #LifeWear #UNIQLOHCMC #UNIQLOVN",959,782,1,165,10,,1,50 bình luậ,10162744206285230,/story.php?story_fbid=10162744206285230&id=195631925229,Lưu
"Ngo Thanh Van,Studio68",Studio68,2019-11-14 11:40:21,"Mỗi năm 1 hành trình. Năm nay đề tài Máy bay Giấy. Mong sẽ cứu được thêm nhiều em nhỏ còn mắc bệnh tim bẩm sinh...🤗🤗🤗 #scaroflife9 #vetseocuocdoi9🛩⛅ VẾT SẸO CUỘC ĐỜI 9 | TRAILER ""MÁY BAY GIẤY"" 🛩⛅ Sau bộ phim ngắn đầu tay ""Cỏ Bốn Lá"" (2018), Jun Phạm được Ngô Thanh Vân giao trọng trách làm đạo diễn cho bộ phim sắp ra mắt là ""Máy Bay Giấy"".  Với ""Máy bay giấy"", áp lực lớn nhất của anh và ekip là thời gian quay khá ngắn (3 ngày). Vì thế, với vai trò đạo diễn, anh luôn trăn trở để mọi thứ trọn vẹn nhất có thể trong giới hạn thời gian và kinh phí cho phép. Phim ngắn “Máy Bay Giấy"" sẽ được giới thiệu lần đầu tiên và duy nhất tại đêm gala từ thiện “Vết Sẹo Cuôc Đời 9” diễn ra vào ngày 29/11/2019 .  #VetSeoCuocDoi #MayBayGiay #JunPham","Trúc Nhân và 1,8K người khác","1,4K",,393,6,,1,126 bình luậ,10162722866875230,/story.php?story_fbid=10162722866875230&id=195631925229,Lưu
"Ngo Thanh Van,Nhịp Tim Việt Nam",Nhịp Tim Việt Nam,2019-11-13 16:11:38,"Làm từ thiện chung với Vân. Góp gió lớn để chở những giấc mơ của các em. Có bạn nào giúp Vân không ?!?!?!WE NEED YOU AT ""SCAR OF LIFE 9"" Các bạn ơi, Đến hẹn lại lên, Nhịp Tim Việt Nam cần tuyển 30 tình nguyện viên (nam & nữ) hỗ trợ sự kiện Scar Of Life - Vết sẹo cuộc đời lần thứ 9. Thời gian: thứ 7 ngày 30/11/2019 Địa điểm: Vinpearl Luxury Landmark 81 Yêu cầu: -  Tiếng Anh giao tiếp -  Có tinh thần trách nhiệm, hoàn thành công việc được giao -  Có mặt đúng giờ, tức là không đến trễ về sớm (có mặt lúc 8 am và về lúc 11 pm để training, set up, chạy event và dọn dẹp sau event) -   Trang phục đen (quần, áo, váy... gọn gàng kín đáo) Quyền lợi: -  Các bạn có cơ hội hòa mình vào sự kiện gây quỹ từ thiện giúp đỡ các trẻ em nghèo trên cả nước chẳng may bị mắc bệnh tim bẩm sinh -  Được gặp gỡ người nổi tiếng -  Có cơ hội giao tiếp tiếng Anh với người nước ngoài -  Nhận giấy chứng nhận từ chương trình NTVN – SOL9 Các bạn đăng ký tham gia TNV sự kiện vui lòng gửi CV gửi về địa chỉ email: volunteer@vinacapitalfoundation.org Hạn chót nộp CV ngày 25/11/2019 Dưới đây là thông tin về buổi họp báo ngày 11/11, và facebook của chương trình Scar Of Life - Vết sẹo cuộc đời, các bạn xem qua nhé: https://www.facebook.com/Vetseocuocdoi.ScarOfLife/ Hẹn gặp lại các bạn tại Vết Sẹo Cuộc Đời 9!😇😇😇","Nguyen Xuan Lan và 2,6K người khác","2,2K",3,382,1,1,1,124 bình luậ,10162718758255230,/story.php?story_fbid=10162718758255230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-12 10:13:51,,"2,3K",2K,12,322,2,,1,106 bình luậ,10162712489890230,/story.php?story_fbid=10162712489890230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-11 20:25:25,"Năm nào cũng thế. Cũng nói hết cả tấm chân tình dành cho các em.  Cám ơn những mạnh thường quân. Những nhà tài trợ và các anh chị em báo chí, các anh chị em nghệ sỹ đã đồng hành cùng Vân trong suốt cuộc hành trình 9 năm qua.Chỉ mong sao năm nay Vết sẹo cuộc đời sẽ lại làm nên kỳ tích.  Mong chờ đêm Gala ngày 30/11 này.  #Scaroflife9 #fundraising #heartdeasekids #pressconferrence #PhươngMydress #Windyfoto #HoangHamakeup ❤","Thiều Trâm và 8,2K người khác",7K,19,"1,1K",4,,1,154 bình luậ,10162708590815230,/story.php?story_fbid=10162708590815230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-11 09:11:32,"Nhà có mấy đứa nhỏ àh. Ăn chơi cho xã láng rồi lăng ra biển. Để bà mẹ già ngồi thẫn thờ chả biết làm sao mà bê nổi cái xác nó về, vì nó nặng gấp đôi mình.  Biết tìm ai cầu cứu đây. Trong khi người ta sập sìn đi dảy đầm , mẹ ngồi đây trông con. Bởi ta nói...muốn đám cưới thể kỷ coi bộ còn xa lắmmmm😩😫😩😩#junsan #pissdrunk #onthebeach #thangnhidamcuoi",Trần Nam Thư và 60K người khác,42K,15K,"2,5K",47,46,2,692 bình luậ,10162706487935230,/story.php?story_fbid=10162706487935230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-10 20:25:29,"Về đến nhà rồi mà tâm trạng vẫn còn lâng lâng. Đám cưới 2 em quá vui và xúc động, Vinpearl Phú Quốc thì đẹp đến nao lòng và dịch vụ thì ngày càng đẳng cấp, đặc biệt vô cùng tinh tế khi bố trí xe VinFast cho dịch vụ đưa đón Vân từ lúc đặt chân xuống sân bay đến khi tạm biệt đảo Ngọc.  Đồng hành cùng VinFast trên mọi cung đường Việt Nam.  Khi đi hết mình khi về hết buồn là có thật nha mọi người (đem bó hoa cô dâu về trưng giữa phòng) 😎 #VinFast #VinpearlPhuQuoc #NhiThangWedding",Thiều Trâm và 26K người khác,24K,302,"2,2K",16,2,,216 bình luậ,10162702778220230,/story.php?story_fbid=10162702778220230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-10 17:04:22,"Dự cưới xong nhà nhắn tin bao việc, hên là chế có trợ thủ đắc lực Galaxy Note 10 để giải quyết công việc mọi lúc mọi nơi 💪 #GalaxyNote10",24K,21K,244,"1,9K",15,1,1,240 bình luậ,10162697416755230,/story.php?story_fbid=10162697416755230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-10 10:26:42,Vâng ...đây là màn cướp hoa hôm qua để nhận trách nhiệm làm cô dâu thế kỷ tiếp theo... 😜🤪😛🤪😜😜 ps: xấu hổ quá lun í😷😷😷,"9,1K",7K,929,"1,1K",19,,,220 bình luậ,10162701069150230,/story.php?story_fbid=10162701069150230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-09 22:49:15,Đêm của yêu thương và hạnh phúc...💗💗💗 #damcuoitheky #thangnhi #thatdepdoi,Đỗ Cát Phượng và 37K người khác,32K,83,"5,4K",7,,,184 bình luậ,10162698225470230,/story.php?story_fbid=10162698225470230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-09 19:17:26,Trời ơi...tui xấu hổ quá.  Hoa này là giật đc chứ không đón được đâu nhe.  Thể theo câu nói của Jun San và chị Việt Hương. Tình yêu là phải giật thôi.  Nào giờ đi làm thì mình chủ động lắm. Chứ tình yêu thì thôi thua...🤪😜😛 Thôi vì cái lộc nên năm mới nhất quyết giật coi có đc may mắn không nhá. Mọi người có đồng ý không ??? 😛😛😛,Thiều Trâm và 45K người khác,36K,"5,9K","3,5K",24,6,5,414 bình luậ,10162697451880230,/story.php?story_fbid=10162697451880230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-09 18:58:36,Chúc 2 em thật hạnh phúc nhé ...!!!,Thiều Trâm và 69K người khác,60K,133,"8,6K",18,1,,253 bình luậ,10162697394790230,/story.php?story_fbid=10162697394790230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-09 17:18:03,A good day with good vibes...🥰🥰🥰 #vinfast #ambassadorMột ngày tốt lành với những rung cảm tốt... 🥰🥰🥰 #vinfast #ambassador,Nguyen Xuan Lan và 12K người khác,11K,12,"1,5K",19,,,156 bình luậ,10162697170960230,/story.php?story_fbid=10162697170960230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-09 09:35:38,Cho  một ngày thật đẹp của 2 em.  Không thể đợi lâu hơn để nhìn những nụ cười hạnh phúc. Kết quả của một tình yêu mỹ mãn. Mong chờ tối nay quá 🤗 #ongcaothang #dongnhi #weddingoftheyear #truelove #happiness #weddingoftheyear,Thuan Nguyen và 28K người khác,25K,38,"3,6K",8,1,1,111 bình luậ,10162695849410230,/story.php?story_fbid=10162695849410230&id=195631925229,Lưu
Ngo Thanh Van,,2019-11-08 11:01:54,"Me...when Christmas is around the corner 🥰 Cứ mỗi mùa Giáng sinh về, lòng rạo rực khôn nguôi !  #STUDIO68 #Decos #holidaysseasonishere #samsungnote10 #lovechristmastime 🥰🥰🥰","Ngo Thanh Van và 6,5K người khác","5,8K",15,659,11,,,143 bình luậ,10162690861345230,/story.php?story_fbid=10162690861345230&id=195631925229,Lưu
"Ngo Thanh Van,Vietcetera",Vietcetera,2019-11-06 13:30:27,"Một tí chia sẽ của kinh nghiệm cá nhân về niềm đam mê điện ảnh của mình và một người có tham vọng và đam mê lớn...Chia sẻ với Vietcetera, Ngo Thanh Van cho biết mình quả thật ‘say tình’ với điện ảnh. Gắn bó qua những vai diễn vẫn chưa đủ, chị khiến mọi người nể phục khi đảm nhận các vai trò ‘nặng ký’ như đạo diễn và nhà sản xuất phim.  Cùng chúng tôi nghe chị chia sẻ về những giá trị sống, những bài học và trăn trở của chị về nghề, về tương lai của nền điện ảnh Việt. Câu chuyện này được mang đến cho bạn bởi Leflair.","2,2K","1,8K",1,381,13,,,138 bình luậ,10162681824490230,/story.php?story_fbid=10162681824490230&id=195631925229,Lưu
