source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
MC VIỆT THẢO,,2019-11-28 05:00:57,"Chỉ trưng bày khác nhau, thật ra chỉ là một. Chúc các bạn có món ăn ngon. . #vietthao  #mcvietthao  #myphoto #photooftheday",122,113,,9,,,,6 bình luậ,10157758117557453,/story.php?story_fbid=10157758117557453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-28 02:15:27, Chuyện Bên Lề 1000. .             ,36,31,,5,,,,5 bình luậ,10157757669467453,/171877457452/photos/a.177399012452/10157757669467453,Toàn bộ tin
MC VIỆT THẢO,,2019-11-28 02:10:57,Có ai hùn muối tiêu chanh và beer với mình hôn?... .           ,316,280,7,19,12,,,23 bình luậ,10157757657427453,/171877457452/photos/a.177399012452/10157757657427453,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-28 01:59:30,"MC VIỆT THẢO- CBL(1000)-“GIÁC QUAN THỨ 6”của NGUYỄN TRỌNG HIẾU-“KHO TÀNG CHUYỆN MA DÂN GIAN VIỆT NAM kỳ 115”- Ngày 27/11, 2019. 1. Thấy Ma từ thuở nhỏ. 2. Gặp Ma khi đi mùa hè xanh và hồn Bà nội thằng bạn hiện về. 3. Gặp và đánh nhau với Ma trong mơ & Ma trong công ty. 4. Vì sao hay gặp ma và linh cảm chuyện xấu có thể xảy ra. 5. Những chuyện Tâm linh trên Nhà vợ. 6. Linh hồn người chết hiện về tại Cam Ranh. 7. Di ảnh người sắp chết. Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",43,39,,4,,,,5 bình luậ,10157757633297453,/story.php?story_fbid=10157757633297453&id=171877457452,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-27 17:48:27,https://youtu.be/7ci0n5l6uhs,83,74,,9,,,,10 bình luậ,10157756468732453,/story.php?story_fbid=10157756468732453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-27 17:45:21, Đã có Chuyện Bên Lề 999. .               ,56,51,,5,,,,2 bình luậ,10157756460642453,/171877457452/photos/a.177399012452/10157756460642453,Toàn bộ tin
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-27 17:35:51,"MC VIỆT THẢO- CBL(999)-“KEM SẦU RIÊNG KIỂU Ý NGON NHẤT ở LITTLE SAIGON CALIFORNIA”-The MOO GELATO- Ngày 27/11, 2019. Việt Thảo đi ăn Kem Sầu riêng kiểu Ý  ngon nhất ở Little Saigon California tại Tiệm The Moo Gelato ở Huntington Beach, California. The Moo Gelato Address: 7170 Edinger Ave, Huntington Beach, CA 92647 Phone: (714) 465-9881 Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",59,51,,8,,,,2 bình luậ,10157756433717453,/story.php?story_fbid=10157756433717453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-27 15:29:23,Bạn đã thử qua chưa? Bạn sẽ tìm thấy qua CBL999. . #vietthao  #mcvietthao  #gelato  #themoogelato  #myphoto  #photooftheday  @ The Moo Gelato,109,97,,12,,,,2 bình luậ,10157756239982453,/story.php?story_fbid=10157756239982453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-27 15:20:26,"Xin xem tấm hình kế tiếp, Bạn sẽ biết ai chụp cho mình tấm hình này. Hình chụp tại The Moo Gelato trong khi thu hình Chuyện Bên Lề 999. . #vietthao  #mcvietthao  #themoogelato  #myphoto  #photooftheday  @ The Moo Gelato",196,180,,16,,,,7 bình luậ,10157756228437453,/story.php?story_fbid=10157756228437453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-27 15:09:48,Cá khô Sặc Bổi chiên ăn với cơm nguội đây. Có ai được ăn ngon giống mình hôn? . #vietthao  #mcvietthao  #khôcásặc  #khôcásặcbổi  #mymeal  #myphoto  #photooftheday,514,455,2,50,7,,,59 bình luậ,10157756215357453,/story.php?story_fbid=10157756215357453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-27 14:37:22,Có ai biết làm món này hôn? Dể làm dể ăn dể dọn. .       ,168,157,,11,,,,7 bình luậ,10157756170097453,/171877457452/photos/a.177399012452/10157756170097453,Lưu
MC VIỆT THẢO,,2019-11-27 14:04:08,Cháo king crab đuôi bò. Có ai ăn giống mình hôn? .         ,222,194,4,24,,,,9 bình luậ,10157756121917453,/171877457452/photos/a.177399012452/10157756121917453,Lưu
MC VIỆT THẢO,,2019-11-27 01:49:27,Bữa ăn hôm nay Có canh sườn  và sườn ram mặn. Có ai ăn giống mình hôn? . #vietthao  #mcvietthao  #canhsuonheo  #suonram  #myphoto  #photooftheday,538,478,2,54,4,,,31 bình luậ,10157754603657453,/story.php?story_fbid=10157754603657453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-26 13:17:09,Chiều nay mình ăn cơm với Cá muối ớt chiên. . #vietthao  #mcvietthao  #mymeal  #myphoto  #photooftheday,412,351,,49,12,,,28 bình luậ,10157753036997453,/story.php?story_fbid=10157753036997453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-26 10:14:20,Bữa ăn trên chuyến bay nội địa của American Airlines. . #vietthao  #mcvietthao  #americanairlines  #mymeal  #myphoto  #photooftheday   @ Dallas/Fort Worth International Airport,200,180,,18,2,,,10 bình luậ,10157752761667453,/story.php?story_fbid=10157752761667453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-26 01:40:10,"Seabass chưng hành gừng ăn với nước mắm ớt  Diet nên chỉ được ăn bấy nhiêu thôi. . #vietthao  #mcvietthao  #seabass  #mymeal  #myphoto  #photooftheday  @ Memphis, Tennessee",280,251,,28,1,,,17 bình luậ,10157751658107453,/story.php?story_fbid=10157751658107453&id=171877457452,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-26 00:02:52,https://youtu.be/L_2PqVZzG28,54,47,,7,,,,3 bình luậ,10157751440532453,/story.php?story_fbid=10157751440532453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-25 23:00:12, Chuyện Ma kỳ 114 .               ,74,64,,9,1,,,7 bình luậ,10157751237722453,/171877457452/photos/a.177399012452/10157751237722453,Toàn bộ tin
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-25 22:06:29,"MC VIỆT THẢO- CBL(998)-“6 CÂU CHUYỆN MA”-“KHO TÀNG CHUYỆN MA DÂN GIAN VIỆT NAM kỳ 114”- Ngày 25/11, 2019. 1. “49 ngày chưa siêu thoát” của Ngọc Em 2. “Chuyến xe bus 375” của Văn Cảnh Nguyễn. 3. “chuyện Ma từng chứng kiến” của Hoài Như. 4. “Bí ẩn bên dưới nền nhà” của Đức Tài. 5. “chuyện Ma” của Akai Sane. 6. “chuyện Ma ở xóm nhà con” của Đại Trần. Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",63,54,,9,,,,4 bình luậ,10157751112562453,/story.php?story_fbid=10157751112562453&id=171877457452,Lưu
,,2019-11-25 05:08:57,,,,,,,,,12 bình luậ,10157749188302453,/171877457452/photos/a.177399012452/10157749188302453,Toàn bộ tin
MC VIỆT THẢO,,2019-11-25 11:33:48,Tối nay ăn có mình ên. Ở hotel đành chịu thôi. .                 ,206,184,2,17,2,1,,13 bình luậ,10157750001022453,/171877457452/photos/a.177399012452/10157750001022453,Lưu
MC VIỆT THẢO,,2019-11-25 05:05:17,Cùng với Ca sĩ Hà Thanh Thuý ở Memphis. .       ,249,230,,19,,,,2 bình luậ,10157749179922453,/171877457452/photos/a.177399012452/10157749179922453,Toàn bộ tin
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-24 20:55:11,https://youtu.be/87k94x6whAM,60,51,,8,1,,,7 bình luậ,10157748003787453,/story.php?story_fbid=10157748003787453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-24 20:41:26, Chuyện Ma kỳ 113 .               ,65,56,,8,1,,,2 bình luậ,10157747978682453,/171877457452/photos/a.177399012452/10157747978682453,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-24 20:28:16,"MC VIỆT THẢO- CBL(997)-“NHỮNG NGÔI MỘ GIẬN DỮ”- của QUYÊN NGUYỄN-“KHO TÀNG CHUYỆN MA DÂN GIAN VIỆT NAM kỳ 113”- Ngày 24/11, 2019. 1. 3 Giấc Mơ của Ba trước khi qua đời. 2. Linh hồn Ngoại mới mất, các ngôi mộ giận dử. 3. Những dòng tâm sự. Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",78,70,,8,,,,3 bình luậ,10157747953562453,/story.php?story_fbid=10157747953562453&id=171877457452,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-24 14:57:32,Đi ăn Hamburger khi vừa tới Memphis cùng với 2 em Tim và Tommy. . #vietthao  #mcvietthao  #hueys  #memphis  #hamburger  #mymeal  #myphoto  #photooftheday,224,201,2,17,4,,,20 bình luậ,10157747324407453,/story.php?story_fbid=10157747324407453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-24 09:46:20,Hãy xem Poster và thư thì các Bạn sẽ biết mình đang đi đâu và sẽ làm gì? Hãy hổ trợ nếu Bạn có thê. . #vietthao  #mcvietthao  #poster  #liveshow  #memphis  #tuvienquanam,56,52,,4,,,,Bình luậ,10157746763562453,/story.php?story_fbid=10157746763562453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-24 09:27:42,Món gì đây? Muốn biết bạn có thể xem ở đây    .                 ,282,256,1,22,3,,,23 bình luậ,10157746718852453,/171877457452/photos/a.177399012452/10157746718852453,Lưu
MC VIỆT THẢO,,2019-11-24 06:15:57,Đừng hỏi vì sao tôi không cười khi trong lòng Có quá nhiều trĩu nặng. .               ,1K,885,3,77,6,42,,83 bình luậ,10157746324787453,/171877457452/photos/a.177399012452/10157746324787453,Lưu
MC VIỆT THẢO,,2019-11-24 05:13:16,Bữa ăn trưa ở phi trường. .           ,137,126,,11,,,,2 bình luậ,10157746188492453,/171877457452/photos/a.177399012452/10157746188492453,Lưu
MC VIỆT THẢO,,2019-11-24 03:15:36,Có ai biết được món gì không nè?.. .       ,316,291,,20,5,,,31 bình luậ,10157745897262453,/171877457452/photos/a.177399012452/10157745897262453,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-23 23:25:33,https://youtu.be/_lLGgMfDdOE,68,61,,7,,,,7 bình luậ,10157745318837453,/story.php?story_fbid=10157745318837453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-23 23:23:19,"Canh Khoai mỡ. Nấu với sườn non, thịt bầm, tôm hay cái gì khác? Xin dành cho Bạn. .           ",190,173,,17,,,,9 bình luậ,10157745313777453,/171877457452/photos/a.177399012452/10157745313777453,Lưu
MC VIỆT THẢO,,2019-11-23 23:16:33, Chuyện Ma kỳ 112. .               ,54,47,,7,,,,1 bình luậ,10157745298527453,/171877457452/photos/a.177399012452/10157745298527453,Toàn bộ tin
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-23 22:05:38,"MC VIỆT THẢO- CBL(996)-“CON QUỶ lúc NỬA ĐÊM”- của RALF VO-“KHO TÀNG CHUYỆN MA DÂN GIAN VIỆT NAM kỳ 112”- Ngày 23/11, 2019. 1. Chuyện Mộng du. 2. Sét đánh nơi chuồng heo 3. Con quỷ lúc nửa đêm. 4. Duyên Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",72,63,,9,,,,4 bình luậ,10157745122167453,/story.php?story_fbid=10157745122167453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-23 15:50:34,Có ai biết món gì hôn? .       ,511,473,,33,5,,,108 bình luậ,10157744389072453,/171877457452/photos/a.177399012452/10157744389072453,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-23 14:25:18,https://youtu.be/9NV3qzHzTNg,59,53,,6,,,,2 bình luậ,10157744260542453,/story.php?story_fbid=10157744260542453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-23 14:23:19,Áp chảo. Món ngon Quán Ngon. .             @quan_ngon_,206,192,,13,1,,,4 bình luậ,10157744255917453,/171877457452/photos/a.177399012452/10157744255917453,Lưu
MC VIỆT THẢO,,2019-11-23 14:20:12, Chuyện Ma kỳ 111. .               ,42,35,,6,1,,,2 bình luậ,10157744250012453,/171877457452/photos/a.177399012452/10157744250012453,Toàn bộ tin
MC VIỆT THẢO,,2019-11-23 14:17:37,Ăn Miến Gà ở Quán Ngon. . #vietthao  #mcvietthao  #mienga  #mymeal  #myphoto  #photooftheday  @quan_ngon_  @ Quán Ngon,400,359,,37,4,,,14 bình luậ,10157744245452453,/story.php?story_fbid=10157744245452453&id=171877457452,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-23 01:34:52,"MC VIỆT THẢO- CBL(995)-“NGƯỜI BỊ CHẶT ĐẦU trong MINI HOTEL”- của NGUYÊN PHƯỚC-“KHO TÀNG CHUYỆN MA DÂN GIAN VIỆT NAM kỳ 111”- Ngày 22/11, 2019. Mến chào anh Thảo! Em là Trọng Nghĩa, nick trên Youtube của em là Nguyên Phước; em định cư ở Mỹ từ đầu thập niên 90 của thế kỷ trước.Đây là câu chuyện thật 100% và em là người giữ bản quyền, bảo đảm chưa đăng trên bất cứ diễn đàn nào. Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",115,102,1,12,,,,8 bình luậ,10157742745787453,/story.php?story_fbid=10157742745787453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-23 00:30:26,Canh khổ qua giò heo. Bao lâu rồi bạn chưa ăn món này? . #vietthao  #mcvietthao  #canhkhoqua  #mymeal  #myphoto  #photooftheday,552,509,,37,6,,,39 bình luậ,10157742600847453,/story.php?story_fbid=10157742600847453&id=171877457452,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-23 00:00:17,https://youtu.be/-pcIQ50MU6w,58,49,,9,,,,1 bình luậ,10157742527607453,/story.php?story_fbid=10157742527607453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-22 15:16:44,Khoai Tây luộc. Ăn phải ghiền. .         ,220,204,,15,1,,,9 bình luậ,10157741515487453,/171877457452/photos/a.177399012452/10157741515487453,Lưu
MC VIỆT THẢO,,2019-11-22 11:34:15, Trò chơi gọi hồn “Bloody Mary “ .               ,105,96,,9,,,,3 bình luậ,10157741226842453,/171877457452/photos/a.177399012452/10157741226842453,Toàn bộ tin
MC VIỆT THẢO,,2019-11-22 11:30:06,Sườn ram mặn. Món ngon ăn cơm hôm nay. . #vietthao  #mcvietthao  #suonramman  #mymeal  #myphoto  #photooftheday,261,232,,25,4,,,22 bình luậ,10157741221787453,/story.php?story_fbid=10157741221787453&id=171877457452,Lưu
,,2019-11-20 11:08:53,,,,,,,,,Bình luậ,10157735617742453,/171877457452/photos/a.177399012452/10157735617742453,Toàn bộ tin
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-22 10:47:38,"MC VIỆT THẢO- CBL(994)-“GỌI HỒN TỪ CÕI ÂM (BLOODY MARY)”- của LIÊN MAI-“KHO TÀNG CHUYỆN MA DÂN GIAN VIỆT NAM kỳ 110”- Ngày 21/11, 2019.…. Đã hơn nhiều tháng em không viết thêm một chuyện ma nào để gửi đến anh Việt Thảo trên CBL , vì  cứ mỗi lần em viết thì y như rằng chung quanh em luôn có những ""hiện tượng "" xảy ra.…. …Trong tuần lễ Halloween vừa qua , bất ngờ em nghe được mẩu đối thoại của hai người khách hàng Mỹ khi họ nói về trò chơi gọi hồn có tên Bloody Mary,  Em đã sửng sốt và chợt nhớ ra chính bản thân mình cũng đã từng tham dự trò chơi nguy hiểm này .   Nguy hiểm vì đây không phải là một trò chơi giản dị như cầu cơ ,  ……có khi NGUY CẢ ĐẾN TÍNH MẠNG .  …nhất định xin đừng bao giờ tham gia  trò chơi này với cái tên Bloody Mary mà em xin được đặt tên:  GỌI HỒN TỪ CÕI ÂM TY . Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",90,78,,12,,,,3 bình luậ,10157741156102453,/story.php?story_fbid=10157741156102453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-22 00:35:03,Cháo gà lót dạ. .              @quan_ngon_,366,328,,33,5,,,22 bình luậ,10157739907787453,/171877457452/photos/a.177399012452/10157739907787453,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-21 13:23:42,https://youtu.be/hY0P6UWLAw8,104,92,,12,,,,5 bình luậ,10157738687027453,/story.php?story_fbid=10157738687027453&id=171877457452,Lưu
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-21 13:21:17,Thịt kho dưa giá cuốn bánh tráng. Món ngon Quán Ngon hôm nay. . #vietthao  #mcvietthao  #thitkho  #thitkhotrung  #thitkhotau  #mymeal  #myphoto  #photooftheday  @quan_ngon_Thịt kho dưa giá cuốn bánh tráng. Món ngon Quán Ngon hôm nay. . #vietthao  #mcvietthao  #thitkho  #thitkhotrung  #thitkhotau  #mymeal  #myphoto  #photooftheday  @quan_ngon_,366,312,4,45,5,,,26 bình luậ,10157738682902453,/story.php?story_fbid=10157738682902453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-21 05:41:21,Canh khoai mở sườn non Dưa mắm trộn ba rọi. Món ngon quán Ngon. . #vietthao  #mcvietthao  #mymeal  #myphoto  #photooftheday  @quan_ngon_  @ Quán Ngon,560,508,2,49,1,,,29 bình luậ,10157737855162453,/story.php?story_fbid=10157737855162453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-20 16:13:47, Chuyện Ma kỳ 109. .               ,149,125,,23,1,,,11 bình luậ,10157736042162453,/171877457452/photos/a.177399012452/10157736042162453,Toàn bộ tin
"MC VIỆT THẢO,Thảo Việt Trịnh",Thảo Việt Trịnh,2019-11-20 15:56:23,"MC VIỆT THẢO- CBL(993)-“TÔI MUỐN TỰ TỬ và NHỮNG CHUYỆN ĐÃ VÀ ĐANG XẢY RA”- của NGUYỄN THỊ TÂM-“KHO TÀNG CHUYỆN MA DÂN GIAN VIỆT NAM kỳ 109”- Ngày 20/11, 2019. 1.“ĐỘNG MỘ”. 2. “MA Ở TRẠI GIAM” 3. “DUYÊN ÂM”. 4. “NHỮNG CHUYỆN ĐANG XẢY RA”. 5. “Góp ý của Việt Thảo”. Bạn có thể theo dõi Việt Thảo qua Trang Nhà: www.mcvietthao.com",116,99,,16,1,,,4 bình luậ,10157736021012453,/story.php?story_fbid=10157736021012453&id=171877457452,Lưu
MC VIỆT THẢO,,2019-11-20 11:41:40,Miến Gà ngon Quán Ngon. . #vietthao  #mcvietthao  #mienga  #mymeal  #myphoto  #photooftheday  @quan_ngon_  @ Quán Ngon,334,305,,28,1,,,14 bình luậ,10157735667452453,/story.php?story_fbid=10157735667452453&id=171877457452,Lưu
