source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Thantuong.tv,,2019-10-12 12:03:20,2 số phận ...,4,2,1,1,,,,Bình luậ,10159024246883761,/story.php?story_fbid=10159024246883761&id=140956603760
Thantuong.tv,,2019-10-12 12:02:49,Sai lầm của con gái!,1,1,,,,,,Bình luậ,10159024246133761,/story.php?story_fbid=10159024246133761&id=140956603760
Thantuong.tv,,2019-10-12 11:43:08,Thằn lằn ôm Cột đình!,3,1,1,,,1,,Bình luậ,10159024193578761,/story.php?story_fbid=10159024193578761&id=140956603760
Thantuong.tv,,2019-10-12 08:44:31,Lòng tôi vô cùng trống trải!,2,1,1,,,,,Bình luậ,10159023779503761,/story.php?story_fbid=10159023779503761&id=140956603760
Thantuong.tv,,2019-10-12 08:30:56,Xin giới thiệu: BÀ CỐ NỘI CỦA HOẠN THƯ!,9,3,6,,,,,1 bình luậ,10159022217823761,/story.php?story_fbid=10159022217823761&id=140956603760
Thantuong.tv,,2019-10-12 08:00:16,Khôn nhà dại vợ nè hé!,2,1,1,,,,,Bình luậ,10159022210768761,/story.php?story_fbid=10159022210768761&id=140956603760
Thantuong.tv,,2019-10-12 07:34:11,"Ăn, bạn có thể ăn bậy Nhưng Nói, thì không thể nói bậy được.",1,1,,,,,,Bình luậ,10159023575178761,/story.php?story_fbid=10159023575178761&id=140956603760
Thantuong.tv,,2019-10-12 07:28:01,Dòng cái thứ ôn dịch gì đâu không hà...,17,9,7,1,,,,2 bình luậ,10159023559298761,/story.php?story_fbid=10159023559298761&id=140956603760
Thantuong.tv,,2019-10-12 07:18:40,"Câu nói như mũi tên, không nên bắn bậy, đã lọt vào tai ai, không tài nào rút ra được nữa.",3,3,,,,,,Bình luậ,10159023534103761,/story.php?story_fbid=10159023534103761&id=140956603760
Thantuong.tv,,2019-10-11 23:18:31,Chân lý nè nha!,1,,1,,,,,Bình luậ,10159022207208761,/story.php?story_fbid=10159022207208761&id=140956603760
Thantuong.tv,,2019-10-11 23:16:22,Đập hộp cái coi!,2,1,1,,,,,Bình luậ,10159022203008761,/story.php?story_fbid=10159022203008761&id=140956603760
Thantuong.tv,,2019-10-11 23:15:55,"Hiếu ơi, chị Trang kêu kìa!",1,,1,,,,,Bình luậ,10159022201823761,/story.php?story_fbid=10159022201823761&id=140956603760
Thantuong.tv,,2019-10-11 23:08:45,Hãy ăn nho! 🍇🍇🍇🍇🍇,2,1,1,,,,,Bình luậ,10159022181363761,/story.php?story_fbid=10159022181363761&id=140956603760
