source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
VN Ngày Nay,,2019-10-11 21:27:14,"Doanh nghiệp chăn nuôi, kinh doanh phân phối lợn ồ ạt điều chỉnh giá thịt 😭😭😭 #VNNgayNay",22,21,1,,,,,2 bình luậ,1386133638234396,/story.php?story_fbid=1386133638234396&id=766805650167201
VN Ngày Nay,,2019-10-11 17:20:42,,15,13,,2,,,,Bình luậ,1385950628252697,/vngaynay/photos/a.766813186833114/1385950628252697
VN Ngày Nay,,2019-10-11 15:00:02,🇻🇳 Người giúp bóng đá Việt Nam viết nên trang sử mới! Xin cám ơn ông Park Hang-seo! 🇻🇳,591,558,,32,1,,,41 bình luậ,1385829661598127,/story.php?story_fbid=1385829661598127&id=766805650167201
VN Ngày Nay,,2019-10-11 14:09:07,"CRYSTAL MICRO ESSENCE - MỌI ĐIỀU KỲ DIỆU BẮT ĐẦU TỪ ĐÂY❣ Đừng chỉ hài lòng với làn da trắng sáng, hãy ""yêu"" da một cách trọn vẹn nhất với ❄ Dưỡng Chất Căng Mướt Da Crystal Micro Essence❄ từ L'Oréal Paris. Sở hữu bảng thành phần vượt trội cùng công nghệ vi điểm đột phá, Crystal Micro Essence giúp da sáng mịn căng mướt như pha lê: ✨Công nghệ vi điểm đột phá tạo ra tinh chất có kích thước nhỏ gấp 5 lần, thẩm thấu sâu đến 🔟 lớp biểu bì. ✨Chiết xuất từ ""thần dược"" Centella Asiatica, tác động sâu giúp da căng mướt và mịn màng ✨Hoạt chất làm sáng da giúp phục hồi bề mặt da và se mịn lỗ chân lông. Hơn cả làn da trắng sáng, đó chính là làn da pha lê mọi người đều say mê! Trải nghiệm ngay sản phẩm tại:  https://www.lazada.vn/loreal-paris-official-store/?spm=a2o6x.10441748.0.0.30d457e39L8lHT&&from=wangpu&sc=KVUG&price=150000-&q=micro%2Bessence #LorealParis #DaPhaLe 👉 Giá bán lẻ đề nghị: 65ml - 259.000VNĐ; 130ml - 449.000VNĐ  ================================================= 👉 Tìm hiểu thêm các sản phẩm khác của L'Oréal Paris tại: https://www.lorealparis.com.vn/",13,13,,,,,,Bình luậ,1385839778263782,/story.php?story_fbid=1385839778263782&id=766805650167201
VN Ngày Nay,,2019-10-11 13:31:45,⚠️ Quan trọng là Công Phượng đã tuân thủ đúng chiến thuật HLV Park đề ra! ⚠️,385,372,,13,,,,45 bình luậ,1385820728265687,/story.php?story_fbid=1385820728265687&id=766805650167201
VN Ngày Nay,,2019-10-11 11:02:41,"‼️ Quế Ngọc Hải thi đấu ngày càng hay, xứng đáng là đội trưởng ĐT Việt Nam ‼️","1,1K",1K,3,80,,,1,135 bình luậ,1385747204939706,/story.php?story_fbid=1385747204939706&id=766805650167201
VN Ngày Nay,,2019-10-11 09:57:02,🔥 Báo Malaysia ca ngợi chiến thắng của ĐT Việt Nam 🔥,350,336,5,9,,,,21 bình luậ,1385711251609968,/story.php?story_fbid=1385711251609968&id=766805650167201
VN Ngày Nay,,2019-10-10 14:42:27,⚠️ Chúng ta đang bất bại ở Mỹ Đình! ⚠️,645,619,9,15,1,,1,75 bình luậ,1384967295017697,/story.php?story_fbid=1384967295017697&id=766805650167201
VN Ngày Nay,,2019-10-10 10:48:00,🔥 Anh em chuẩn bị cho đại chiến chưa nào? 🔥,555,543,,12,,,,92 bình luậ,1384851528362607,/story.php?story_fbid=1384851528362607&id=766805650167201
VN Ngày Nay,,2019-10-10 09:35:40,‼️ Đại chiến Việt Nam - Malaysia ‼️ ⚠️ Đừng quên 20h tối nay nhé mọi người! 🇻🇳 Việt Nam chiến thắng,629,603,2,24,,,,146 bình luậ,1384812681699825,/story.php?story_fbid=1384812681699825&id=766805650167201
VN Ngày Nay,,2019-10-09 16:39:15,‼️ Các CĐV hãy ngưng sử dụng kèn Vuvuzela nhé! ‼️,187,179,4,4,,,,38 bình luậ,1384136188434141,/story.php?story_fbid=1384136188434141&id=766805650167201
VN Ngày Nay,,2019-10-09 14:41:27,⚠️ Tiền đạo đội bạn có vẻ tự tin thái quá rồi!,76,69,5,1,,,1,60 bình luậ,1384074421773651,/story.php?story_fbid=1384074421773651&id=766805650167201
VN Ngày Nay,,2019-10-09 11:42:15,‼️ Công Phượng đang rất lo lắng mọi người ạ ‼️ 📸 Bóng Đá Việt Nam,169,161,6,,2,,,31 bình luậ,1383978865116540,/story.php?story_fbid=1383978865116540&id=766805650167201
