source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
VnExpress.net,,2019-10-12 11:54:02,"HLV trưởng ĐTQG Malaysai thừa nhận vô cùng thất vọng với ""màn trình diễn tệ hại của Harimau Malaya"" (còn gọi Những chú hổ Malaya).",84,72,11,,1,,,24 bình luậ,3483398118369329,/story.php?story_fbid=3483398118369329&id=262700667105773
VnExpress.net,,2019-10-12 11:28:07,Trường Mầm non Jing Shi Tong Di (tỉnh Thiềm Tây) phạt những bé ăn chậm bằng cách buộc phải ăn trong nhà vệ sinh.,51,40,,,1,,10,Bình luậ,3483349231707551,/story.php?story_fbid=3483349231707551&id=262700667105773
VnExpress.net,,2019-10-12 11:11:06,"Sau 11 năm, người mẫu Katie Piper mới công khai bức ảnh ngay sau khi bị bạn trai cũ thuê người tạt axit. Cô bị bỏng nặng nửa gương mặt và một phần cổ, ngực, mắt trái bị mù, một bên tai biến dạng. Katie bị hôn mê suốt 12 ngày và đến nay đã thực hiện tổng cộng 250 cuộc phẫu thuật để tái tạo da, định hình lại gương mặt. Hiện nay, cô đã trở lại với công việc người mẫu, trở thành gương mặt trang bìa của nhiều tạp chí về sức khỏe và làm đẹp, tham gia nhiều chương trình truyền hình thực tế, viết sách, lập gia đình.",116,89,1,4,1,21,,5 bình luậ,3483317451710729,/story.php?story_fbid=3483317451710729&id=262700667105773
VnExpress.net,,2019-10-12 11:03:52,"""Vợ tôi cũng chịu khó nhưng không phải không có lúc em đòi bán đất bố mẹ cho để sớm mua nhà (lúc đó tôi chưa làm kinh doanh). """,33,31,,2,,,,Bình luậ,3483303811712093,/story.php?story_fbid=3483303811712093&id=262700667105773
VnExpress.net,,2019-10-12 11:00:57,"Hôm 12/10, bão Hagibis kèm theo mưa lớn đổ bộ vào Nhật, đe dọa nhấn chìm thủ đô Tokyo, khiến hơn 1.600 chuyến bay bị hủy.",468,288,2,1,53,125,,51 bình luậ,3483298268379314,/story.php?story_fbid=3483298268379314&id=262700667105773
VnExpress.net,,2019-10-12 10:26:09,"Sau 2 tháng ly hôn Miley Cyrus, trong khi vợ cũ đã kịp chấm dứt mối tình đồng giới với cô bạn Kaitlynn Carter và đang vui vẻ với chàng bồ kém 5 tuổi, Liam Hemsworth cũng đã có bạn gái mới. Đó là Maddison Brown - một nữ diễn viên trẻ măng, sinh năm 1998, cũng sinh ra ở Australia như anh và hiện sống ở Mỹ. Họ thoải mái ôm hôn, nồng nàn nhìn vào mắt nhau khi cùng đi dạo trên phố New York.",83,72,7,2,1,1,,2 bình luậ,3483233758385765,/story.php?story_fbid=3483233758385765&id=262700667105773
VnExpress.net,,2019-10-12 10:00:01,"Ngày 9/10, cảnh sát tỉnh Aichi bắt giữ nữ sinh Nguyễn Thị Oanh vì thực hiện thủ thuật thẩm mỹ cho khách hàng khi chưa có giấy phép.",62,47,9,,4,2,,6 bình luậ,3483103928398748,/story.php?story_fbid=3483103928398748&id=262700667105773
VnExpress.net,,2019-10-12 10:00:00,"Vỗ tay, nhảy múa, bật khóc... là những cảm xúc của cổ động viên sau khi chứng kiến bàn thắng đẹp mắt của Quang Hải vào lưới Malaysia, tối 10/10. 👉 Cập nhật tin tức đời sống, xã hội: https://goo.gl/aY8N6N #VnExpress",154,132,10,12,,,,14 bình luậ,3480269925348815,/story.php?story_fbid=3480269925348815&id=262700667105773
VnExpress.net,,2019-10-12 09:53:40,"Ra biển ở Boracay, Philippines, cô gái Đài Loan cũng mặc bikini như ai. Có điều, bộ bikini của cô cả phần trên và phần dưới đều mảnh như sợi dây, lộ gần hết bộ phận nhạy cảm. Nhân viên khách sạn can không được, bèn báo cảnh sát. Dân tình đi đường thấy mất ""mỹ quan"" quá, cũng báo cảnh sát. Kết quả, cô bị phạt 50 USD vì ""tạo ra hình ảnh khiêu dâm và tục tĩu"".",130,77,46,2,3,1,1,27 bình luậ,3483170808392060,/story.php?story_fbid=3483170808392060&id=262700667105773
VnExpress.net,,2019-10-12 09:30:00,"Gương chiếu hậu hai bên nên nhìn thấy một ít sườn xe, trong khi gương cabin cần quan sát được toàn bộ cửa sổ phía sau.",64,61,,3,,,,6 bình luậ,3480832988625842,/story.php?story_fbid=3480832988625842&id=262700667105773
VnExpress.net,,2019-10-12 09:14:10,"'Tôi năm nay 30 tuổi, là thợ sửa chữa laptop. Do cách nói chuyện không được khéo léo nên đành phải đi làm thuê. Từ quê lên Sài Gòn năm 2016, tôi vào một công ty tư nhân chuyên sửa laptop học nghề rồi xin ở lại làm.'",55,53,1,1,,,,6 bình luậ,3483089771733497,/story.php?story_fbid=3483089771733497&id=262700667105773
VnExpress.net,,2019-10-12 09:00:02,"Hơn 20 năm qua, ông Tuấn huyện Lai Vung sưu tập và lưu giữ hơn 100 món đồ cổ để trưng bày cho mọi người chiêm ngưỡng. 👉 Cập nhật tin tức đời sống, xã hội: https://goo.gl/aY8N6N #VnExpress",66,55,,7,4,,,8 bình luậ,3480248832017591,/story.php?story_fbid=3480248832017591&id=262700667105773
VnExpress.net,,2019-10-12 08:55:36,"'Tôi trúng số 300 triệu đồng, mua xe, điện thoại xịn còn bạn tôi dành 200 triệu mua đất ở Sài Gòn.'",55,49,6,,,,,Bình luậ,3483051671737307,/story.php?story_fbid=3483051671737307&id=262700667105773
VnExpress.net,,2019-10-12 08:53:03,"Cô bị các giám khảo Vũ Thu Phương, Võ Hoàng Yến đánh giá catwalk loạng choạng dù đã có kinh nghiệm.",32,28,1,1,,2,,Bình luậ,3483046121737862,/story.php?story_fbid=3483046121737862&id=262700667105773
VnExpress.net,,2019-10-12 08:42:32,"Ngày 9/10, Trung tâm dưỡng lão Diên Hồng gửi công văn, ""đánh liều"" xin Cục Hàng không Việt Nam chiếc máy bay hỏng bị bỏ quên ở Sân bay Nội bài 12 năm qua, để làm ""đồ chơi"" cho các cụ già chưa từng một lần bay. Dù chưa biết Cục Hàng không có đồng ý hay không, các cụ ở nơi đây đã bàn luận rôm rả và háo hức ""đăng ký đi máy bay"".",107,81,11,13,1,1,,16 bình luậ,3483026358406505,/story.php?story_fbid=3483026358406505&id=262700667105773
VnExpress.net,,2019-10-12 08:02:00,Chiếc van đột ngột dừng giữa đường nên bị hai ôtô đâm từ phía sau.,79,63,1,2,5,8,,Bình luậ,3482945931747881,/story.php?story_fbid=3482945931747881&id=262700667105773
VnExpress.net,,2019-10-12 08:00:02,"Ông Balachandran, trợ lý HLV đội tuyển Malaysia họp báo sau trận thay cho HLV trưởng và không tiết lộ lý do ông Tan Chang Hoe vắng mặt. 👉 Cập nhật tin tức đời sống, xã hội: https://goo.gl/aY8N6N #VnExpress",54,45,8,,1,,,Bình luậ,3480245875351220,/story.php?story_fbid=3480245875351220&id=262700667105773
VnExpress.net,,2019-10-12 07:36:04,Các con gấu Bắc Cực ở công viên Wapusk thường ra khỏi hang vào tháng 3 để bắt đầu hành trình săn hải cẩu,62,53,,9,,,,Bình luậ,3482888968420244,/story.php?story_fbid=3482888968420244&id=262700667105773
VnExpress.net,,2019-10-11 22:30:00,"""Nếu có thể quay ngược thời gian, tôi sẽ bỏ phiếu cho Hillary Clinton"", Jennifer Nery, cử tri đảng Cộng hòa tại quận Forest, bang Wisconsin, cho biết.",187,118,58,1,9,,1,46 bình luậ,3481137038595437,/story.php?story_fbid=3481137038595437&id=262700667105773
VnExpress.net,,2019-10-11 22:30:00,"ADLV Baby Face Sweater là mẫu áo đang gây sốt gần đây của thương hiệu Hàn Quốc Acmé de la Vie (ADLV). Món đồ in hình các em bé với biểu cảm thú vị, có giá 149.000 won (gần 3 triệu đồng) được nhiều sao khắp châu Á yêu thích.",110,104,2,3,1,,,17 bình luậ,3481677818541359,/story.php?story_fbid=3481677818541359&id=262700667105773
VnExpress.net,,2019-10-11 22:15:00,"Dù gây tranh cãi, thẩm phán Rodney Higgins gần 70 tuổi và vợ chưa cưới là Ashleigh Petrie 23 tuổi không ngần ngại công khai chuyện tình.",65,46,15,,4,,,6 bình luậ,3481136058595535,/story.php?story_fbid=3481136058595535&id=262700667105773
VnExpress.net,,2019-10-11 22:00:01,"Nằm ngay góc đường Ký Con và Nguyễn Công Trứ (phường Nguyễn Thái Bình, quận 1), quán 70 là địa chỉ bán các món ăn gốc Hoa đã có thâm niên 26 năm.",69,66,,3,,,,10 bình luậ,3480137642028710,/story.php?story_fbid=3480137642028710&id=262700667105773
VnExpress.net,,2019-10-11 22:00:01,Làm cách nào Warner Bros vẫn có thể đưa 'Joker' đạt doanh thu đứng đầu giữa bối cảnh khán giả lo ngại bạo lực?,40,39,,1,,,,Bình luậ,3481479985227809,/story.php?story_fbid=3481479985227809&id=262700667105773
