source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
POPS Kids,,2019-10-12 11:00:41,Mất mất chục nồi bánh chưng rồi mới thấy cột cái mâm bạch tuộc chà bá thế này XD~ ➡ Xem tiếp tại đây: https://youtu.be/7ezgUKio74w #popskids #mientayvlogs #long,2,2,,,,,,Bình luậ,1374579966038682,/story.php?story_fbid=1374579966038682&id=178475505649140
POPS Kids,,2019-10-12 10:00:32,Mắc tè trong căn nhà mê cung này thì phải làm sao? Các bạn giúp Nobita & Doraemon đi nào :P ➡ Full tập 339: https://youtu.be/oZK31tczvs0 #popskids #doraemon #long,4,3,,1,,,,Bình luậ,1374579396038739,/story.php?story_fbid=1374579396038739&id=178475505649140
POPS Kids,,2019-10-11 22:00:02,MC hiền nhất Giác Quan Thứ 6 phải là Trương Thế Vinh rồi 😂   Link: https://youtu.be/A9aR3Dd4Oq0  Cre: BEE Entertainment / Giải Trí #POPSKids #beecomm #tvshow #gameshow #giacquanthu6 #TruongTheVinh #nqn,7,7,,,,,,1 bình luậ,1376609192502426,/story.php?story_fbid=1376609192502426&id=178475505649140
POPS Kids,,2019-10-11 21:00:03,Gia đình sẽ càng hạnh phúc hơn nếu không có sổ liên lạc :v  Link:https://youtu.be/XKEU9BS8xRU  Cre: FAP TV  #POPSKids #FAPTV #quytudihoc #HuynhPhuong #ThaiVu #nqn,16,13,3,,,,,2 bình luậ,1376580799171932,/story.php?story_fbid=1376580799171932&id=178475505649140
POPS Kids,,2019-10-11 20:00:01,Có ai muốn khơi nghiệp không nào??? Chỉ vỏn vẹn 3 triệu là có khể khởi nghiệp với mô hình nuôi chim cút kiểng!!! https://youtu.be/L4xbe4fDTNc #POPSKids #TrangTraiConTrung #Jaian,16,15,,1,,,,Bình luậ,1376565189173493,/story.php?story_fbid=1376565189173493&id=178475505649140
POPS Kids,,2019-10-11 18:00:01,Bữa cơm nhà chỉ cần có dĩa dưa mắm trộn thịt ba rọi luộc ăn cùng với canh khoai mỡ là khỏi lo cơm trong nồi không hết rồi 😌  Link: https://youtu.be/wNVY-C97Shg  Cre: Thanh Niên Miệt Vườn  #POPSKids #thanhnienmietvuon #tnmv #nguoimientay #amthucmelam #nqn,25,25,,,,,,Bình luậ,1376512995845379,/story.php?story_fbid=1376512995845379&id=178475505649140
POPS Kids,,2019-10-11 16:56:42,Có bạn nào có thể ăn hết một cái Giò Heo Nướng Giòn Da không :)) Cùng làm thử xem món này dễ làm không nha: https://youtu.be/Vb7zUQ5i_5U #POPSKids #DanDaMienTay #Jaian,44,42,1,,1,,,4 bình luậ,1376565649173447,/story.php?story_fbid=1376565649173447&id=178475505649140
POPS Kids,,2019-10-11 13:22:59,Bánh chuối nướng vừa ngon vừa ngọt chắc nhiều bạn thích lắm hen ;) Cùng xem cách làm món bánh Chuối Nướng này như thế nào nha: https://youtu.be/qm2944XTFkc #POPSKids #BepCoMinh #Jaian,18,18,,,,,,Bình luậ,1376451119184900,/story.php?story_fbid=1376451119184900&id=178475505649140
POPS Kids,,2019-10-11 12:12:58,Một chiếc bông hồng cực đẹp mà lại dễ vẽ!!! Sao không lấy giấy bút ra vẽ thử xem nào ;) ----------------------------------- #POPSKids #DangCapButChi #Jaian,47,47,,,,,,1 bình luậ,1376421485854530,/story.php?story_fbid=1376421485854530&id=178475505649140
POPS Kids,,2019-10-11 11:00:39,"Cả nhà mình có ai ăn con Đuông Dừa chưa :o Trời ơi nhìn vào là thấy ""NO"" luôn rồi đó :( Link cho bạn nào can đảm muốn xem nè hehe: https://youtu.be/-ChDaGQw6ws ------------------------- #POPSKids #DanDaMienTay #Jaian",51,47,1,1,2,,,9 bình luậ,1374577692705576,/story.php?story_fbid=1374577692705576&id=178475505649140
POPS Kids,,2019-10-11 10:56:11,"Chỉ với vài quả bí ngô tươi chất lượng dễ dàng mua được ở chợ, siêu thị, dụng cụ tỉa cơ bản và kèm theo đó chút tỉ mỉ là bạn có thể tự tay cắt tỉa bí ngô để trang trí cho gia đình nhân dịp Halloween (y)   Link: https://youtu.be/c0AkT3B8-6w  Cre: Hướng Nghiệp Á Âu  #POPSKids #huongnghiepAAu #nqn",6,6,,,,,,Bình luậ,1376382562525089,/story.php?story_fbid=1376382562525089&id=178475505649140
POPS Kids,,2019-10-11 10:00:56,"Thằng Mắm Con Muối Ngày nào cũng coi mỗi lần ăn cơm, ôi tuổi thơ :D  >>> Link Full: https://youtu.be/YYipW8-_2T4 #POPSKids #POPSTV",183,152,24,7,,,,Bình luậ,1374575806039098,/story.php?story_fbid=1374575806039098&id=178475505649140
POPS Kids,,2019-10-10 20:00:01,Cùng Cô Minh xem thử cách làm Món Bánh Ú Miền Tây như thế nào nhé ;) https://youtu.be/2FsDDQV3BFk #POPSKids #BepCoMinh #Jaian,4,4,,,,,,Bình luậ,1373768616119817,/story.php?story_fbid=1373768616119817&id=178475505649140
POPS Kids,,2019-10-10 17:00:00,Món ăn có tên hết sức kì lạ này là sao ấy nhỉ??? Cùng xem cách làm món BÍ RỢ ÔM CÒ này ra sao nhé ;) https://youtu.be/2FsDDQV3BFk #POPSKids  #DanDaMienTay #Jaian,3,3,,,,,,Bình luậ,1375121542651191,/story.php?story_fbid=1375121542651191&id=178475505649140
POPS Kids,,2019-10-10 15:40:14,"VŨ TRỤ VUI HỌC CỦA SAMSUNG, POPS KIDS VÀ VUS ĐÃ ĐẾN TUẦN THỨ 3 RỒI ĐÂY! Đăng ký tham gia ngay: http://bit.ly/KhamPhaTVQLED8k Vẫn còn cực kỳ nhiều phần quà hấp dẫn và các chương trình vui nhộn đang đón chờ các bé đây. Bé thích học tiếng Anh, có ngay lớp We Learn We Play của VUS. Bé thích xem ca nhạc, hãy đừng ngại ngùng mà ""quẩy"" với các ngôi sao nhỏ đến từ Mầm Chồi Lá! Vũ Trụ Vui Học là chương trình tương tác, khám phá, vừa chơi vừa học dành riêng cho các bé từ 3 đến 8 tuổi, tổ chức bởi Samsung, kết hợp với POPS Kids và Anh văn Hội Việt Mỹ (VUS) tại SAMSUNG 68 vào chủ nhật tuần này! #Samsung #QLED8K #POPSKids #VUS #VuTruVuiHoc #Samsung68 #MamChoiLa #WeLearnWePlay",13,13,,,,,,2 bình luậ,1375597215936957,/story.php?story_fbid=1375597215936957&id=178475505649140
