source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Vie Channel - HTV2,,2019-10-12 12:00:01,"Ở hiền gặp lành, "" ở lầy"" gặp ác là có thật đó mấy bạn  ▶️Xem ngay 💢Ai Cũng Bật Cười💢: http://bit.ly/AiCũngBậtCười #AiCũngBậtCười #VieChannelHTV2 #VieNetwork",21,17,3,1,,,,Bình luậ,2560786777334481,/story.php?story_fbid=2560786777334481&id=128603907219459
Vie Channel - HTV2,,2019-10-12 11:00:01,Khoảnh khắc náo loạn nhất mỗi tập chính là đây! 😅 Đón xem TẬP 2 🔮Ai Là Số 1?🔮 Vie Channel - HTV2 và Vie GIẢITRÍ 📺Kênh truyền hình: 20H CHỦ NHẬT -  13/10 ▶Youtube xem thêm tại: http://bit.ly/AiLàSố1 #VieChannelHTV2 #VieGIẢITRÍ   #Ailàsố1  #20H #Chủnhật #VieNetwork #TrườngGiang #ThuýNgân,23,21,,2,,,,Bình luậ,2564573730289119,/story.php?story_fbid=2564573730289119&id=128603907219459
Vie Channel - HTV2,,2019-10-12 10:00:01,"Không hổ danh là ""đả nữ"" của màn ảnh Việt, Trương Ngọc Ánh chuẩn ""ngầu"" luôn! 😊 ▶Click XEM FULL TẬP 11 🔫Mỹ Nhân Hành Động🔫:  http://bit.ly/MỸNHÂNHÀNHĐỘNG_FULLTẬP11 #VieChannelHTV2 #21H #Thứ6 #MỹNhânHànhĐộng #VieNetwork",29,26,,2,1,,,Bình luậ,2565294860217006,/story.php?story_fbid=2565294860217006&id=128603907219459
Vie Channel - HTV2,,2019-10-12 08:00:01,XEM GÌ TRÊN Vie Channel - HTV2 NGÀY 12/10/2019 Các bạn cùng cập nhật nhé!,7,7,,,,,,Bình luậ,2565693076843851,/story.php?story_fbid=2565693076843851&id=128603907219459
Vie Channel - HTV2,,2019-10-12 00:04:54,"Biết rằng SỐ 1 luôn ở quanh ta, nhưng để tìm ra SỐ 1 phải thử tất cả đó nha mọi người!!! Sê-ri 🔮GÌ CŨNG THỬ🔮và Duy Khánh  Nghệ thuật ""ăn trọn cả thế giới"" là đây chứ đâu! 😋 👉👉👉Sắp ra mắt trên Youtube Vie Channel - HTV2  đừng bỏ lỡ fan nhé! Và đừng quên theo dõi bảng xếp hạng🔮AI LÀ SỐ 1?🔮lúc 20H - CHỦ NHẬT trên Vie Channel - HTV2  #VieChannelHTV2 #VieGIẢITRÍ #Vienetwork #Ailàsố1 #GìCũngThử #DuyKhánh",180,130,43,7,,,,34 bình luậ,2565874440159048,/story.php?story_fbid=2565874440159048&id=128603907219459
Vie Channel - HTV2,,2019-10-11 22:00:01,"#ChưaBaoGiờ khán giả được nhận giải thưởng có giá trị khủng đến thế: xe hơi SUZUKI mới tinh trị giá hơn nửa tỉ 🤩🤩🤩 Gia đình chị Duyên An đã tham gia. Còn bạn, đừng nên chần chờ nữa nha! Hãy trở thành người chơi 🚗Đưa Em Về Nhà🚗 ngay! ✔️Casting trực tiếp vào ngày 12/10/2019, từ 9:00, tại Nhà thi đấu Rạch Miễu (số 1, đường Hoa Phượng, P.2, Q. Phú Nhuận, TP.HCM).  ✔️Với các thí sinh ngoài khu vực phía Nam hãy quay 1 clip tự giới thiệu bản thân, nghề nghiệp với độ dài từ 30s đến 1 phút và gửi về: 📧 Email: duaemvenha@viechannel.vn 📞 Gọi ngay: 0923 238 003 hoặc 0902 668 454 ___________________ Đừng quên nhấn LIKE và THEO DÕI fanpage Đưa Em Về Nhà - Vie Channel nhé! #VieChannelHTV2 #VieGIẢITRÍ #ĐưaEmVềNhà #VieNetwork #TrườngGiang",29,27,,2,,,,5 bình luậ,2565327470213745,/story.php?story_fbid=2565327470213745&id=128603907219459
Vie Channel - HTV2,,2019-10-11 21:30:01,Chỉ còn 3 mỹ nhân với cuộc chiến cuối cùng này! Ai sẽ là người chiến thắng?  Xem ngay TẬP 11 cả nhà nhé! 😁 ▶Click XEM FULL TẬP 11 🔫Mỹ Nhân Hành Động🔫:  http://bit.ly/MỸNHÂNHÀNHĐỘNG_FULLTẬP11 #VieChannelHTV2 #21H #Thứ6 #MỹNhânHànhĐộng #VieNetwork,36,35,,1,,,,2 bình luậ,2565284910218001,/story.php?story_fbid=2565284910218001&id=128603907219459
Vie Channel - HTV2,,2019-10-11 21:00:00,Chuyện gì đã xảy ra với cặp chị em Quang Trung - Diệu Nhi? 🤔 Đừng bỏ lỡ TẬP 2 🔮Ai Là Số 1?🔮 Vie Channel - HTV2 và Vie GIẢITRÍ 📺Kênh truyền hình: 20H CHỦ NHẬT -  13/10 ▶Youtube xem thêm tại: http://bit.ly/AiLàSố1 #VieChannelHTV2 #VieGIẢITRÍ   #Ailàsố1  #20H #Chủnhật #VieNetwork #TrườngGiang #ThuýNgân,39,35,,4,,,,1 bình luậ,2565190883560737,/story.php?story_fbid=2565190883560737&id=128603907219459
Vie Channel - HTV2,,2019-10-11 20:30:00,"Và nhân vật đặc biệt đồng hành cùng các mỹ nhân trong Tập này chính là ""đả nữ"" Trương Ngọc Ánh!  ▶Click XEM FULL TẬP 11🔫Mỹ Nhân Hành Động🔫: http://bit.ly/MỸNHÂNHÀNHĐỘNG_FULLTẬP11 #VieChannelHTV2 #21H #Thứ6 #MỹNhânHànhĐộng #VieNetwork",41,38,,3,,,,Bình luậ,2563314920415000,/story.php?story_fbid=2563314920415000&id=128603907219459
Vie Channel - HTV2,,2019-10-11 20:00:02,"Niềm đam mê bất tận, Tóc Tiên cùng biệt đội  💫Siêu Trí Tuệ Việt Nam💫 đã sẵn sàng cống hiến những màng thể hiện #PhiThường.  Like Fanpage Siêu Trí Tuệ Việt Nam - Vie Channel cập nhật những thông tin hot nhất! #VieChannelHTV2 #VieGIẢITRÍ #VieNetwork #SiêuTríTuệ #ViệtNam #TuyênChiếnVớiPhiThường #TrấnThành #TócTiên #LạiVănSâm",67,60,,7,,,,4 bình luậ,2565228726890286,/story.php?story_fbid=2565228726890286&id=128603907219459
Vie Channel - HTV2,,2019-10-11 19:00:01,"Mới cưới thì thế thôi, chứ cưới về rồi để xem ai dạy ai nha!  Đón xem 💢Yêu Anh Là Điều Không Thể💢 Vie Channel - HTV2 📺Kênh truyền hình: 19H THỨ 2 - THỨ 7 ▶Youtube: xem thêm nhiều chương trình hấp dẫn khác http://bit.ly/YoutubeHTV2-VieChannel #YêuAnhLàĐiềuKhôngThể #19h #Thứ2_Thứ7 #VieChannelHTV2",338,309,12,17,,,,6 bình luậ,2557307291015763,/story.php?story_fbid=2557307291015763&id=128603907219459
Vie Channel - HTV2,,2019-10-11 18:00:00,"Liệu có ông ""thánh phá đám"" nào đẹp trai như vậy hông ta?  Đừng bỏ lỡ 💢Sao Thế Thư Ký Kim💢 Vie Channel - HTV2 📺Kênh truyền hình: 20H THỨ 2 - THỨ 6 ▶ YouTube: Xem thêm nhiều chương trình hấp dẫn khác http://bit.ly/YoutubeHTV2-VieChannel #SaoThếThưKýKim #20h #Thứ2_Thứ6 #VieChannelHTV2 #VieNetwork",65,55,7,3,,,,1 bình luậ,2557349207678238,/story.php?story_fbid=2557349207678238&id=128603907219459
Vie Channel - HTV2,,2019-10-11 17:00:00,"Hóa ra trước khi trở thành ""Hân Hoa Hậu"" đanh đá xấc xược, Thúy Ngân đã từng khiến ""chị hai""  Lê Phương đứng ngồi không yên thế này!  Đón xem 💢Nước Mắt Chảy Ngược💢 Vie Channel - HTV2 📺Kênh truyền hình: 18H THỨ 2 - THỨ 7 ▶Youtube: xem thêm nhiều chương trình hấp dẫn khác http://bit.ly/YoutubeHTV2-VieChannel #NướcMắtChảyNgược #18h #Thứ2_Thứ7 #VieChannelHTV2 #VieNetwork",280,275,,3,2,,,14 bình luậ,2564620110284481,/story.php?story_fbid=2564620110284481&id=128603907219459
