source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
YAN TV,,2019-10-12 11:15:00,Công thức này chắc ai đó sẽ THUỘC lắm nè 🤣,765,423,342,3,,5,,113 bình luậ,10158304174023974,/story.php?story_fbid=10158304174023974&id=110581908973
YAN TV,,2019-10-12 11:00:21,"""Chúng ta sau này sẽ có tất cả Chỉ tiếc rằng không thể có nhau như đã từng."" Nghe mà đau từng câu 😪",219,189,1,25,1,5,,13 bình luậ,10158306485208974,/story.php?story_fbid=10158306485208974&id=110581908973
YAN TV,,2019-10-12 10:46:57,THẾ NHÀ CÓ BỒN TẮM ĐỨNG THÌ LÀM SAO? 😀??,82,77,3,1,1,,,16 bình luậ,10158306743753974,/story.php?story_fbid=10158306743753974&id=110581908973
YAN TV,,2019-10-12 10:34:40,"Có những nghề đem cả sinh mạng của mình ra đánh đổi, các anh thật quá dũng cảm ❤️",312,262,1,48,2,,,5 bình luậ,10158306720608974,/story.php?story_fbid=10158306720608974&id=110581908973
YAN TV,,2019-10-12 10:20:35,"6 KIỂU BÓNG ""CHUẨN MIỀN TÂY"" Cơ mà để phân biệt các loại ""Bóng Miền Tây"" thì không phải ai cũng biết đâu nhen :v Cre: Võ Đăng Khoa",421,238,179,4,,1,,125 bình luậ,10158306467318974,/story.php?story_fbid=10158306467318974&id=110581908973
YAN TV,,2019-10-12 09:57:18,Xuất hiện ở đâu là giành hết spotlight ở đó mà hỏi sao! 😍,195,173,1,20,,1,,14 bình luậ,10158306637183974,/story.php?story_fbid=10158306637183974&id=110581908973
YAN TV,,2019-10-12 09:45:00,"Khẽ thôi cưng à, anh của các em mà 😆",371,317,13,40,1,,,11 bình luậ,10158306475258974,/story.php?story_fbid=10158306475258974&id=110581908973
YAN TV,,2019-10-12 09:26:51,"""ĐỐ ANH BIẾT EM ĐANG NGHĨ GÌ?"" - SONG HYE KYO SAID 🤔",192,185,1,2,,4,,11 bình luậ,10158306573388974,/story.php?story_fbid=10158306573388974&id=110581908973
"YAN TV,YAN News",YAN News,2019-10-12 08:48:02,"Chỉ còn hơn 20 giờ đến khi cơn bão đổ bộ... 😨Siêu bão mạnh nhất trong vào 60 năm qua chuẩn bị đổ bộ Nhật Bản rồi, mong nước bạn vượt qua... 😨","1,3K",1K,7,17,57,204,,346 bình luậ,10158306488488974,/story.php?story_fbid=10158306488488974&id=110581908973
YAN TV,,2019-10-12 08:47:35,"ĐỐ AI LÀM LẠI LÍA, CÂN MỌI KIỂU TRANG PHỤC 😌",203,187,3,13,,,,5 bình luậ,10158306448473974,/story.php?story_fbid=10158306448473974&id=110581908973
YAN TV,,2019-10-12 08:42:46,Tưởng cây đã lặng nhưng thật ra gió chưa ngừng bà con ạaaaa  😨,83,80,,1,2,,,7 bình luậ,10158306467453974,/story.php?story_fbid=10158306467453974&id=110581908973
YAN TV,,2019-10-12 08:22:16,"Chấm dứt bắt nạt! YAN Digital hân hạnh là đối tác truyền thông chính thức của chiến dịch ""Chấm dứt bắt nạt"" của UNICEF tại Việt Nam với mong muốn truyền tải thông điệp ý nghĩa này đến với hàng triệu bạn trẻ Việt Nam.   Chấm dứt bắt nạt! YAN Digital hân hạnh là đối tác truyền thông chính thức của chiến dịch ""Chấm dứt bắt nạt"" của UNICEF tại Việt Nam với mong muốn truyền tải thông điệp ý nghĩa này đến với hàng triệu bạn trẻ Việt Nam. #StopBullying  ",159,152,,7,,,,9 bình luậ,10158265435703974,/yantv/photos/a.10150780427983974/10158265435703974
"YAN TV,YAN News",YAN News,2019-10-11 21:56:30,THỨ 7 MÁU CHẠY VỀ TIM RỒI XỬ NỮ ƠI! 😍,54,53,1,,,,,2 bình luậ,10158304808323974,/story.php?story_fbid=10158304808323974&id=110581908973
"YAN TV,Thanh Dung",,2019-10-12 00:45:00,"Người ta ngưỡng mộ vì bà có cái khiếu kinh doanh ""lãi mẹ đẻ lãi con"", thêm phần ở vậy nuôi con chứ chẳng cần phải dựa dẫm đàn ông 😯Khu vực đường Nguyễn Ảnh Thủ Q12 tphcm",675,625,14,29,7,,,249 bình luậ,10158305105953974,/story.php?story_fbid=10158305105953974&id=110581908973
YAN TV,,2019-10-11 22:57:08,"Còn nhắn tin cho Bảo Hân (Về Nhà Đi Con) gọi Hân là chồng, mách bị ăn hiếp 😲",656,595,35,22,3,1,,156 bình luậ,10158304966213974,/story.php?story_fbid=10158304966213974&id=110581908973
"YAN TV,YAN News",YAN News,2019-10-11 22:40:56,"HỘI NEO ĐƠN TUỔI TỴ CHUẨN BỊ ĂN MỪNG ĐÊEEEE  😆TỴ ĐÃ SẴN SÀNG ""ĐỚP THÍNH"" CHƯAAAA 😍",179,163,14,2,,,,68 bình luậ,10158304931598974,/story.php?story_fbid=10158304931598974&id=110581908973
YAN TV,,2019-10-11 22:30:01,Phụ nữ sau sinh rất dễ gặp áp lực tâm lý. Nhưng có mấy người đàn ông nào đủ tinh tế để nhận ra? 😥 Thương chị Thanh Thúy nhiều...,205,187,4,11,,2,1,18 bình luậ,10158303684643974,/story.php?story_fbid=10158303684643974&id=110581908973
YAN TV,,2019-10-11 22:15:00,Có ai đã từng như vậy chưa?,"1,3K",992,250,14,,50,1,257 bình luậ,10158300900838974,/story.php?story_fbid=10158300900838974&id=110581908973
YAN TV,,2019-10-11 21:45:00,"VỪA ĐỔI LUÔN, HƠI BỊ XỊN HÀ! 🤭",362,337,15,4,6,,,30 bình luậ,10158304496753974,/story.php?story_fbid=10158304496753974&id=110581908973
"YAN TV,EDM Phim Hành Động,High 8 TV,High 8 TV",,2019-10-11 21:40:57,"WILL: ""MONG ƯỚC MỘT NGÀY 365 SẼ TÁI HỢP"" | Share Your Scret  Ai còn nhớ nhóm nhạc 365 không? Nếu một ngày 365 tái hợp trở lại thì sao nhỉ 🤔  Và đừng vội lướt qua mà không ở lại với Will để ""bật mí"" về gu bạn gái nhaĐọ tài bẳn tỉa với anh thì chú về học thêm 10 năm nữa đi --------------------- Phim: Shooter - Sniper  Nhạc: Faded 8DĐàn ông ngàn đời vẫn khó mà thoát khỏi cám dỗ. Tao xem mà tao tức á. Là tao là tao xông vô sống chết vs con bồ nhaaa #ThayđổiđểhạnhphúcĐIẾU THUỐC KHÔNG LÀM NÊN NHÂN CÁCH CON NGƯỜI HÃY BỎ THUỐC KHI CÒN CÓ THỂ... #HIGH8video #theanh28",,,,,,,,8 bình luậ,524912451605771,/yantv/videos/524912451605771/?refid=17&_ft_=mf_story_key.10158304757418974%3Atop_level_post_id.524912451605771%3Atl_objid.524912451605771%3Acontent_owner_id_new.110581908973%3Athrowback_story_fbid.10158304757418974%3Apage_id.110581908973%3Aphoto_id.524912451605771%3Astory_location.4%3Astory_attachment_style.video_inline%3Apage_insights.%7B%22110581908973%22%3A%7B%22page_id%22%3A110581908973%2C%22actor_id%22%3A110581908973%2C%22dm%22%3A%7B%22isShare%22%3A0%2C%22originalPostOwnerID%22%3A0%7D%2C%22psn%22%3A%22EntVideoCreationStory%22%2C%22post_context%22%3A%7B%22object_fbtype%22%3A1%2C%22publish_time%22%3A1570804857%2C%22story_name%22%3A%22EntVideoCreationStory%22%2C%22story_fbid%22%3A%5B10158304757418974%5D%7D%2C%22role%22%3A1%2C%22sl%22%3A4%2C%22targets%22%3A%5B%7B%22actor_id%22%3A110581908973%2C%22page_id%22%3A110581908973%2C%22post_id%22%3A524912451605771%2C%22role%22%3A1%2C%22share_id%22%3A0%7D%5D%7D%7D%3Athid.110581908973%3A306061129499414%3A54%3A0%3A1572591599%3A5458989904388742012&__tn__=%2AW-R#footer_action_list
YAN TV,,2019-10-11 21:25:36,"THAY LỜI MÈO NÓI ĐÂY: ""OAN ỨC CHO TỤI TUI QUÁ!"" 😭",415,355,40,19,,1,,164 bình luậ,10158304717968974,/story.php?story_fbid=10158304717968974&id=110581908973
