source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Góc Gia Đình,,2019-10-03 08:57:37,Đám tang đẫm nước mắt :'(,,,,,,,,Bình luậ,2411230162469688,/story.php?story_fbid=2411230162469688&id=1564595457133167
Góc Gia Đình,,2019-10-07 13:36:17,Đặc điểm của 1 người vợ tốt.,15,15,,,,,,2 bình luậ,2414670215459016,/story.php?story_fbid=2414670215459016&id=1564595457133167
Góc Gia Đình,,2019-10-03 15:01:16,Cảm phục chị rất nhiều,1,1,,,,,,1 bình luậ,2411403859118985,/story.php?story_fbid=2411403859118985&id=1564595457133167
Góc Gia Đình,,2019-10-03 10:11:02,"""Nếu một người đàn ông không ""đủ tuổi"" để giữ tay một người đàn bà trong cơn bão lốc và để một mình cô ta chống chọi. Thì hà cớ gì có khi bão tan, trời quang mây tạnh cô ấy phải ở cạnh anh ta đón nắng ban mai?""",2,2,,,,,,Bình luậ,2411268702465834,/story.php?story_fbid=2411268702465834&id=1564595457133167
Góc Gia Đình,,2019-10-02 21:01:34,Thật kỳ diệu,4,4,,,,,,1 bình luậ,2410836372509067,/story.php?story_fbid=2410836372509067&id=1564595457133167
Góc Gia Đình,,2019-10-02 20:04:34,"Đã lộ diện nguyên nhân, trách ai bây giờ 😥",16,14,,,,2,,1 bình luậ,2410799539179417,/story.php?story_fbid=2410799539179417&id=1564595457133167
Góc Gia Đình,,2019-10-02 17:37:06,Đọc mà ứa nước mắt luôn :'(,57,37,,,,20,,10 bình luậ,2410710132521691,/story.php?story_fbid=2410710132521691&id=1564595457133167
Góc Gia Đình,,2019-09-29 20:02:44,Còn gì đau đớn hơn cảnh này 😢,1,1,,,,,,Bình luậ,2408448662747838,/story.php?story_fbid=2408448662747838&id=1564595457133167
Góc Gia Đình,,2019-09-29 17:03:50,"Mọi người có ai đang dùng bình này không, hoảng quá",4,3,,,,,1,Bình luậ,2408342789425092,/story.php?story_fbid=2408342789425092&id=1564595457133167
Góc Gia Đình,,2019-09-26 20:02:06,Nhà ai có ý định kiểu này thì bỏ ngay nhé !,,,,,,,,1 bình luậ,2405912656334772,/story.php?story_fbid=2405912656334772&id=1564595457133167
