source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Tạp Chí Đẹp,,2019-10-12 11:00:01,"Xứ kim chi đang bước vào mùa lá vàng rơi đẹp nhất trong năm, từng góc phố sắp sửa khoác lên mình sắc vàng, đỏ rực rỡ nhất của một năm, tạo nên khung cảnh vô cùng lãng mạn. Có rất nhiều lựa chọn dành cho bạn nếu chọn du hí Hàn Quốc vào mùa này, từ cung điện, công viên, núi non, đến tháp Namsan, đền chùa… để chiêm ngưỡng hết vẻ đẹp yêu kiều của mùa thu và sở hữu những bức hình mãn nhãn đến từng góc nhìn. #depmagazine #tapchidep",10,9,,1,,,,Bình luậ,1542235765918303,/story.php?story_fbid=1542235765918303&id=209783562496870
Tạp Chí Đẹp,,2019-10-12 07:00:01,THE SWAN SONG - KHÚC HÁT THIÊN NGA Vẻ đẹp tiềm ẩn trong các biểu tượng của Chanel tiếp tục được khám phá trong những thiết kế Thu Đông 2019. Đây cũng là những sáng tạo cuối cùng mà cố Giám đốc sáng tạo Karl Lagerfeld thực hiện cho Chanel. Theo dõi trọn vẹn bộ ảnh tại: https://dep.com.vn/dam-minh-vao-nhung-thanh-am-vang-vong-trong-khuc-hat-thien-nga-tu-ntk-karl-lagerfeld-danh-cho-chanel/ ---------------------------------- Giám đốc sáng tạo: Hà Đỗ  Sản xuất: Hellos. Nhiếp ảnh: Trí Nghĩa  Người mẫu: Thanh Bình Trang điểm và làm tóc: PSI PSI Trợ lý: Quốc Huy – Thiên Hương Trang phục và phụ kiện: Chanel Địa điểm: Legacy Yên Tử – Mgallery,30,23,,6,1,,,1 bình luậ,1542234359251777,/story.php?story_fbid=1542234359251777&id=209783562496870
Tạp Chí Đẹp,,2019-10-11 14:54:55,"MẸ CA SĨ PHƯƠNG VY LẦN ĐẦU KỂ VỀ HÀNH TRÌNH ĐỐI MẶT UNG THƯ  Cô Nguyễn Thị Mai, mẹ của ca sĩ Phương Vy, kể với Đẹp rằng cô đã gục khóc trên vai chồng khi nhận kết quả xét nghiệm ung thư vú, còn chú thì chỉ biết chết lặng... Ngày phẫu thuật, cô ngồi trước phòng chờ lúc 5 giờ sáng cùng những bệnh nhân khác mà không giữ được bình tĩnh, nước mắt cứ trào ra. “Thấy tôi chảy nước mắt, chị ngồi cạnh quay sang nói ‘Khóc cái gì mà khóc, nắm lấy tay tui nè!’ Cứ vậy, những người phụ nữ xa lạ nắm chặt tay nhau, cùng đếm ‘1,2,3 không sợ! Không sợ!’"", cô nhớ lại. Ca phẫu thuật thành công, cô uống thuốc trong 5 năm, mỗi ngày một viên vào đúng một giờ cố định.  Đối với cô Mai có khi ung thư lại là điều may mắn. May mắn phát hiện ở giai đoạn đầu để kịp chữa trị, may mắn vì mình vẫn còn có chồng con bên cạnh và hơn hết thảy, nó giúp cô sống những ngày nhẹ nhõm hơn. #tapchidep #depmagazine #chungtalachienbinh #dep20nam",29,23,,6,,,,2 bình luậ,1542042915937588,/story.php?story_fbid=1542042915937588&id=209783562496870
Tạp Chí Đẹp,,2019-10-11 10:21:08,"ĐỊNH NGHĨA NÀO CHO VẺ ĐẸP ĐÍCH THỰC? Có thể bạn sẽ ngạc nhiên với một định nghĩa khác về True Beauty - vẻ đẹp đích thực - mà Đẹp tôn vinh trong số báo này. Đó là vẻ đẹp của những con người không hoàn hảo - theo ý nghĩa thông thường của sự hoàn hảo về ngoại hình, ở góc nhìn hướng sâu hơn vào nội tâm, ước mơ, nghị lực, trái tim bao dung với cuộc đời và niềm vui sống không ngừng cháy trong lồng ngực. Với họ, “bất hạnh là một tài sản”, khiếm khuyết cơ thể là bệ phóng kỳ diệu giúp họ đứng lên viết tiếp những chương đẹp nhất cho cuốn sách cuộc đời tưởng chừng đã dang dở. Đó là người mẫu Hà Phương - cô gái từng chờ đợi cánh tay trái… mọc ra, từng ghét bỏ cơ thể mình, rồi cũng chạnh lòng nếu bị ai đó yêu cầu giấu cái tay ấy đi khi chụp hình. Giờ đây, cô bé 14 tuổi luôn tự hào về vẻ đẹp ngoại hình của mình và cả những vẻ đẹp nội tâm khác, “chẳng hạn như suy nghĩ thấu đáo hơn, mạnh mẽ hơn và luôn cố gắng vượt qua mọi giới hạn của bản thân”. Đó là nhà thiết kế trẻ Nguyễn Minh Thái với những nỗ lực phi thường từ khi còn là một đứa trẻ tập khâu, tập đan len chỉ bằng một tay. Chàng trai đầy kiêu hãnh này “luôn chọn những bộ đồ thật đẹp để nổi bật và luôn ngẩng cao đầu, nhìn thẳng vào mắt người đối diện ngay từ lần gặp đầu tiên”. Đó là Bế Thị Băng - cô gái giành giải Nhất cuộc thi “Vẻ đẹp Vầng trăng khuyết 2019”. Hiện cô đang là một bác sĩ nha khoa, thường xuyên tham gia các buổi trò chuyện truyền cảm hứng cho người trẻ và còn làm chủ một homestay nhỏ. Với một chân còn lại, cô gái xinh đẹp đầy tự tin khoe “mình giàu có”, bởi hóa ra con người ta thường mất thăng bằng vì nhiều thứ chứ không phải vì mất đi một chân. Và cả chàng trai trẻ Nguyễn Văn Lưu, người luôn say mê đi khắp nơi làm từ thiện cũng chỉ bằng một chân còn lại. Lý do của Lưu không thể đơn giản hơn: “Trước kia em nhận được lòng tốt của nhiều người, và đây là cách để em trả lại. Em không giúp người khác vì mong người ta ríu rít cám ơn mà để họ tìm thấy chút hy vọng cho cuộc sống”. Những khách mời của Đẹp đều trải qua biết bao nỗi đau cùng cực, đều khiếm khuyết về hình thể, nhưng họ đều đứng lên sống tiếp cuộc đời mình một cách ý nghĩa nhất và làm cho cuộc sống quanh mình trở nên tròn trịa, đầy đặn hơn. Như một vạch mốc đánh dấu chặng đường 20 năm đã qua, bằng chuyên đề này, chúng tôi muốn khẳng định một lần nữa điều mà Đẹp chưa bao giờ ngừng tâm niệm: luôn đồng hành cùng vẻ đẹp đích thực. Đón đọc trọn vẹn chuyên đề ""True Beauty"" trên tạp chí Đẹp 249 tháng 10/2019. #tapchiDep #depmagazine #truebeauty #dep20nam",486,362,,122,2,,,8 bình luậ,1541900612618485,/story.php?story_fbid=1541900612618485&id=209783562496870
Tạp Chí Đẹp,,2019-10-10 11:16:13,"Trong bộ ảnh street style khoe phong cách thời trang ấn tượng, ""cô nàng Cheri"" Diệu Nhi lần đầu tiên lựa chọn những bộ cánh gợi cảm nhưng vẫn bật lên cá tính riêng của mình. Các bạn có thích hình ảnh mới này của Diệu Nhi không? #tapchidep #depmagazine",24,23,1,,,,,2 bình luậ,1541045696037310,/story.php?story_fbid=1541045696037310&id=209783562496870
Tạp Chí Đẹp,,2019-10-09 15:50:33,"""Nếu không bảo đảm kinh tế tốt, khi gia đình xảy ra hoạn nạn, làm sao tôi yên được? Tôi sẽ không để chuyện đó xảy ra. Tôi đã hứa với ông bà là từ đời tôi trở đi, gia đình tôi, vợ con tôi sẽ không bao giờ gặp khó khăn nữa... Khi lấy vợ rồi tôi sẽ không vì đam mê vật chất mà bỏ quên vợ con. Bởi bản thân tôi vốn là người thiếu thốn tình cảm gia đình nên tôi kiên quyết sẽ không để con cái mình phải như vậy."" Trong bài phỏng vấn trên tạp chí Đẹp 249 phát hành tháng 10/2019, ViruSs kể về biến cố phá sản đầy ám ảnh khiến anh lao đầu vào việc kiếm tiền chỉ với mong muốn duy nhất: không để gia đình rơi vào cảnh túng thiếu một lần nữa. #depmagazine #tapchidep #viruss #chat",59,48,6,4,,1,,6 bình luậ,1540312756110604,/story.php?story_fbid=1540312756110604&id=209783562496870
Tạp Chí Đẹp,,2019-10-09 08:48:02,"Bên cạnh những chiếc cardigan, sweater quen thuộc với thời tiết se lạnh, loạt váy đầm, áo phông mang đậm dấu ấn ngày hè vẫn được dàn mỹ nhân Việt trưng dụng khi mix đồ, tôn phong cách ấn tượng. #depmagazine #tapchidep",24,22,,2,,,,Bình luậ,1540082139466999,/story.php?story_fbid=1540082139466999&id=209783562496870
Tạp Chí Đẹp,,2019-10-08 23:44:27,"""CHO ĐẾN KHI CÁI CHẾT CHIA LÌA ĐÔI TA"" Vợ chồng son nhà Bieber lại đốn tim người hâm mộ khi tiếp tục hé lộ những bức hình cưới hiếm hoi vào ngày 30/9 vừa qua. Trong đó, nổi bật nhất là bức ảnh hình váy cưới có dòng chữ ""Till death do us part"" (tạm dịch: Cho đến khi cái chết chia lìa đôi ta) đầy ý nghĩa.  Nguồn: @justinbieber @haileybieber",54,49,1,4,,,,2 bình luậ,1539701626171717,/story.php?story_fbid=1539701626171717&id=209783562496870
Tạp Chí Đẹp,,2019-10-08 07:00:00,"""BÀ MẸ MỘT CON"" THÚY DIỄM GỢI Ý 4 CÁC MIX MATCH TRANG PHỤC ĐẦY CUỐN HÚT Để tận hưởng trọn vẹn những ngày ngọt ngào và lãng mạn của mùa thu, Thúy Diễm gợi ý cho quý cô thành thị 4 kiểu phối trang phục đầy cuốn hút khi xuống phố. #tapchidep #depmagazine",44,42,,2,,,,Bình luậ,1538531996288680,/story.php?story_fbid=1538531996288680&id=209783562496870
Tạp Chí Đẹp,,2019-10-07 21:00:01,"Việc kêu gọi khán giả xem phim – từ chỗ là một lời mời gọi đúng là đã từng bị biến tướng thành những chiêu trò lấp liếm của nhà sản xuất để lờ đi chất lượng phim tệ hại, thành công cụ để nhà sản xuất tranh giành với đơn vị phát hành thêm vài phần trăm ăn chia… khiến cảm xúc và lòng tin của khán giả trở thành một thứ công cụ làm tiền trong tay nhà sản xuất. Nhưng liệu đấy có phải những điều mà đạo diễn Chung Chí Công đang âm mưu tiến hành với “Trời sáng rồi, ta ngủ đi thôi”? Xin trả lời, là không! #tapchidep #depmagazine",11,10,,1,,,,Bình luậ,1538520062956540,/story.php?story_fbid=1538520062956540&id=209783562496870
