source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
VTV24 - Vì Tầm Vóc Việt,,2019-10-12 09:25:13,"TAI NẠN THƯƠNG TÍCH Ở TRẺ: NHÉT ĐUÔI BÚT BI VÔ MŨI, HỌC SINH LỚP 2 NGẠT THỞ PHẢI CẤP CỨU Ngày 11-10, Bệnh viện quốc tế Hoàn Mỹ Đồng Nai cho biết vừa nội soi gắp dị vật khỏi lỗ mũi bé N.T.K. (7 tuổi, ngụ TP Biên Hòa). Trước đó, sáng cùng ngày, bé K. được mẹ đưa vào bệnh viện cấp cứu trong tình trạng khó thở, mũi phù nề. Các bác sĩ đã kiểm tra phát hiện dị vật nằm sâu trong lỗ mũi trái khiến bệnh nhi thở không được. Ngay sau đó, các bác sĩ đã nội soi mũi họng gắp dị vật khỏi mũi bệnh nhi. Dị vật là đuôi bút bi kích thước 0,5 x 1cm. Bác sĩ Hoàng Kim Trọng, khoa tai mũi họng Bệnh viện quốc tế Hoàn Mỹ Đồng Nai, cho biết do dị vật nằm sâu trong mũi khiến bệnh nhi khó thở. Nếu không được lấy ra kịp thời, mũi bệnh nhi có thể bị nhiễm trùng, mưng mủ, thậm chí tắc đường thở. Sau khi dị vật được lấy ra ngoài, sức khỏe của bệnh nhi đã ổn định và xuất viện. Theo mẹ của bé K., trong lúc học thêm, bút bi bị tắc mực, bé K. liền gỡ đuôi bút bi ra để thổi cho mực chạy xuống. Do tiện tay, bé nhét luôn đuôi bút bi vào lỗ mũi khiến mắc kẹt tại đó. Bé K. dùng ngón tay cố moi đuôi bút bi ra nhưng càng làm dị vật đi sâu vào trong và gây ra tình trạng khó thở, đau mũi. Nhận tin báo, mẹ bé K. đã nhanh chóng đến trường đưa con vào bệnh viện cấp cứu. Theo A Lộc – tuoitre.vn #vitamvocviet #tainanthuongtichotre  ------------------------------------------------------------ Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7o 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",5,4,,,,1,,Bình luậ,1256287011217737,/story.php?story_fbid=1256287011217737&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-11 23:50:07,Công chúa gấu lạc trong rừng 😍 #vitamvocviet #beyeu  ------------------------------------------------ Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7oll 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110,13,10,,3,,,,Bình luậ,1255897204590051,/story.php?story_fbid=1255897204590051&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-11 11:02:56,"VÌ TƯƠNG LAI TƯƠI SÁNG CỦA CON: MẸ THUÊ NHÀ TRỌ GẦN TRƯỜNG ĐẠI HỌC ĐỂ BẾ CON VÀO GIẢNG ĐƯỜNG Một câu chuyện về sự học của con có sự đồng hành của mẹ vừa bùi ngùi, ấm áp, lại vừa toát lên sự tự tin, tươi sáng ở tương lai đang được viết nên hằng ngày... Mẹ là bà Lương Thị Phước (57 tuổi, Phù Mỹ, Bình Định), con là Nguyễn Lương Phương Thủy (19 tuổi), sinh viên năm 2 khoa CNTT Trường ĐH Khoa học tự nhiên (ĐH Quốc gia TP.HCM). 9 tháng tuổi, Thủy đã lò dò tập đi, nhưng đến 19 tháng lại không may bị ngộ độc thuốc tiêm ngừa.  Đôi chân khỏe mạnh của Thủy yếu dần đi và 15 năm qua, trên đôi tay ngày một yếu dần của mẹ, Thủy đã đi đến tận giảng đường với một thành tích đáng nể: 12 năm liền là học sinh giỏi, đoạt giải khuyến khích, giải ba học sinh giỏi môn tin học cấp huyện, thành viên đội tuyển học sinh giỏi của tỉnh, bước vào khoa CNTT với 23,15 điểm. Đôi tay của mẹ là đôi chân của con Căn phòng trọ nhỏ, ẩm ướt trong con hẻm hẹp đối diện Trường ĐH Khoa học tự nhiên (Thủ Đức) là nơi mà mẹ con Thủy đã thuê hai năm nay để Thủy tiện đi học. Ở đó, đều đặn 2h sáng mỗi ngày, bà Phước thức dậy nấu xôi, làm bánh bèo cho kịp bán buổi sáng.  Cô Phước kể mũi thuốc tiêm ngừa năm nào đã khiến sốt cao, co giật, co quắp toàn thân, phần chân biến dạng phải đưa ra Hà Nội mới có thể cứu sống. Sau đó gia đình bán nhà, vay mượn khắp nơi đưa em vô TP.HCM, ra Đà Nẵng rồi quay về Quy Nhơn (Bình Định), chỉ mong Thủy đi lại được nhưng đành bất lực. Vậy là trong hai năm qua, khi thì bà Phước theo Thủy đi học, lên xuống giữa hai cơ sở của trường ở quận 5 và Thủ Đức, cùng Thủy tham gia các hoạt động của khoa, cùng đi tham quan bảo tàng, đi phỏng vấn xin học bổng... Thầy Tô Văn Khiết - giáo viên Trường THPT Phù Mỹ, Bình Định - nhớ lại ngày Thủy còn học ở quê, bà Phước chạy hết xe đạp rồi đến tập xe máy để đưa Thủy đến trường.  Dù bận làm trả nợ tiền chữa bệnh cho Thủy, nhưng chưa bao giờ bà để con trễ học hay vắng một hoạt động, một buổi học bồi dưỡng, một kỳ thi học sinh giỏi nào của lớp, của trường. #vitamvocviet #nghilucdentruong  ------------------------------------------------------------ Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7o 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",36,27,,9,,,,Bình luậ,1255394881306950,/story.php?story_fbid=1255394881306950&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-10 20:00:01,Chắc bé có máu buồn trên đầu quá =))) Nguồn: video.afamily.vn #vitamvocviet #babyhaircut #laugh  ------------------------------------------------ Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7oll 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110,30,17,8,5,,,,5 bình luậ,1254860471360391,/story.php?story_fbid=1254860471360391&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-10 11:05:53,"SỞ GD-ĐT TP.HCM KIẾN NGHỊ XỬ NHANH VỤ CÔ GIÁO ĐÁNH HỌC SINH Ngày 9-10, giám đốc Sở Giáo dục - đào tạo TP.HCM Lê Hồng Sơn đã có công văn báo cáo UBND thành phố về vụ bạo hành trẻ tại Trường tiểu học Phan Chu Trinh, quận Tân Phú. Qua theo dõi sự việc, Sở Giáo dục - đào tạo (GD-ĐT) nhận định đây là hành vi bạo hành trẻ, không phù hợp với môi trường sư phạm, vi phạm nghiêm trọng đạo đức nhà giáo, gây ảnh hưởng xấu đến sức khỏe, tâm lý của học sinh và uy tín của ngành giáo dục. Sở GD-ĐT TP.HCM đề nghị quận Tân Phú nhanh chóng xử lý vụ việc một cách nghiêm khắc. Ngoài ra, Sở GD-ĐT TP.HCM cũng đề xuất Thường trực UBND thành phố chỉ đạo UBND quận Tân Phú nhanh chóng giải quyết vụ việc. Theo đó ngày 9-9-2019, Phòng GD-ĐT quận nhận được đơn tố cáo của phụ huynh về việc cô Nguyễn Hồng Hà, giáo viên chủ nhiệm lớp 2/11 Trường tiểu học Phan Chu Trinh, có hành vi bạo hành học sinh. Trong bản tường trình sự việc, cô Hà luôn khẳng định bản thân không có hành vi vi phạm theo như nội dung đơn tố cáo. Đến sáng 12-9-2019, hiệu trưởng tiếp tục mời phụ huynh liên quan dự họp có sự tham gia của liên tịch nhà trường và đại diện Phòng GD-ĐT quận. Qua buổi họp, phụ huynh cung cấp 1 DVD thời lượng khoảng 20 phút ghi hình trong quá trình giảng dạy trên lớp, cô Hà liên tục có hành vi xúc phạm tinh thần và thân thể học sinh. Hiện nay, Trường tiểu học Phan Chu Trinh đã ra quyết định tiếp tục đình chỉ giảng dạy 30 ngày và phân công nhiệm vụ khác cho cô Hà trong thời gian chờ kết luận giải quyết tố cáo. Theo Mai Hương – tuoitre.vn #vitamvocviet #baohanhhocsinh  ------------------------------------------------------------ Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7o 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",17,11,,,1,,5,Bình luậ,1254604858052619,/story.php?story_fbid=1254604858052619&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-10 09:18:13,[SERIES LIVESTREAM TIẾP TỤC PHỤC VỤ CÁC PHỤ HUYNH] 📣📣📣 LOA LOA CẢ NHÀ ƠI!!! 📣📣📣 Vậy là sau sự đón nhận nhiệt tình của các mẹ dành cho số phát sóng đầu tiên thì ban tổ chức chương trình đã ngay lập tức sản xuất thêm Livestream tiếp theo. Số phát sóng lần này chúng mình sẽ mang đến một chủ đề đang thu hút rất nhiều sự chú ý của các bậc phụ huynh đó là “Bữa ăn học đường cho trẻ” Buổi Livestream sẽ được phát sóng vào 20h thứ 6 tuần này tức ngày 12/10 trên Fanpage chính thức của chương trình “Vì Tầm Vóc Việt”  Cả nhà hãy lưu ý theo dõi để nhận được thật nhiều những thông tin bổ ích cũng như những phần quà vô cùng hấp dẫn nhé! ----------------------------------------- Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7o 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110,318,315,,3,,,,5 bình luậ,1253990921447346,/story.php?story_fbid=1253990921447346&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-09 23:32:40,"""Cho con 1 miếng thôi mà mẹ"" ""Nhưng con phải nhớ đánh răng sau khi ăn kẹo nghe hông"" ""Dạaaaa, thơm mẹeee"" #vitamvocviet #danhrangtruockhingu  ------------------------------------------------ Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7oll 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",5,5,,,,,,Bình luậ,1254229088090196,/story.php?story_fbid=1254229088090196&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-09 11:00:01,"Giao dục nghệ thuật tại trường học, ""đạt"" và ""không đạt""",6,6,,,,,,Bình luậ,1253768701469568,/story.php?story_fbid=1253768701469568&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-09 10:54:06,"LỚP HỌC 1 ĐÔ MANG TIẾNG ANH VỀ LÀNG Mang tiếng Anh về làng Lớp học diễn ra đều đặn vào  thứ 7, chủ nhật hàng tuần. Thành lập từ 1/6, đến nay các bạn trong nhóm “Tiếng Anh 1 đô” đã mở được 2 lớp tại xã Hòa Khương và Hòa Nhơn với hơn 20 học sinh từ 6 đến 11 tuổi. Nguyễn Thành Long (22 tuổi, sinh viên năm 5 Trường ĐH Bách khoa Đà Nẵng), người tạo lập ý tưởng lớp học cho biết: “Sinh ra trong miền quê tại huyện Hòa Vang, nhận thấy được tầm quan trọng của tiếng Anh, đồng thời cảm nhận rằng các bạn nhỏ ở đây chưa tiếp cận nhiều với tiếng Anh nên mình cùng một số bạn trẻ quyết tâm xây dựng lớp học miễn phí này.” 7 bạn trong nhóm và nhiều cộng tác viên đến từ nhiều ngành nghề khác nhau cùng chung sở thích với tiếng Anh và đặc biệt là yêu mến trẻ em. Được biết, các bạn trong nhóm “Tiếng Anh 1 đô” đang soạn một khung chương trình có đến 6 bậc. Sau khi học xong 6 bậc này các em sẽ có khả năng thành thạo tiếng Anh. Với “Tiếng Anh 1 đô”, các bạn nhỏ sẽ được tiếp cận những kỹ năng như: nghe, nói, đọc, viết do chính nhóm tự suy nghĩ ra phương pháp dạy. Phương pháp dạy độc đáo: “hình Sin” Đây là một phương pháp dạy do chính các bạn trẻ nhóm “Tiếng Anh 1 đô” nghĩ ra có tên phương pháp “hình Sin”. Phương pháp này được dạy theo cảm xúc, tâm lý của chính các độ tuổi tiểu học. Ngoài phương pháp dạy học độc đáo, các bạn trẻ còn đưa học sinh tham gia những hoạt động ngoại khóa nhằm tăng tính tương tác cũng như phát triển kiến thức thực tế. Nguồn: Vietnamnet #vitamvocviet #treemvoitiengAnh  ------------------------------------------------------------ Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7o 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",3,2,,1,,,,Bình luậ,1253775454802226,/story.php?story_fbid=1253775454802226&id=589059124607199
VTV24 - Vì Tầm Vóc Việt,,2019-10-08 11:00:01,"Các em học sinh là đối tượng phải đối diện trực tiếp với sự phân biệt môn chính, môn phụ trong nhà trường. Vậy các phụ huynh có suy nghĩ gì khi mà sự phân biệt này ảnh hưởng trực tiếp đến con em mình?",,,,,,,,Bình luậ,1252461708266934,/story.php?story_fbid=1252461708266934&id=589059124607199
