source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
YAN Foods,,2019-11-27 19:30:23,"⛔️CÁ VIÊN, PHÁ LẤU VỚI NƯỚC TỰ REFILL ——————— Nhiều khi chỉ để hình ở đây mà k nói gì được k nhỉ.... Nhiều lúc thiệt sự là không biết viết gì, do dạo này các bạn khó khắn quá. Khen thì kêu là pr trá hình, seedling các kiểu, còn chê thì các bạn nói là reviewer chân chính. Vậy mình đành phải làm reviewer chân phụ để phục vụ các bạn vậy. 🍡🍢Đồ chiên tầm 4 tới 10 mấy k/ xiên, phá lấu 25k/ phần thì phải: Ở đây vào 2 4 6 mình thấy có refill trà chanh và nước ngọt á, xui là mình lại đi thứ 3 mới đau lòng... Mình đặc biệt ưa thích kiểu tự phục vụ, thích ăn tương gì thì lấy, miễn sao mà có ý thức đừng lấy dư quá là đc nè. Thêm vào đó là phá lấu cũng khá đậm đà, chấm mắm me cũng đúng chuẩn luôn. Một trong những cái mình nghĩ các bạn cú đêm khá thích đó là mình thấy bán khá trễ nghen. ———————— 📍Động Sơn Ca: 24 Võ Thị Sáu, Q1 💰Giá: Tầm 50k/ người 🏘Địa điểm: Có trong nhà 💛Phục vụ: Nhanh ⏰Thời gian: 15h - 23h ©️Phát Đạt #mammamsaigon",123,116,2,5,,,,17 bình luậ,1257970181052990,/story.php?story_fbid=1257970181052990&id=468036033379746,Lưu
YAN Foods,,2019-11-27 17:30:02,"𝗛𝗢𝗧 𝗗𝗢𝗚 🌭 𝗡𝗚𝗢𝗡 𝗡𝗛𝗔̂́𝗧 𝗛𝗘̣̂ 𝗠𝗔̣̆𝗧 𝗧𝗥𝗢̛̀𝗜 🤪 DỌN HÀNG RA ĐÃ BÁN HẾT SẠCH 🤣 🌭 Điểm cộng đầu tiên mình dành cho xe Hotdog này là cực kì sạch sẽ , vệ sinh , gọn gàng và thứ tự , điểm cộng thứ hai là bao giấy bảo vệ môi trường rất chi xinh xắn 🌭 Mình mua 4 cái thập cẩm , bên trong nhân gồm : patê , xúc xích , phô mai miếng , xốt phô mai và chà bông ( nhưng mình không thích ăn chà bông và không lấy ) ▫️ 🌭 Một cái chỉ có 1OK thôi mà thơm ngon ngọt ngào , mình ăn hotdog từ nhỏ đến lớn , đa số bột bánh bị khô , ăn tầm 2 cái là ngán rồi , vậy mà bánh ở đây bột mềm , vừa tới , ăn phát ngây muốn ăn mãi , đã vậy còn có hai loại phô mai ăn béo , mặn mặn thơm , ghiền luôn ▫️ 🔺 Cái Hotdog ở đây nhỏ hơn một chút so với nhiều chỗ nhưng bù lai rất chất lượng nha ▫️ Bạn nào chưa thử thì nhanh thử ngay đi . ▫️ #MamamSaiGon  #Contestthang11 __________________________________________ ▫️ 🏘 134/2 Thành Thái - Phường 12 - Quận 10 🌟5/5 🌟 ⏰ 3H30CHIỀU - 7HTỐI 💰ĐỒNG GIÁ 10K ©️Hoàng Lam",214,193,1,19,1,,,29 bình luậ,1257958694387472,/story.php?story_fbid=1257958694387472&id=468036033379746,Lưu
YAN Foods,,2019-11-27 16:00:03,"👯1 THÁNG GIẢM 10 KG KHÔNG MỆT MỎI👯 🍹Chuẩn bị: 3 quả Cam vàng🍊, 8 qua chanh Đà Lạt🍋 ( k có hạt rất tiện), mật ong rừng xịn đét🐝 :))) 1 lít nc💧 🍹Cách làm :  B1 : Thái  lát cam & chanh tuỳ ý miễn là dễ tiết nước lúc đun.  B2 : Vì k có nhiều thời gian làm hàng ngày nên mình chế nước cho 2 ngày. ( 1 ngày 4 chanh 1 cam 500ml nước ) cho 2 ngày thì x2 lên. Cho 1 lít nước lọc vào cùng cam chanh đã thái lát vào nồi. Đun 20p nhỏ lửa để tinh chất tiết từ cam chanh ra hết. B3 : 20p đun nhỏ lửa xong. Cho mật ong vào đun tiếp 10p nhỏ lửa. 3 muỗng mật cho 4 chanh 1 cam mình cho 6 muỗn để đủ vs lượng 2 ngày.  B4 : Để nguội hỗn hợp & lọc để lấy được thành phẩm giảm cân siêu tốc cuối cùng  Vì một tháng giảm 10kg không mệt mỏi 😘😘😘😘. Xin khuyến cáo vs người bị dạ dày thì uống sau bữa ăn. Còn cơ địa bt thì uống trc3 bữa ăn 1h.  Xin khuyến cáo : rất đắng huhu nhưng phải cố ce ạ. Khôg có gì bằng xấu & béo =)))))) ©️Moc Tra Nguyen #mammamsaigon","1,2K","1,2K",5,23,10,2,1,355 bình luậ,1257973854385956,/story.php?story_fbid=1257973854385956&id=468036033379746,Lưu
YAN Foods,,2019-11-27 15:00:17,Đang đói mà nhìn chắc chảy hết cả nước 🤤,"1,7K","1,4K",16,151,20,42,7,208 bình luậ,1257962581053750,/story.php?story_fbid=1257962581053750&id=468036033379746,Lưu
"YAN Foods,Châu Trần,Măm măm Sài Gòn!!!","Châu Trần,Măm măm Sài Gòn!!!",2019-11-27 13:04:51,"LƯU LẠI NGAY KHỎI PHẢI LĂN TĂN NGHĨ COI ĂN GÌ 😍😍😍  Măm măm Sài Gòn!!!TOP 18 BÀI REVIEW DỰ THI HOT NHẤT CỦA CÁC MĂMMĂM-ER TÍNH ĐẾN HIỆN TẠITĂNG TỐC VỀ ĐÍCH NÀO CÁC BẠN ƠI CÒN 3 NGÀY KẾT THÚC CONTEST THÁNG 11 ròiiiiLink bài review chi tiết trong từng hình kèm số điểm tính đến hiện tại (Like: 1 điểm; Share 2 điểm) nha1. Milo dầm 16k/ly -  Nguyễn Hoàng Lam 9852. Trứng sữa tươi - Nguyễn Đức Long 9393. Moon Milk Tea - Bánh Flan Phô Mai & Panna Cotta Thơm Béo - Bảo Bảo - 7934. SINJEON buffet  - Ngọc Bích 7555. Bánh canh bột gạo - Anh Thi 6826. MicroWave - Ng Nhii 6167. Sandwich nướng trà sữa phô mai - Bảo Bảo 5998. Trà sữa Chow Tea - Nguyễn Anh Kiệt 5399. Nước sâm củ năng - Nguyễn Anh Kiệt 49510. Lẩu HAIDILAO - Thị Quỳnh Như Trần 47511. Hotdog phô mai - Nguyễn Hoàng Lam 45612. Đà Lạt Foods - Tuấn Cường 43913. Beefsteak 100g - Thanh Truc Tat 41814. Buffet Tokbokki - Đỗ Nguyễn Phát Đạt 39215. Cơm chiên càng cua - Thị Quỳnh Như Trần  38816. Tokbokki - Phạm Thái Huy 26517. Mì trộn Tên Lửa - Đỗ Nguyễn Phát Đạt 24918. Buffet Nikko - Châu Châu 246Giải thưởng lên đến 1tr đồng dành cho top 3 bài review hợp lệ nào có lượng tương tác cao nhất, nhanh nhanh đi ăn và viết ngay bài review vào group nào các bài ơiVà  Mãi iu",128,118,1,9,,,,18 bình luậ,1258274404355901,/story.php?story_fbid=1258274404355901&id=468036033379746,Lưu
YAN Foods,,2019-11-27 12:00:09,Xem thầy dạy văn nhà người ta kìa 😭  Cre: Phạm Minh Nhật,413,348,37,26,2,,,37 bình luậ,1258087167707958,/story.php?story_fbid=1258087167707958&id=468036033379746,Lưu
YAN Foods,,2019-11-27 11:30:23,"🥓 𝐍𝐚̂̀𝐦 𝐧𝐮̛𝐨̛́𝐧𝐠 𝐬𝐭𝐲𝐥𝐞 𝐇𝐚̀ 𝐍𝐨̣̂𝐢 🥓 ———————————————— Dạo khu Phan Xích Long với mấy đứa bạn, để rồi bị lạc lối giữa một rừng đường “Hoa” 🌸🌼🌻🌹🌷🌺đi một hồi thì ngang qua cái quán này, thấy mới khai trương nên tấp vô ăn thử coi như thế nào! 🍖Một dĩa mình gọi là nầm nướng thế thôi nhưng thiệt ra ngoài nầm thì có thêm ba chỉ bò, thịt ba rọi với sụn heo tẩm ướp thêm vào đó là mấy món la ghim rau củ như đậu bắp, nấm kim châm, rau cần, khoai lang kèm vô. 🍖 Thịt được nướng trên chảo sắt có bọc giấy bạc rồi cho bơ vô nướng (cái này mình thấy hơi giống giống với món bò né), chấm cùng với chao pha sa tế hoặc tương ớt. 🍖 Mấy phần thịt nướng lên với bơ, ôi moá ơi, thơm phưng phức. Bạn nào muốn đậm đà hơn nhe, có thể trộn thịt thêm với tí sa tế cùng ít kim chi tự làm của quán hấp dẫn vô cùng.  🏡 Không gian quán mát mẻ, thoải mái. 👍🏻 Chủ quán, nhân viên vô cùng nhiệt tình, hiếu khách. Lên món khá nhanh. 💰Giá: mình đi 4 người gọi phần thập cẩm là 349k, còn nếu đi 2 hoặc 1 người thì có phần nhỏ hơn chỉ 199k nha! Giá khá ổn cho những buổi chiều tụ tập bạn bè. 👫👭 ⏰ Quán bán từ 16h-22h 🎯 Địa chỉ: Số 9 Đường Hoa Cúc, Phường 7, Phú Nhuận. ©️Nhi Nguyễn #mammamsaigon",190,181,,8,,1,,24 bình luậ,1257966651053343,/story.php?story_fbid=1257966651053343&id=468036033379746,Lưu
"YAN Foods,YAN News",YAN News,2019-11-27 10:53:19,Nhưng mà lẩu bò ăn với mồng tơi mới ngon :(((KHÔNG LẼ ĂN LẨU BÒ VỚI RAU MUỐNG? 😳,1,1,,,,,,Bình luậ,1258169457699729,/story.php?story_fbid=1258169457699729&id=468036033379746,Lưu
YAN Foods,,2019-11-26 21:20:44,Ơn giời tìm thấy quán CÀ PHÊ KEM TRỨNG chuẩn vị Hà Nội ở Sài Gòn rồi 😍 Nhìn ly vàng óng béo ngậy rắc thêm lớp ca cao là đã thấy hấp dẫn rồi á nghenn!,714,659,2,43,10,,,110 bình luậ,1257410557775619,/story.php?story_fbid=1257410557775619&id=468036033379746,Lưu
YAN Foods,,2019-11-26 21:00:14,Tủ lạnh của bạn có healthy và balance hông 🤣,"1,8K","1,5K",85,143,22,5,1,187 bình luậ,1256847454498596,/story.php?story_fbid=1256847454498596&id=468036033379746,Lưu
