source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
VTV24 - Vì Tầm Vóc Việt,,2019-11-27 11:33:32,"👣CHUYÊN MỤC ĐI HỌC CÙNG CON👣 ---Trào lưu “ Khá bảnh” thu hút con bạn thế nào? --- - Dạo gần đây các mẹ có để ý thấy các bé ở nhà có điệu nhảy kì lạ và hay nhắc đến cái tên “Khá bảnh” không? Thật ra Ngô Bá Khá (Khá bảnh) là một cái tên không còn xa lạ đối với trẻ em hiện nay. Khá “bảnh” được nhắc đến trên mạng xã hội với nhiều điệu nhảy kỳ quặc, phát ngôn gây sốc, phong cách “không giống ai” và những hành vi bạo lực… được thể hiện trong các video. Hình ảnh mình trần xăm trổ, kiểu tóc bờm ngựa, phong thái “chuẩn” đại ca giang hồ… là những gì Khá hướng đến. - Một con người lệch chuẩn như Khá lại dễ dàng trở thành một thần tượng, được nhiều trẻ em tung hô, đón chào cuồng nhiệt. Ngay cả khi Khá phải ra tòa chịu án phạt tù vì hành vi đánh bạc và tổ chức đánh bạc, Khá vẫn được các fan hâm mộ chào đón như một “anh hùng giang hồ”. Kênh Youtube của Khá được tới 1.854.568 người theo dõi, đứng thứ 60 trong số các kênh Youtube được theo dõi nhiều nhất ở Việt Nam. Từ đó cho thấy, Khá “Bảnh” dù lệch chuẩn, nhưng về độ “hot” Khá còn ngang ngửa, thậm chí là vượt những tên tuổi nổi trội hiện nay. Vậy ở nhà các bé có hâm mộ Khá bảnh không? Các mẹ cùng chia sẻ nhé!  🎥Đón xem số phát sóng ngày 25/11/2019 để hiểu thêm về trào lưu “Khá bảnh” nhé:  https://www.facebook.com/watch/?v=431521340868384 #vitamvocviet #THtrueMILK #vtv24 #treem #khabanh #traoluu ----------------------------------------- Đón xem Vì tầm vóc Việt - Chương trình trẻ em phát sóng lúc 20h05 hàng ngày trên VTV1 🎬 Youtube: http://youtube.com/c/VìtầmvócViệtChannel 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",7,4,,,,1,2,Bình luậ,1299555583557546,/story.php?story_fbid=1299555583557546&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-26 21:42:18,📺 GÓC VUI CÙNG CON 📺 Bổ sung chút vitamin C(ười) cho vui nhà vui cửa nào 😆😆😆,13,9,2,2,,,,Bình luậ,1299027486943689,/story.php?story_fbid=1299027486943689&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-26 16:00:45,"⁉️CHUYÊN MỤC BA MẸ CÓ BIẾT⁉️ --- HỌC THÊM BAO NHIÊU LÀ ĐỦ? --- Học thêm thực sự đủ khi nó đem lại hiệu quả, giúp trẻ phát huy năng lực và đảm bảo sức khỏe cũng như có thời gian để giải trí. Dưới đây là 4 điều phụ huynh cần lưu ý để giúp trẻ học thêm một cách hiệu quả:  1️⃣Vừa với sức của trẻ    Cha mẹ cần là người hiểu rõ con mình về sở thích, năng lực và niềm đam mê của trẻ. Trẻ em vốn không thể nào tự định hướng đường đi cho mình mà người nắm 'kim chỉ nam' quan trọng đó chính là cha mẹ. Việc học thêm vừa có lợi vừa có hại. Nếu cha mẹ cho con học thêm những kiến thức phù hợp với sở thích, khả năng tiếp thu, sức học của trẻ thì sẽ giúp trẻ phát triển được năng lực và trí tuệ của mình. 2️⃣Có thời gian học phù hợp Trẻ đã phải học cả ngày ở trên trường với lượng kiến thức phải tiếp thu không hề nhỏ. Nếu cho mẹ cho trẻ đi học thêm nhiều, kín tất cả các ngày trong tuần sẽ không đảm bảo chất lượng học, khả năng tiếp thu của trẻ. Do vậy, cha mẹ cần căn cứ vào lịch học cụ thể của con ở trường, xem những môn học nào là cần thiết cho trẻ để học thêm, sắp xếp thời gian khoa học, luôn đảm bảo cho bé có thời gian nghỉ ngơi và vui chơi, nhất là vào ngày cuối tuần.  3️⃣Tránh học dàn trải Cha mẹ cần ghi nhớ: Học để cho con chứ không phải học để thỏa mãn nhu cầu, nguyện vọng của người lớn. Không nên có suy nghĩ rằng càng cho bé học nhiều môn thì càng giúp trẻ học giỏi và vượt trội hơn so với các bạn cùng trang lứa. Trên thực tế không phải cứ số lượng nhiều thì kèm theo chất lượng học cũng sẽ tăng lên. Cha mẹ nên biết môn học nào thực sự cần thiết cho trẻ để có thể phát huy hết năng khiếu, niềm đam mê và thực sự có ích cho trẻ sau này. 4️⃣Học thêm có hiệu quả Cha mẹ cần xem xét trong khoảng thời gian nhất định khi bé đi học thêm có đem lại hiệu quả thật sự nào không? Bạn nên theo dõi tình hình học hành của trẻ ở trên lớp cũng như tại lớp học thêm. Bạn nhớ rằng không nên quên hỏi thăm trẻ sau những giờ học thêm ở lớp, hỏi xem bé học được những gì, thầy cô giáo truyền dạy ra sao và trẻ có hứng thú học, tiếp thu được hay không? Nguồn: songkhoe.vn ----------------------------------------------- Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7oll 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",1,1,,,,,,Bình luậ,1298659170313854,/story.php?story_fbid=1298659170313854&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-26 13:00:01,Những thần tượng lệch chuẩn đang xâm nhập vào cuộc sống của các em nhỏ như thế nào? Điều này ảnh hưởng gì tới cuộc sống của các em?,35,28,3,,1,1,2,5 bình luậ,1298686943644410,/story.php?story_fbid=1298686943644410&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-25 13:20:48,"Việc chia sẻ những việc đã làm vào cuối ngày học không chỉ giúp các bạn nhỏ tự đánh giá lại bản thân, mà còn tăng sự kết nỗi giữa các em nhỏ và giáo viên.",,,,,,,,Bình luậ,1297725050407266,/story.php?story_fbid=1297725050407266&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-26 09:26:02,"👣 CHUYÊN MỤC ĐI HỌC CÙNG CON 👣 ---- ""HỌC CHÍNH Ở TRƯỜNG, HỌC THÊM 3 TIẾT MỖI NGÀY NỮA THÌ CÁC EM THÀNH CÁI GÌ?"" ---- Mới đây, Sở GD-ĐT TPHCM có tờ trình gửi UBND thành phố về việc ban hành quy định liên quan đến quản lý dạy thêm, học thêm. Theo đó, đối với học thêm trong nhà trường, lãnh đạo Sở đề xuất, mỗi học sinh học thêm không quá 6 tiết/môn học/tuần và không quá 18 tiết/tuần. Mỗi lớp học thêm không quá 45 em và dựa trên nguyên tắc không gây ảnh hưởng, đan xen với các lớp học chính khóa. Khi được hỏi về tờ trình của Sở đề xuất học thêm nhiều nhất 18 tiết/tuần, đến nhiều quản lý ở các trường học ở TPHCM còn lắc đầu. Chính họ cũng không hiểu, sao lại đặt ra mức cao như vậy. Với  ""định mức"" này, có thể thấy các trường được ""cơi nới"" để dạy thêm thoải mái. Chị Nguyễn Minh Anh, có con học THCS ở Bình Thạnh, TPHCM bày tỏ: ""Khi cho phép học sinh học thêm tại trường thêm đến 2,5 giờ/ngày, các nhà quản lý có đặt ra vấn đề sức khỏe, tâm lý các em như thế nào không? Học chính ở trường, học thêm 3 tiết nữa thì các em thành cái gì?"".  Cũng phải nói, đây mới là đề xuất của Sở GD-ĐT TPHCM. Có ý kiến cho rằng, việc học thêm hay không nằm ở phụ huynh và học sinh vì việc học là tự nguyện. Nhà trường được Sở cho phép dạy học bao nhiêu tiết đi nữa nhưng quyết định học là ở phía phụ huynh.  Nguồn: dantri.com.vn ----------------------------------------------- Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7oll 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",1,1,,,,,,Bình luậ,1298575823655522,/story.php?story_fbid=1298575823655522&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-25 20:48:25,📻 GÓC VUI CÙNG CON 📻 Các mẹ vào đây mà xem bé Sa ăn ngoan không này 🤩,4,2,2,,,,,Bình luậ,1298043980375373,/story.php?story_fbid=1298043980375373&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-25 16:00:54,"❔❕ CHUYÊN MỤC BA MẸ CÓ BIẾT ❕❔ --- CHẾ ĐỘ DINH DƯỠNG NÀO LÀ HỢP LÍ? --- Từ 6 tuổi trẻ em bắt đầu đi học, các chất dinh dưỡng cung cấp hằng ngày cho trẻ qua thức ăn không chỉ để trẻ phát triển về thể chất, mà còn cung cấp năng lượng cho trẻ học tập. Vì vậy ăn uống hợp lý ở lứa tuổi này giúp trẻ thông minh, khỏe mạnh và phòng chống được bệnh tật.  Vậy ở lứa tuổi này trẻ nên ăn bao nhiêu là đủ? Nhu cầu về năng lượng và chất đạm ở lứa tuổi này như sau: ☑ 6 tuổi: Năng lượng 1600; Chất đạm 36g ☑ 7– 9 tuổi: Năng lượng 1800; Chất đạm 40g ☑ 10– 12 tuổi: Năng lượng 2100– 2200; Chất đạm 50g. Bậc phụ huynh còn cần quan tâm đến những lưu ý sau: ❗ Cho trẻ ăn no và nhiều vào bữa sáng (để tránh ăn quà vặt ở đường phố, hoặc một số trẻ ăn quá ít, nhịn sáng sẽ ảnh hưởng đến kết quả học tập, thậm chí hạ đường huyết trong giờ học). ❗ Nên cho trẻ ăn nhiều loại thực phẩm khác nhau, tránh ăn một vài loại nhất định. ❗ Khuyến khích trẻ ăn nhiều rau, để tránh táo bón, đồng thời cung cấp nhiều vi chất dinh dưỡng cần thiết cho sự phát triển của trẻ. ❗ Ăn đúng bữa, không ăn vặt, không ăn bánh, kẹo, nước ngọt trước bữa ăn ❗ Tập thói quen uống nước kể cả khi không khát, lượng nước nên uống một ngày 1 lít. Nguồn: viendinhduong.vn ----------------------------------------------- Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7oll 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",2,2,,,,,,Bình luậ,1297657077080730,/story.php?story_fbid=1297657077080730&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-25 09:00:00,"👣 CHUYÊN MỤC ĐI HỌC CÙNG CON 👣 --- BĂN KHOĂN BỮA TRƯA BÁN TRÚ --- Suất ăn của con bao gồm những gì? Có đầy đủ dinh dưỡng cung cấp năng lượng cho một ngày học tập? Trước những câu hỏi như vậy thì gần đây vào ngày 21/11, khi được phụ huynh cùng lớp gửi ảnh chụp bữa ăn trưa của học sinh trường Tiểu học Đức Thắng, chị L.A. (có con học lớp 1 tại trường) đã đăng lên mạng. Bài đăng thu hút sự chú ý của nhiều người khi người mẹ này cho rằng bữa ăn trị giá 20.000 đồng chỉ có cơm trắng kèm ít củ cải xào, 3 miếng đậu phụ cùng 3 viên cá làm sẵn. Họ cho rằng bữa ăn như vậy không đảm bảo dinh dưỡng. Vị phụ huynh còn cho biết thêm từ đầu năm, cha mẹ học sinh đã phàn nàn về suất ăn ở trường. Nhà trường gặp gỡ, khẳng định sẽ đổi nhân viên nhà bếp nhưng vẫn giữ nguyên công ty cung cấp. Trước phản ánh của phụ huynh, cô Trần Thị Phượng, Hiệu trưởng trường Tiểu học Đức Thắng, giải thích bữa ăn được đăng tải có thể do hôm đó, nhân viên nhà bếp chia suất ăn không đều. Đầu năm học, khi cha mẹ học sinh phàn nàn về bữa ăn trưa, trường tổ chức cho ban phụ huynh họp với nhà bếp để điều chỉnh. Bà Phượng thừa nhận ban đầu, gạo dùng ở trường có mọt. Sau đó, bà đã yêu cầu nhà bếp chỉ nhập gạo đủ dùng trong 1-2 ngày. Bếp cũng thực hiện nghiêm túc. Nguồn: tintuc.vn ----------------------------------------------- Đón xem Vì tầm vóc Việt - Chương trình chia sẻ về các vấn đề xoay quanh sự phát triển của trẻ em 🕗 Phát sóng: 20h05 hàng ngày trên VTV1 🎬 Youtube: https://bitly.vn/f7oll 📧 Email: vitamvocvietvtv24@gmail.com ☎️Hotline: 0886 044 110",7,7,,,,,,1 bình luậ,1297618403751264,/story.php?story_fbid=1297618403751264&id=589059124607199,Lưu
VTV24 - Vì Tầm Vóc Việt,,2019-11-24 09:52:25,"📣[ GÓC LÀM MỚI ]📣 Cả nhà ơi, Vì tầm vóc Việt hôm nay có một thông báo “nóng hổi” giữa những ngày đông đây! Bắt đầu từ tuần sau fanpage sẽ cho ra mắt 3 CHUYÊN MỤC MỚI được đăng tải mỗi ngày cụ thể như sau:  🔻 Chuyên mục Đi học cùng con ( 9h00): Cập nhật thông tin giúp bố mẹ chuẩn bị hành trang tới trường cho trẻ.  🔻 Chuyên mục Ba mẹ có biết (17h00) : Cung cấp kiến thức xoay quanh thông tin, chủ đề được đăng tải ở chuyên mục Đi học cùng con vào buổi sáng.  🔻 Chuyên mục Vui cùng con (20h00): Nội dung giải trí tạo không khí vui vẻ, thư giãn cho cả gia đình.  Không dừng lại ở đó, vào thứ Bảy, Chủ nhật mỗi tuần còn diễn ra... Mọi người thử đoán xem điều đặc biệt đấy là gì nhé!  Chúc cả nhà có một cuối tuần vui vẻ nạp lại năng lượng chuẩn bị cho một tuần làm việc mới 😘",4,4,,,,,,Bình luậ,1296640487182389,/story.php?story_fbid=1296640487182389&id=589059124607199,Lưu
