source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
Trung tâm Tin tức VTV24,,2019-11-27 19:00:06,"Cùng 1 người lúc trước được chẩn đoán là mắc ""gai sống chẻ đôi"" nhưng sau này lại bảo không mắc. Mà rõ ràng ""gái sống chẻ đôi"" không tự khỏi mà cũng không thể biến mất được. #dieutravtv24 #gaisongchedoi",335,264,51,1,5,4,12,37 bình luậ,1356761657844952,/story.php?story_fbid=1356761657844952&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 18:30:55,"Chiều muộn 27/11, TAND tỉnh Điện Biên tuyên phạt bị cáo Trần Thị Hiền (44 tuổi, mẹ nữ sinh Cao Mỹ Duyên) 20 năm tù về tội Mua bán trái phép chất ma túy, theo Khoản 4, Điều 194 Bộ luật Hình sự 1999. Cùng tội danh trên, bị cáo Vì Thị Thu và Lường Văn Hùng lĩnh án chung thân. Còn Bùi Văn Công cũng chịu án 20 năm tù. Riêng Vì Văn Toán lĩnh án chung thân về tội Mua bán trái phép chất ma túy và 7 năm tù tội Chứa chấp việc sử dụng trái phép chất ma túy. Tổng hình phạt bị cáo này phải chấp hành là tù chung thân.",8K,"7,2K",437,29,59,163,84,721 bình luậ,1356851274502657,/story.php?story_fbid=1356851274502657&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 18:00:00,"Trong bối cảnh các dự án Metro liên tục bị trễ hẹn. Xe buýt vẫn là giải pháp giao thông công cộng chủ yếu ở TP. Hồ Chí Minh. Được kỳ vọng là sẽ giải quyết từ 15 - 20% nhu cầu đi lại của người dân. Nhưng trên thực tế, xe buýt hiện mới chỉ đạt con số 9%. Mỗi năm phải trợ giá khoảng 1000 tỷ, mà lượng khách hàng vẫn liên tục giảm.  Xem full video Tiêu Điểm ""Giải cứu xe buýt"" tại đây: https://youtu.be/-oK9DTFZQLE",803,738,44,12,2,7,1,48 bình luậ,1356619671192484,/story.php?story_fbid=1356619671192484&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 17:44:34,"Trong 2 năm sinh sống tại Trung tâm Bảo trợ xã hội tỉnh Bình Dương, em H. tố bị một cán bộ nơi đây hiếp dâm nhiều lần. Lần đầu bị xâm hại khi đó em H. mới chỉ 16 tuổi. Em H.  đã nhiều lần có ý định tìm đến cái chết nhưng bất thành. Xem chi tiết tại: https://bit.ly/35Oat8f","3,9K","2,9K",10,4,30,236,726,225 bình luậ,1356810894506695,/story.php?story_fbid=1356810894506695&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 17:00:00,"Dù chính quyền địa phương và nhà trường đã nỗ lực vận động các phụ huynh cho con đi học lại. Tuy nhiên tính đến sáng nay, tại xã Tam Đồng, huyện Mê Linh, học sinh vẫn nghỉ học tới hơn 80%.",940,853,14,17,8,45,4,77 bình luậ,1356623637858754,/story.php?story_fbid=1356623637858754&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 16:56:33,"Bị cáo Nguyễn Huỳnh Tú Trinh lãnh án 3 năm 6 tháng tù về tội gây rối trật tự công cộng, 1 năm tù về tội cố ý làm hư hỏng tài sản. Tổng hình phạt 2 tội là 4 năm 6 tháng tù.",11K,"7,5K","3,2K",134,96,59,8,1.424 bình luậ,1356764794511305,/story.php?story_fbid=1356764794511305&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 16:30:41,"Việc kéo bộ hàng chục thùng rác trong các con hẻm, rồi lại bốc rác trong từng thùng lên xe đã làm người thu gom rác phải mất sức gấp đôi.","1,5K",1K,5,13,8,334,85,113 bình luậ,1356615807859537,/story.php?story_fbid=1356615807859537&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 16:01:03,"Bệnh viện Hữu nghị Việt Đức vừa tiếp nhận trường hợp người bệnh N.T.Đ (16 tuổi, Thanh Hóa) phải cắt cụt tay do nổ điện thoại trong lúc sạc. Xem chi tiết tại: https://bit.ly/37HldXD","6,6K","5,9K",39,7,186,509,4,1.396 bình luậ,1356713911183060,/story.php?story_fbid=1356713911183060&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 15:00:22,"Chiếc ôtô đưa đón học sinh bất ngờ tự bật cửa sau khi xe vào cua, khiến 3 em học sinh ngã xuống đường.","3,1K","2,2K",48,13,105,297,505,234 bình luậ,1356665041187947,/story.php?story_fbid=1356665041187947&id=223790994475363,Lưu
Trung tâm Tin tức VTV24,,2019-11-27 14:17:30,Lực lượng chức năng của Mỹ đã ra lệnh sơ tán Quốc hội và phong tỏa Nhà Trắng do xuất hiện một mối đe dọa từ trên không.,"1,8K","1,5K",134,12,92,5,,54 bình luậ,1356650904522694,/story.php?story_fbid=1356650904522694&id=223790994475363,Lưu
