source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
VN Ngày Nay,,2019-11-27 21:00:37,"Chở 2 container chứa 46 tấn gạo thành phẩm, vượt quá tải trọng tối đa cho phép) cùng lúc, tài xế va chạm với 21 xe mô tô các loại dừng đèn đỏ",105,70,,2,6,27,,48 bình luậ,1432853653562394,/story.php?story_fbid=1432853653562394&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 20:15:33,"Trước đó, Trung tâm Dự báo khí tượng thủy văn quốc gia dự báo mực nước sông Cửu Long, sông Sài Gòn tiếp tục lên theo triều và có khả năng đạt đỉnh vào các ngày 27 và 28-11.",16,14,1,1,,,,1 bình luậ,1432847180229708,/story.php?story_fbid=1432847180229708&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 19:00:24,"Các loại cá các gia đình nên hạn chế ăn, có sự sắp xếp điều chỉnh thực đơn phù hợp",101,98,,2,1,,,34 bình luậ,1432775606903532,/story.php?story_fbid=1432775606903532&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 17:06:56,"TP.HCM đang được xếp trong nhóm 17 tỉnh có mức sinh thấp, do vậy tương lai tỉ lệ người trẻ và người trong độ tuổi lao động ngày càng giảm, trong khi tỉ lệ người cao tuổi ngày càng tăng, điều này càng làm gia tăng tốc độ già hóa dân số tại TP.HCM, gây nhiều hệ lụy.",40,39,,1,,,,6 bình luậ,1432597136921379,/story.php?story_fbid=1432597136921379&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 15:33:56,"Một chiếc xe đưa rước trong lúc đang ôm cua thì cửa sau bất ngờ bật mở, 3 học sinh trên xe rơi xuống đường.",90,69,,,2,4,15,29 bình luậ,1432660670248359,/story.php?story_fbid=1432660670248359&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 13:46:40,"Đó chính là lý do họ hoàn toàn thua cuộc, đánh mất cơ hội tiếp tục tiến vào vòng phỏng vấn tiếp theo.",13,13,,,,,,1 bình luậ,1430736407107452,/story.php?story_fbid=1430736407107452&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 13:39:40,"Căn nhà rộng khoảng 35 - 36m2, nằm giữa hai trục đường lớn và sầm uất bậc nhất quận Tân Phú. Ngôi nhà hiện được chia tách làm hai hướng mặt đường và cho thuê ki ốt kinh doanh.",29,28,,1,,,,1 bình luậ,1432595990254827,/story.php?story_fbid=1432595990254827&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 11:19:30,"Khi đang đốn một thân cây sồi, những người thợ phát hiện bên trong thân cây có xác một con chó săn.",33,28,,1,4,,,5 bình luậ,1432515080262918,/story.php?story_fbid=1432515080262918&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 09:32:24,"Chính phủ đặt mục tiêu đến năm 2030, quy mô dân số khoảng 104 triệu, tuổi thọ trung bình là 75, trong đó thời gian sống khỏe mạnh tối thiểu 68 năm.",16,15,,1,,,,1 bình luậ,1432449303602829,/story.php?story_fbid=1432449303602829&id=766805650167201,Lưu
VN Ngày Nay,,2019-11-27 09:17:04,"Với đa số ý kiến tán thành, chiều 26/11, Quốc hội đã thông qua Nghị quyết về khoanh nợ tiền thuế, xóa nợ tiền phạt chậm nộp, tiền chậm nộp đối với người nộp thuế không còn khả năng nộp NSNN.  Nghị quyết này có hiệu lực thi hành từ ngày 1/7/2020 và được tổ chức thực hiện trong thời hạn 3 năm kể từ ngày có hiệu lực thi hành.",12,11,1,,,,,Bình luậ,1432439563603803,/story.php?story_fbid=1432439563603803&id=766805650167201,Lưu
