source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url,share
,,2019-11-27 18:31:04,,,,,,,,,Bình luậ,444515156235531,/story.php?story_fbid=444515156235531&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 17:00:00,Công ty Blade từng là một dịch vụ taxi trực thăng cao cấp nhưng gần đây họ đã chuyển sang làm cả dịch vụ cấp cứu. Máy bay trực thăng Blade chuyển nội tạng đến cho bệnh nhân trong chương trình MediMobility. Xem thêm: http://bit.ly/2QL37Om,113,108,,5,,,,1 bình luậ,10156777868253008,/story.php?story_fbid=10156777868253008&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 12:00:00,"Hôm 21/11, thế giới muôn màu mở ra với Jonathan Jones. Cậu bé bị mù màu bẩm sinh đã òa khóc khi thử một cặp kính đặc biệt cho phép cậu lần đầu tiên nhìn thấy màu sắc. Xem thêm: http://bit.ly/2XKfw6E",489,376,,95,13,5,,16 bình luậ,10156794127593008,/story.php?story_fbid=10156794127593008&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 11:00:01,"Làng nghề đồ gỗ Quỳnh Hưng là một làng giáo dân toàn tòng nổi tiếng với nghề mộc của tỉnh Nghệ An. Đến nay, nghề mộc ở đây chỉ cơ giới hóa với mức độ vừa phải, việc chạm đục các hoa văn họa tiết vẫn được nhiều người thợ nơi đây làm thủ công.",97,90,2,5,,,,6 bình luậ,10156794440623008,/story.php?story_fbid=10156794440623008&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 10:30:00,"Tổng thống Mỹ Donald Trump ngày 26/11 tuyên bố Hoa Kỳ đang trong chặng cuối của những nỗ lực đạt được thỏa thuận thương mại với Trung Quốc nhưng song song đó, Washington đứng về phía người biểu tình ở Hong Kong, nơi Mỹ muốn nhìn thấy có dân chủ. Đáp yêu cầu bình luận của phóng viên liên quan đến kết quả bầu cử hội đồng lập pháp cấp quận vừa rồi ở Hong Kong mà qua đó phe ủng hộ dân chủ Hong Kong đã chiến thắng áp đảo, ông Trump nói: “Chúng tôi sát cánh với họ.” “Quý vị biết, tôi có quan hệ tốt đẹp với Chủ tịch Tập. Chúng tôi đang trong giai đoạn cuối của một thỏa thuận vô cùng quan trọng mà tôi đoán có thể gọi là một trong những thỏa thuận quan trọng nhất về mậu dịch từ trước tới nay. Mọi chuyện đang suông sẻ nhưng đồng thời chúng tôi muốn nhìn thấy mọi chuyện tốt đẹp với Hong Kong.” “Tôi nghĩ sẽ tốt đẹp. Tôi nghĩ Chủ tịch Tập có thể cho phép điều đó xảy ra. Tôi biết ông ấy và tôi biết rằng ông ấy muốn làm điều đó.” Thứ sáu tuần trước, ông Trump khoe rằng mình ông đã ngăn cản Bắc Kinh đập tan các cuộc biểu tình Hong Kong với một triệu quân, đồng thời cũng nói thêm rằng ông đã bảo với Chủ tịch Trung Quốc Tập Cận Bình rằng làm như thế sẽ ‘có ảnh hưởng hết sức tiêu cực’ đến các cuộc thương thuyết mậu dịch Mỹ-Trung. Ngoại trưởng Mỹ cùng ngày 26/11 cho biết “Hoa Kỳ tiếp tục ủng hộ các giá trị dân chủ, các quyền tự do căn bản của Hong Kong như đã được đảm bảo trong khuôn khổ ‘một quốc gia, hai hệ thống’ và nguyện vọng của người dân Hong Kong.”",358,329,17,10,2,,,31 bình luậ,10156794711663008,/story.php?story_fbid=10156794711663008&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 10:00:01,"Dù được các dân biểu liên bang Hoa Kỳ mạnh mẽ lên tiếng bênh vực nhưng cuối cùng nhà vận động cho môi trường Việt Nam Hà Văn Thành vẫn bị chính quyền Mỹ trục xuất về nước và hiện đang bị chính quyền Việt Nam giam giữ ở Nghệ An, đối mặt với cáo buộc “tổ chức cho người khác trốn đi nước ngoài”; Quốc hội Việt Nam hôm 25/11 thông qua luật sửa đổi cho phép người nước ngoài được miễn thị thực khi họ đến các “khu kinh tế đặc biệt”, dẫn đến nhiều tiếng nói phản đối, bày tỏ bất bình của người dân trên mạng xã hội; Một thành viên nghị viện châu Âu vừa lên tiếng kêu gọi khối này tạo áp lực lên chính phủ Việt Nam để trả tự do cho nhà báo Phạm Chí Dũng cũng như tạm ngừng phê chuẩn hiệp định thương mại với quốc gia Đông Nam Á này cho đến khi tình hình nhân quyền được cải thiện.",282,238,15,1,4,20,4,68 bình luậ,10156794225133008,/story.php?story_fbid=10156794225133008&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 08:30:02,"Lãnh đạo Hong Kong, Carrie Lam, ngày 26/11 thừa nhận số cử tri kỷ lục tham gia cuộc bầu cử hội đồng lập pháp cấp quận vừa qua cho thấy sự bất mãn của dân chúng với chính quyền; Lãnh đạo Hiệp hội các nước Đông Nam Á (ASEAN) và Tổng thống Hàn Quốc Moon Jae-in  ngày 26/11 tham dự phiên họp đầu tiên của Thượng đỉnh Hàn Quốc-ASEAN tại thành phố cảnh Busan; Các tài liệu rò rỉ gần đây cho thấy Trung Quốc đang có những vi phạm nhân quyền rất đáng kể đối với người Hồi giáo Uighur và các nhóm thiểu số khác trong các trại tập trung, Ngoại trưởng Hoa Kỳ Mike Pompeo tuyên bố hôm 26/11; Đất chuồi từ những trận mưa tầm tã khiến ít nhất 56 người chết tại Tây Bắc Kenya; Lính cứu hỏa, cảnh sát và thường dân hôm 26/11 đào bới những đống đổ nát từ các tòa nhà cao tầng để tìm kiếm thi thể nạn nhân sau khi cơn động đất mạnh nhất trong nhiều chục năm nay ở Albania làm rung chuyển thủ đô Tirana cùng miền Tây, miền Bắc nước này. Xem thêm: https://www.voatiengviet.com/a/hong-kong-phe-dan-chu-thang-lon-trong-cuoc-bau-cu-cap-quan/5179896.html?nocache=1",746,651,72,16,5,,2,42 bình luậ,10156794575213008,/story.php?story_fbid=10156794575213008&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 07:00:46,"Nghị viên EU kêu gọi ngưng phê chuẩn EVFTA với VN vì nhân quyền. Bị Mỹ trục xuất, Hà Văn Thành đối mặt án tù tại VN. Quy định miễn visa cho ngoại kiều đến ‘khu kinh tế đặc biệt’ gây tranh cãi. Lãnh đạo Hàn Quốc-ASEAN họp tại Busan. Lãnh đạo Hong Kong thừa nhận dân bất mãn với chính quyền. Ngoại trưởng Mỹ tố cáo Trung Quốc vi phạm nhân quyền. Xem thêm: http://bit.ly/2pV1OBx",701,633,13,44,5,6,,84 bình luậ,745940755926749,/story.php?story_fbid=745940755926749&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 06:30:00,"Quốc hội Việt Nam hôm 25/11 thông qua luật sửa đổi cho phép người nước ngoài được miễn thị thực khi họ đến các “khu kinh tế đặc biệt”, dẫn đến nhiều tiếng nói phản đối, bày tỏ bất bình của người dân trên mạng xã hội. Xem thêm: voatiengviet.com/a/nhieu-nguoi-bat-binh-ve-mien-visa-cho-ngoai-kieu-den-khu-kinh-te-dac-biet/5181689.html",994,531,69,4,25,29,336,201 bình luậ,10156794204088008,/story.php?story_fbid=10156794204088008&id=144239423007,Lưu
VOA Tiếng Việt,,2019-11-27 06:00:00,"Dù được các dân biểu liên bang Hoa Kỳ mạnh mẽ lên tiếng bênh vực nhưng cuối cùng nhà vận động cho môi trường Việt Nam Hà Văn Thành vẫn bị chính quyền Mỹ trục xuất về nước và hiện đang bị chính quyền Việt Nam giam giữ ở Nghệ An, đối mặt với cáo buộc “tổ chức cho người khác trốn đi nước ngoài.” Xem thêm: voatiengviet.com/a/bi-my-truc-xuat-ong-ha-van-thanh-doi-mat-15-nam-tu-tai-vn/5181772.html",152,107,21,,2,18,4,22 bình luậ,10156794200033008,/story.php?story_fbid=10156794200033008&id=144239423007,Lưu
