source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Giải Trí TV,,2019-10-12 15:00:01,"Đúng là thánh thắc mắc, nhưng NSƯT Kim Tử Long luôn là nhân tố giúp Biệt đội tìm ra 🔮Ai Là Số 1?🔮 đấy nhé! 👏 Đừng bỏ lỡ TẬP 2 🔮Ai Là Số 1?🔮 Vie GIẢITRÍ 📺Kênh truyền hình: 20H CHỦ NHẬT -  13/10 ▶Youtube xem thêm tại: http://bit.ly/AiLàSố1 #VieChannelHTV2 #VieGIẢITRÍ   #Ailàsố1  #20H #Chủnhật #VieNetwork #TrườngGiang #ThuýNgân",5,3,2,,,,,Bình luậ,2354691744640788,/story.php?story_fbid=2354691744640788&id=358064267636889
Giải Trí TV,,2019-10-12 13:35:32,"Chẳng lẽ Thúy Ngân đã được truyền lại danh hiệu ""thánh thắc mắc"" của NSƯT Kim Tử Long? 😅 Đón xem TẬP 2 🔮Ai Là Số 1?🔮 Vie GIẢITRÍ 📺Kênh truyền hình: 20H CHỦ NHẬT -  13/10 ▶Youtube xem thêm tại: http://bit.ly/AiLàSố1 #VieChannelHTV2 #VieGIẢITRÍ   #Ailàsố1  #20H #Chủnhật #VieNetwork #TrườngGiang #ThuýNgân",16,16,,,,,,22 bình luậ,2354702147973081,/story.php?story_fbid=2354702147973081&id=358064267636889
Giải Trí TV,,2019-10-12 11:00:00,"Thất tình thôi mà, có gì đâu, nhà còn bao việc! :) ▶️Xem ngay 💢Ai Cũng Bật Cười💢: http://bit.ly/AiCũngBậtCười #AiCũngBậtCười #VieChannelHTV2 #VieNetwork",13,12,,,1,,,1 bình luậ,2350317528411543,/story.php?story_fbid=2350317528411543&id=358064267636889
Giải Trí TV,,2019-10-12 10:00:01,Chuyện gì đã xảy ra với cặp chị em Quang Trung - Diệu Nhi? 🤔 Đừng bỏ lỡ TẬP 2 🔮Ai Là Số 1?🔮 Vie GIẢITRÍ 📺Kênh truyền hình: 20H CHỦ NHẬT -  13/10 ▶Youtube xem thêm tại: http://bit.ly/AiLàSố1 #VieChannelHTV2 #VieGIẢITRÍ   #Ailàsố1  #20H #Chủnhật #VieNetwork #TrườngGiang #ThuýNgân,7,7,,,,,,Bình luậ,2354693307973965,/story.php?story_fbid=2354693307973965&id=358064267636889
Giải Trí TV,,2019-10-12 08:00:01,XEM GÌ TRÊN Vie GIẢITRÍ NGÀY 12/10/2019 Các bạn cùng cập nhật nhé!,4,4,,,,,,Bình luậ,2355198931256736,/story.php?story_fbid=2355198931256736&id=358064267636889
Giải Trí TV,,2019-10-11 21:30:00,"#ChưaBaoGiờ khán giả được nhận giải thưởng có giá trị khủng đến thế: xe hơi SUZUKI mới tinh trị giá hơn nửa tỉ 🤩🤩🤩 Gia đình chị Duyên An đã tham gia. Còn bạn, đừng nên chần chờ nữa nha! Hãy trở thành người chơi 🚗Đưa Em Về Nhà🚗 ngay! ✔️Casting trực tiếp vào ngày 12/10/2019, từ 9:00, tại Nhà thi đấu Rạch Miễu (số 1, đường Hoa Phượng, P.2, Q. Phú Nhuận, TP.HCM).  ✔️Với các thí sinh ngoài khu vực phía Nam hãy quay 1 clip tự giới thiệu bản thân, nghề nghiệp với độ dài từ 30s đến 1 phút và gửi về: 📧 Email: duaemvenha@viechannel.vn 📞 Gọi ngay: 0923 238 003 hoặc 0902 668 454 ___________________ Đừng quên nhấn LIKE và THEO DÕI fanpage Đưa Em Về Nhà - Vie Channel nhé! #VieChannelHTV2 #VieGIẢITRÍ #ĐưaEmVềNhà #VieNetwork #TrườngGiang",6,6,,,,,,1 bình luậ,2354834547959841,/story.php?story_fbid=2354834547959841&id=358064267636889
Giải Trí TV,,2019-10-11 21:00:01,"Niềm đam mê bất tận, Tóc Tiên cùng biệt đội  💫Siêu Trí Tuệ Việt Nam💫 đã sẵn sàng cống hiến những màng thể hiện #PhiThường.  Like Fanpage Siêu Trí Tuệ Việt Nam - Vie Channel cập nhật những thông tin hot nhất! #VieChannelHTV2 #VieGIẢITRÍ #VieNetwork #SiêuTríTuệ #ViệtNam #TuyênChiếnVớiPhiThường #TrấnThành #TócTiên #LạiVănSâm",8,8,,,,,,2 bình luậ,2354748721301757,/story.php?story_fbid=2354748721301757&id=358064267636889
Giải Trí TV,,2019-10-11 20:00:02,Khoảnh khắc náo loạn nhất mỗi tập chính là đây! 😅 Đón xem TẬP 2 🔮Ai Là Số 1?🔮 Vie GIẢITRÍ 📺Kênh truyền hình: 20H CHỦ NHẬT -  13/10 ▶Youtube xem thêm tại: http://bit.ly/AiLàSố1 #VieChannelHTV2 #VieGIẢITRÍ   #Ailàsố1  #20H #Chủnhật #VieNetwork #TrườngGiang #ThuýNgân,8,7,1,,,,,Bình luậ,2354131168030179,/story.php?story_fbid=2354131168030179&id=358064267636889
Giải Trí TV,,2019-10-11 19:00:01,"Nếu là một fan cứng của dòng phim y khoa - hình sự, bạn đừng bỏ lỡ những màn diễn xuất đa nhân cách của Jang Hyuk trong vai bác sĩ  ""quái dị"" Young Oh nhé!  Đón xem 💢Tâm Hồn Cao Đẹp💢 Vie GIẢITRÍ 📺Kênh truyền hình: 19H THỨ 2 - THỨ 6 ▶YouTube: xem thêm nhiều chương trình hấp dẫn khác http://bit.ly/YoutubeVieGIẢITRÍ #TâmHồnCaoĐẹp #19h #Thứ2_Thứ6 #VieGIẢITRÍ",4,4,,,,,,Bình luậ,2350776151699014,/story.php?story_fbid=2350776151699014&id=358064267636889
Giải Trí TV,,2019-10-11 15:00:01,"""Thánh hiểu hôn"" Quang Trung đang làm gì vậy nè? 😄 Đón xem TẬp 2 🔮Ai Là Số 1?🔮 Vie GIẢITRÍ 📺Kênh truyền hình: 20H CHỦ NHẬT -  13/10 ▶Youtube xem thêm tại: http://bit.ly/AiLàSố1 #VieChannelHTV2 #VieGIẢITRÍ   #Ailàsố1  #20H #Chủnhật #VieNetwork #TrườngGiang #ThuýNgân",15,15,,,,,,1 bình luậ,2354135258029770,/story.php?story_fbid=2354135258029770&id=358064267636889
