source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Xone Radio,,2019-10-12 15:00:00,Cư dân mạng đã có nhiều ý kiến trái chiều với “cục diện” hiện tại. Có người cho rằng những bức ảnh và hành động của Liam là để… “trả đũa” Miley. 😕 #XONE,2,3,,,,,,Bình luậ,10157825971159548,/story.php?story_fbid=10157825971159548&id=108624324547
Xone Radio,,2019-10-12 14:10:08,"Hình ảnh đáng trân trọng! 😃 Đây là cổ động viên Campuchia duy nhất trực tiếp theo dõi đội bóng quê hương bị Iran hủy diệt với tỷ số 14 - 0. Dù gặp phải những khó khăn về an ninh (do du lịch Iran không phải chuyện dễ dàng) nhưng chàng trai này vẫn nỗ lực hết mình để mang vật dụng tới sân cổ vũ cho thầy trò Keisuke Honda.  Kể cả khi đội bóng đã thua hơn chục bàn, một mình anh với trống, loa, cờ vẫn nhiệt tình cổ vũ cho các cầu thủ Campuchia ở dưới sân. Một hình ảnh gợi cho chúng ta nhiều điều suy ngẫm! (Nguồn: Supporter on tour)",424,348,7,61,5,3,,10 bình luậ,10157826032314548,/story.php?story_fbid=10157826032314548&id=108624324547
Xone Radio,,2019-10-12 12:00:01,"Được biết đến danh xưng “hoàng tử soundloud” nhờ những bản nhạc sâu lắng như “Cuối chiều”, “Lạnh thôi đừng mưa”, “Thế thôi”, ""Một điều mà anh rất ngại nói ra"",…, nhưng ít ai biết Hải Sâm là dân công nghệ thông tin và hiện lại theo học ngành kinh tế.  #XONE",8,7,,1,,,,Bình luậ,10157825789359548,/story.php?story_fbid=10157825789359548&id=108624324547
Xone Radio,,2019-10-12 09:01:26,😬😬😬 #XONE,9,9,,,,,,1 bình luậ,10157825503699548,/story.php?story_fbid=10157825503699548&id=108624324547
Xone Radio,,2019-10-11 20:01:09,Nhìn ánh mắt của họ kìaaaa #XONE,27,22,1,4,,,,5 bình luậ,10157823715644548,/story.php?story_fbid=10157823715644548&id=108624324547
Xone Radio,,2019-10-11 17:07:52,Harry chẳng còn là Harry của ngày hôm qua ú u ú ù. #XONE,19,16,1,2,,,,Bình luậ,10157823375829548,/story.php?story_fbid=10157823375829548&id=108624324547
Xone Radio,,2019-10-11 13:18:51,"Có thể các bạn đã biết Chiến tranh thế giới thứ Nhất (WWl) là cuộc chiến diễn ra chủ yếu trong không gian hầm hào và đó cũng là không gian lý tưởng cho chuột sinh trưởng. Ban đầu chuột chỉ bẽn lẽn ăn vụng ăn trộm những kho hậu cần như rau củ hay bánh quy nhưng cùng vs sự ác liệt của chiến trận bọn chuột cũng ác liệt theo. Chúng bắt đầu tấn công x.ác của những bình lính tử trận chưa kịp đưa về tập kết tuyến sau và thậm chí tấn công cả những người lính bị thương không có cả năng chống cự, táo bạo hơn nữa bọn quỷ lùn này tấn công cả những người lính đang ngủ, gần như chúng chả còn biết sợ là gì nữa. Một cuộc chiến cam go khác lại được tiến hành song song với chiến trận ngoài kia - cuộc chiến diệt chuột. Phải nhắc lại đây là một cuộc chiến nghiêm túc được lên kế hoạch tác chiến hẳn hoi. Ban đầu thì họ dùng bả nhưng rõ ràng bọn chuột quá là khôn và đống bả chẳng giải quyết vấn đề gì cả. Một phương án khác được đưa ra đó là dùng thiên địch cụ thể ở đây là mèo. Hàng loạt trung đội ""hoàng thượng"" được phân về các đơn vị tiền phương nhận nhiệm vụ tác chiến tuy nhiên phương án này sớm lộ ra rất nhiều điểm yếu: - Thứ nhất mèo thường có thói quen bắt được chuột là vờn và chơi con mồi rất lâu. - Thứ hai chuột sau một khoảng thời gian ăn x.ác những binh lính tử trận đã trở lên to lớn và vô cùng khát máu, những con mèo nặng chỉ 3-4kg gần như ko còn là đối thủ với chúng và lợi thế lớn nhất của chúng là chính là số đông. Các đơn vị ""Hoàng thượng"" gần như bất lực và buộc phải rút về tuyến sau. Các chỉ huy lại phải đau đầu tìm những phương án khác, họ cần những ""người lính"" đủ nhỏ để có thể len lỏi trong các chiến hào chật hẹp nhưng cũng phải đủ to để có thể cân được những con chuột to như bắp chân người và thế là những chú chó sục đã được chọn, giống chó này chỉ nặng 15-20kg đủ nhỏ để len lỏi mà đủ to để hành bọn chuột và những chiến binh này còn có một ưu điểm là đã thấy chuột thì sẽ lao vào cắn xé luôn và nhanh chóng tìm đối tượng khác. Hàng nghìn chú chó sục từ các nông trại phải bỏ lại vợ dại con thơ chủ ngáo để lên đường nhập ngũ, những chiến binh nông thôn này tỏ ra rất chuyên nghiệp và hiệu quả khi vừa nhập ngũ cái đã lùng sục tìm diệt không biết bao nhiêu chuột (rõ ràng chọn chó từ các nông trại là có lý do cả =]]), chuột nhìn thấy chó thì cắn nhau chạy, nạn chuột lúc đấy mới được giải quyết căn cơ. (Nguồn: Lạc vào sở thú) #Xone",320,244,55,8,12,1,,13 bình luậ,10157823018174548,/story.php?story_fbid=10157823018174548&id=108624324547
Xone Radio,,2019-10-11 11:19:40,Đỉnh cao của đôi tay tạo bóng vạn người mê. Cre: Anh da đen #XONE,155,139,4,3,9,,,1 bình luậ,10157822848764548,/story.php?story_fbid=10157822848764548&id=108624324547
Xone Radio,,2019-10-11 11:05:25,"Nếu “Thất Sơn Tâm Linh” được trình chiếu với phiên bản nguyên vẹn tại nước ngoài, khán giả sẽ có cơ sở thể đánh giá công tâm hơn về tác phẩm này. #XONE",22,22,,,,,,Bình luậ,10157822830579548,/story.php?story_fbid=10157822830579548&id=108624324547
Xone Radio,,2019-10-11 08:30:00,"Được biết, số lượng bài hát được đăng ký bản quyền dưới tên G-Dragon lên đến 173 bài. Thật sự quá khủng! #XONE",26,18,1,5,2,,,Bình luậ,10157821429394548,/story.php?story_fbid=10157821429394548&id=108624324547
