source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Truyền hình Đồng Tháp,,2019-10-12 11:45:14,Bé gái 4 tuổi bị lạc từ Kiên Giang lên Đắk Lắk,144,128,,6,3,7,,12 bình luậ,2498314073597049,/story.php?story_fbid=2498314073597049&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-12 11:29:27,20h tối nay trên kênh THĐT1. Mời quý khán giả đón xem Tập 7 gameshow Tài tử miệt vườn với phần thi So tài,24,24,,,,,,5 bình luậ,2498291246932665,/story.php?story_fbid=2498291246932665&id=670574689704339
"Truyền hình Đồng Tháp,Sen TV",Sen TV,2019-10-12 10:57:46,"- Phát hiện thuốc tránh thai, người chồng đâm vợ vì nghi ngoại tình. - Tông xe tải khi ôm cua, người đàn ông trượt dài trên đường. - Cặp song sinh dính gan đã xuất viện. - Bé gái 4 tuổi bị lạc từ Kiên Giang lên Đắk Lắk. Đó là những thông tin có trong [Livestream] Nhịp sống 24h hôm nay - 12/10/2019 #nhipsong24h121019 #thdt- Phát hiện thuốc tránh thai, người chồng đâm vợ vì nghi ngoại tình. - Tông xe tải khi ôm cua, người đàn ông trượt dài trên đường. - Cặp song sinh dính gan đã xuất viện. - Bé gái 4 tuổi bị lạc từ Kiên Giang lên Đắk Lắk. Đó là những thông tin có trong [Livestream] Nhịp sống 24h hôm nay - 12/10/2019 #nhipsong24h121019 #thdt",23,23,,,,,,6 bình luậ,2498251540269969,/story.php?story_fbid=2498251540269969&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-12 08:00:02,"Đồng Tháp: Họp mặt ""Vòng tròn kết nối"" doanh nghiệp khởi nghiệp",31,30,,1,,,,2 bình luậ,2497050517056738,/story.php?story_fbid=2497050517056738&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-12 07:00:00,Tôn vinh sáng tạo trong khởi nghiệp của phụ nữ Đồng Tháp,55,53,1,1,,,,4 bình luậ,2497047843723672,/story.php?story_fbid=2497047843723672&id=670574689704339
"Truyền hình Đồng Tháp,Sen TV",Sen TV,2019-10-11 20:57:22,[Trực tiếp] Nhịp sống 24h lúc 21 giờ hôm nay - 11/10/2019: - Kiên Giang: Người đàn ông tự thiêu trong công viên. - Khởi tố thanh niên hiếp dâm bé gái 12 tuổi. - Cụ ông 96 tuổi nuốt viên thuốc còn nguyên vỉ. #nhipsong24h21h111019 #thdt[Trực tiếp] Nhịp sống 24h lúc 21 giờ hôm nay - 11/10/2019: - Kiên Giang: Người đàn ông tự thiêu trong công viên. - Khởi tố thanh niên hiếp dâm bé gái 12 tuổi. - Cụ ông 96 tuổi nuốt viên thuốc còn nguyên vỉ. #nhipsong24h21h111019 #thdt,70,68,,2,,,,32 bình luậ,2497072000387923,/story.php?story_fbid=2497072000387923&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 20:30:00,Đồng Tháp ký hợp tác về nông nghiệp với đối tác địa phương Hàn Quốc,78,76,1,1,,,,7 bình luậ,2496989627062827,/story.php?story_fbid=2496989627062827&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 20:01:46,Thú vị dịch vụ chăm sóc thú cưng,122,117,,5,,,,9 bình luậ,2496971640397959,/story.php?story_fbid=2496971640397959&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 19:28:04,Mùa cá ra sông ở miền Tây,609,595,1,11,1,,1,18 bình luậ,2496920203736436,/story.php?story_fbid=2496920203736436&id=670574689704339
"Truyền hình Đồng Tháp,Sen TV",Sen TV,2019-10-11 18:29:46,"- Mùa cá ra sông ở miền Tây. - Ăn sò bị tử vong ở Cà Mau"" là tin thất thiệt. - Tôn vinh sáng tạo trong khởi nghiệp của phụ nữ Đồng Tháp. - Đồng Tháp ký hợp tác về nông nghiệp với đối tác địa phương Hàn Quốc. Đó là những thông tin có trong [Livestream] Thời sự 18h30' hôm nay - 11/10/2019 #thoisu111019 #thdt- Mùa cá ra sông ở miền Tây. - Ăn sò bị tử vong ở Cà Mau"" là tin thất thiệt. - Tôn vinh sáng tạo trong khởi nghiệp của phụ nữ Đồng Tháp. - Đồng Tháp ký hợp tác về nông nghiệp với đối tác địa phương Hàn Quốc. Đó là những thông tin có trong [Livestream] Thời sự 18h30' hôm nay - 11/10/2019 #thoisu111019 #thdt",40,38,1,,,1,,2 bình luậ,2496826273745829,/story.php?story_fbid=2496826273745829&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 17:44:54,Thời sự có gì tối nay?,50,49,,,,1,,4 bình luậ,2496758283752628,/story.php?story_fbid=2496758283752628&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 16:08:39,"Đồng Tháp: Bị chửi, nhóm thanh niên kéo đến đánh cả gia đình",363,331,16,4,8,2,2,33 bình luậ,2496627680432355,/story.php?story_fbid=2496627680432355&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 15:20:32,Cà Mau: Tăng thu nhập nhờ nuôi cá lóc đầu nhím,247,244,1,1,1,,,7 bình luậ,2496566133771843,/story.php?story_fbid=2496566133771843&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 14:37:09,TP. Sa Đéc: Số ca mắc sốt xuất huyết tăng gần gấp 3 lần,83,78,,,4,1,,2 bình luậ,2496509950444128,/story.php?story_fbid=2496509950444128&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 14:03:42,Hung thủ giết tài xế xe ôm lãnh án chung thân,566,502,2,3,15,7,37,59 bình luậ,2496469033781553,/story.php?story_fbid=2496469033781553&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 13:03:37,Lướt Facebook cùng bạn: Bảo vệ môi trường hay ô nhiễm thị giác,86,72,9,,,1,4,15 bình luậ,2496397787122011,/story.php?story_fbid=2496397787122011&id=670574689704339
Truyền hình Đồng Tháp,,2019-10-11 12:10:50,Đồng Tháp: Cô gái 18 tuổi giết chồng hờ lãnh 4 năm tù,878,804,31,1,31,8,3,88 bình luậ,2496333893795067,/story.php?story_fbid=2496333893795067&id=670574689704339
