source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Sức Khỏe Gia Đình,,2019-10-12 14:00:00,"Vừa giúp khỏe vừa làm đẹp, ngại gì không áp dụng liền 10 chiêu này cả nhà.",9,9,,,,,,Bình luậ,2459491137479477,/story.php?story_fbid=2459491137479477&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-12 12:30:00,"🌞 Tầm quan trọng của ngủ trưa lớn thế này, mọi người đừng bỏ giấc ngủ trưa nữa nha!",5,5,,,,,,Bình luậ,2459460560815868,/story.php?story_fbid=2459460560815868&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-12 11:00:01,"Nước thì ra có thể bị ""thiu"" đó mọi người. 🧐",8,6,1,1,,,,1 bình luậ,2459466394148618,/story.php?story_fbid=2459466394148618&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-12 09:30:00,Không biết mọi người đã ăn sáng hết chưa? 🤟,2,2,,,,,,Bình luậ,2459482517480339,/story.php?story_fbid=2459482517480339&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-12 08:00:01,"🌈 Hãy để mỗi ngày là một ngày mới đúng nghĩa bằng cách lọc sạch những thứ ""đã cũ"" đi nha cả nhà.",29,26,,3,,,,Bình luậ,2459478730814051,/story.php?story_fbid=2459478730814051&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 21:00:01,Mời cả nhà đọc bài nhẹ nhàng trước khi ngủ nha. 🧖‍♀️,72,70,,2,,,,5 bình luậ,2458890304206227,/story.php?story_fbid=2458890304206227&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 20:00:01,Mọi người thử kiểm tra xem có kết quả gì nhé. 👩‍⚖️,41,39,,2,,,,Bình luậ,2458887864206471,/story.php?story_fbid=2458887864206471&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 19:00:01,Ghi chú 👩‍💻 lại nha mọi người.,105,103,,2,,,,1 bình luậ,2458885997539991,/story.php?story_fbid=2458885997539991&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 18:00:00,Mọi người thường làm gì để giảm stress? 🕵️‍♀️,6,6,,,,,,Bình luậ,2458880840873840,/story.php?story_fbid=2458880840873840&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 17:00:01,"🍏🍎 Táo chứa nhiều Vitamin C, carbohydrates, nước, đường fructose, sucrose, glucose,… không những giúp giảm cân mà còn hỗ trợ chống lão hoá nữa.",25,24,,1,,,,Bình luậ,2458876804207577,/story.php?story_fbid=2458876804207577&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 16:00:00,Ad là không biết ăn món này luôn. 👀,4,3,,,1,,,1 bình luậ,2458873350874589,/story.php?story_fbid=2458873350874589&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 15:00:00,Ăn đậu đỏ không chỉ cầu tình duyên may mắn mà còn rất có lợi cho sức khỏe thể chất lẫn tinh thần nữa đó cả nhà. 😛,18,16,,2,,,,1 bình luậ,2458867860875138,/story.php?story_fbid=2458867860875138&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 14:00:00,Mọi người lưu ý các dấu hiệu này nha. 😯,59,56,,1,2,,,1 bình luậ,2458865094208748,/story.php?story_fbid=2458865094208748&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 13:00:00,Chuyên mục phong thủy rước tài lộc lại lên sóng. 😆,40,37,1,2,,,,Bình luậ,2458853950876529,/story.php?story_fbid=2458853950876529&id=228267787268501
Sức Khỏe Gia Đình,,2019-10-11 12:00:00,Thật là vi diệu!!! 😲,34,32,,1,1,,,2 bình luậ,2458849240877000,/story.php?story_fbid=2458849240877000&id=228267787268501
