source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
VnExpress Video,,2019-10-11 12:25:01,"Ông Park cùng các thành viên tuyển Việt Nam ra sân bay Nội Bài lúc 3h30 để bay sang Indonesia, đội có 4 ngày chuẩn bị cho trận đấu ngày 15/10.",156,152,1,3,,,,1 bình luậ,936158906768498,/story.php?story_fbid=936158906768498&id=172775409773522
VnExpress Video,,2019-10-11 09:21:45,"Vỗ tay, nhảy múa, bật khóc... là những cảm xúc của cổ động viên sau khi chứng kiến bàn thắng đẹp mắt của Quang Hải vào lưới Malaysia, tối 10/10.",62,62,,,,,,Bình luậ,936040273447028,/story.php?story_fbid=936040273447028&id=172775409773522
VnExpress Video,,2019-10-11 09:20:35,HLV Park Hang-seo chia sẻ chưa hài lòng ở phần đầu trận gặp Malaysia khi tuyển Việt Nam không thực hiện được việc chiếm giữ bóng nhiều.,160,159,,1,,,,1 bình luậ,936039393447116,/story.php?story_fbid=936039393447116&id=172775409773522
VnExpress Video,,2019-10-10 23:00:33,"Hàng nghìn cổ động viên đổ ra đường nhảy múa, ăn mừng chiến thắng 1-0 của đội tuyển Việt Nam trước Malaysia.",60,58,,2,,,,Bình luậ,935716320146090,/story.php?story_fbid=935716320146090&id=172775409773522
VnExpress Video,,2019-10-10 17:29:24,"Hàng trăm chiến sĩ CSCĐ, công an thiết lập 3 vòng kiểm soát an ninh trước SVĐ Mỹ Đình, bảo đảm an toàn cho trận bóng lúc 20h hôm nay.",8,8,,,,,,1 bình luậ,935481520169570,/story.php?story_fbid=935481520169570&id=172775409773522
VnExpress Video,,2019-10-10 17:16:54,"Đội cổ động viên mang theo cờ, trống diễu hành qua các đường phố trung tâm Hà Nội, khuấy động không khí trước trận Việt Nam - Malaysia.",31,29,1,1,,,,2 bình luậ,935474826836906,/story.php?story_fbid=935474826836906&id=172775409773522
VnExpress Video,,2019-10-10 14:34:48,"Hàng trăm du khách đến xóm đường tàu nhưng không vào được bên trong do lực lượng chức năng rào chắn, đặt biển cấm, tuyên truyền người dân tuân thủ an toàn đường sắt.",8,6,1,,1,,,2 bình luậ,935393556845033,/story.php?story_fbid=935393556845033&id=172775409773522
VnExpress Video,,2019-10-10 09:27:47,"HLV Tan Chang Hoe khảo sát một vòng sân, thử bóng và sút xà ngang trước khi cho các cầu thủ tập luyện trên sân Mỹ Đình, tối 9/10.",8,8,,,,,,1 bình luậ,935226570195065,/story.php?story_fbid=935226570195065&id=172775409773522
VnExpress Video,,2019-10-09 17:40:16,"Sắp thông xe tuyến đường vành đai 3 bên dưới, đoạn Mai Dịch - Nam Thăng Long. Tuyến đường 3.100 tỷ đồng được kỳ vọng giải quyết nạn ùn tắc trên đường Phạm Văn Đồng.",10,10,,,,,,Bình luậ,934651093585946,/story.php?story_fbid=934651093585946&id=172775409773522
VnExpress Video,,2019-10-09 16:59:54,"VKSND Vĩnh Phúc tổ chức xin lỗi công khai với ba người đàn ông chịu án oan giết người 39 năm tại xã Đồng Thịnh (huyện Sông Lô), sáng 9/10.",27,17,,,2,1,7,13 bình luậ,934623640255358,/story.php?story_fbid=934623640255358&id=172775409773522
VnExpress Video,,2019-10-09 13:34:39,Hơn 40 camera được sử dụng sẽ giúp kiểm soát an ninh và hiện tượng đốt pháo sáng có thể xảy ra trong trận Việt Nam - Malaysia trên sân Mỹ Đình tối 10/10.,18,18,,,,,,Bình luậ,934502950267427,/story.php?story_fbid=934502950267427&id=172775409773522
VnExpress Video,,2019-10-09 11:31:07,HLV trưởng hai đội thông tin trước trận Việt Nam - Malaysia sẽ diễn ra trên sân Mỹ Đình vào 20h ngày 10/10.,23,21,1,,1,,,Bình luậ,934430343608021,/story.php?story_fbid=934430343608021&id=172775409773522
VnExpress Video,,2019-10-08 20:20:15,"Một thanh niên đeo bịt mặt, mang súng xông vào cửa hàng vàng tại Mạo Khê, Đông Triều cướp tài sản, khi chạy ra cửa tẩu thoát làm rơi bọc tiền, chiều 8/10.",29,22,6,,1,,,Bình luậ,933945203656535,/story.php?story_fbid=933945203656535&id=172775409773522
VnExpress Video,,2019-10-08 12:15:25,"Huỳnh Duy Khoa, 18 tuổi và Lê Hoàng Tuấn Kiệt, 17 tuổi bị cảnh sát truy đuổi sau khi giật điện thoại của một người đàn ông trên đường 3/2, quận 11.",16,16,,,,,,1 bình luậ,933664450351277,/story.php?story_fbid=933664450351277&id=172775409773522
VnExpress Video,,2019-10-08 08:07:36,"4h sáng, anh Trần Kim Khôi chèo thuyền soi đèn đi giăng lưới cá nhưng mùa lũ năm nay, sản vật chỉ bằng 50% năm trước.",20,19,1,,,,,Bình luậ,933508607033528,/story.php?story_fbid=933508607033528&id=172775409773522
VnExpress Video,,2019-10-07 16:05:22,"Tuyển Malaysia đến Nội Bài lúc hơn 12h ngày 7/10, chuẩn bị đá với tuyển Việt Nam trên sân Mỹ Đình ngày 10/10 trong khuôn khổ vòng loại World Cup.",32,32,,,,,,1 bình luậ,932972067087182,/story.php?story_fbid=932972067087182&id=172775409773522
VnExpress Video,,2019-10-07 14:15:45,"Lũ về, người dân vùng Đồng Tháp Mười dùng trái bắp sống bỏ vào lợp đặt ven sông bắt cua đồng, mỗi ngày thu hơn 10 kg, kiếm gần 400 nghìn đồng.",10,10,,,,,,1 bình luậ,932921030425619,/story.php?story_fbid=932921030425619&id=172775409773522
VnExpress Video,,2019-10-07 14:14:48,"Cầu thủ U22 Việt Nam chạy nhiều vòng quanh sân, mỗi vòng 45 giây vào trưa 7/10, nhằm rèn thể lực chuẩn bị SEA Games.",13,13,,,,,,Bình luậ,932920493759006,/story.php?story_fbid=932920493759006&id=172775409773522
"VnExpress Video,VnExpress Food",VnExpress Food,2019-10-03 20:31:11,"Anh Souleymane - theo đạo Hồi đã làm ra bánh Roti với công thức do bà ngoại truyền lại. Những chiếc bánh do anh Souleymane làm ra tuân theo Halal - điều kiện tiên quyết trong thức ăn của người đạo Hồi. Vì thế bánh không dính mỡ heo hay thịt heo. Dù bánh chiên, nhìn trông rất nhiều dầu mỡ nhưng thực tế khi ăn lại không thấy ngán, hơn nữa nhân bánh lại rất nhiều phô mai. Các bạn nên ăn bánh nóng lúc nóng, vì khi này phô mai chảy ra rất là ngon. Bánh có nhiều loại nhân: gà, tôm khô trứng, chuối, phô mai, pate, bò... --- 👉 Bạn có một đam mê vô tận với ăn uống? Like ngay VnExpress Food để cập nhật những địa chỉ ăn ngon, xu hướng ẩm thực mới nhất #VnExpress #VnExpressFoodAnh Souleymane - theo đạo Hồi đã làm ra bánh Roti với công thức do bà ngoại truyền lại. Những chiếc bánh do anh Souleymane làm ra tuân theo Halal - điều kiện tiên quyết trong thức ăn của người đạo Hồi. Vì thế bánh không dính mỡ heo hay thịt heo.  Dù bánh chiên, nhìn trông rất nhiều dầu mỡ nhưng thực tế khi ăn lại không thấy ngán, hơn nữa nhân bánh lại rất nhiều phô mai. Các bạn nên ăn bánh nóng lúc nóng, vì khi này phô mai chảy ra rất là ngon. Bánh có nhiều loại nhân: gà, tôm khô trứng, chuối, phô mai, pate, bò... --- 👉 Bạn có một đam mê vô tận với ăn uống? Like ngay VnExpress Food để cập nhật những địa chỉ ăn ngon, xu hướng ẩm thực mới nhất #VnExpress #VnExpressFood",16,16,,,,,,Bình luậ,932360790481643,/story.php?story_fbid=932360790481643&id=172775409773522
"VnExpress Video,Ngôi sao Beauty Expo",Ngôi sao Beauty Expo,2019-10-06 18:30:53,"TRỰC TIẾP THẢM ĐỎ NGÔI SAO BEAUTY EXPO Hoa hậu Tiểu Vy, Jun Vũ, Oanh Yến... xúng xính váy áo tham dự đêm Gala Ngôi sao Beauty Expo Đêm Gala cũng tìm chủ nhân ngôi vị ""King"" và ""Queen"" (giải Nữ hoàng, ông hoàng đêm tiệc) dành cho những khách mời diện trang phục ấn tượng. #NgoisaoBeautyExpo #HungVanngo #Kangnam #CitiGym #MVOT #Sakura #82X #Youtv #Lotteria #VinpearlLuxuryTRỰC TIẾP THẢM ĐỎ NGÔI SAO BEAUTY EXPO Hoa hậu Tiểu Vy, Jun Vũ, Oanh Yến... xúng xính váy áo tham dự đêm Gala Ngôi sao Beauty Expo Đêm Gala cũng tìm chủ nhân ngôi vị ""King"" và ""Queen"" (giải Nữ hoàng, ông hoàng đêm tiệc) dành cho những khách mời diện trang phục ấn tượng. #NgoisaoBeautyExpo #HungVanngo #Kangnam #CitiGym #MVOT #Sakura #82X #Youtv #Lotteria #VinpearlLuxury",3,3,,,,,,Bình luậ,932313203819735,/story.php?story_fbid=932313203819735&id=172775409773522
VnExpress Video,,2019-10-04 16:47:17,"Bụi mịn có đường kính siêu nhỏ 2,5 micromet, khi xâm nhập sâu vào cơ thể sẽ gây ra các căn bệnh cấp tính ảnh hưởng đến tim, phổi, não…",15,14,1,,,,,1 bình luậ,930605947323794,/story.php?story_fbid=930605947323794&id=172775409773522
VnExpress Video,,2019-10-03 20:00:22,"Đức Phúc bất ngờ khi được hỏi có bao giờ bị rung động trước Đỗ Mỹ Linh 💕 Ngoài ra, nam ca sĩ chia sẻ, khi vào vai Thị Nở trong MV 'Hết thương cạn nhớ', Mỹ Linh đôi lúc vẫn không thoát khỏi cách đi đứng, cười nói của một hoa hậu. 👉 Xem full phỏng vấn Đức Phúc tại: https://youtu.be/h-sobpC2dNA #iOne #DucPhuc #DoMyLinh",14,14,,,,,,3 bình luậ,929854600732262,/story.php?story_fbid=929854600732262&id=172775409773522
VnExpress Video,,2019-10-01 12:00:20,"Các họa sĩ ghép hàng trăm bông từ những cánh hoa tươi tạo nên bức tranh 3D phong cảnh độc đáo, mỗi tác phẩm có giá hàng chục triệu đồng.",17,15,,1,1,,,Bình luậ,928138630903859,/story.php?story_fbid=928138630903859&id=172775409773522
VnExpress Video,,2019-10-01 11:50:15,"Hầm Thủ Thiêm từ quận 1 đi quận 2 bị phong tỏa nhiều giờ để giải quyết tai nạn giữa xe tải và ôtô khách, đêm 30/9.",15,12,,,2,1,,Bình luậ,928133390904383,/story.php?story_fbid=928133390904383&id=172775409773522
VnExpress Video,,2019-10-01 11:48:53,"Hai nghi phạm giết tài xế Grab được di lý từ Yên Bái về trụ sở công an quận Bắc Từ Liêm vào 23h20 ngày 30/9.  Đinh Văn Giáp (24 tuổi) khai một mình cầm dao đâm chết nam sinh viên chạy xe ôm công nghệ Nguyễn Cao Sang, gây án do không có tiền trả.",51,33,,,5,2,11,28 bình luậ,928132860904436,/story.php?story_fbid=928132860904436&id=172775409773522
VnExpress Video,,2019-09-30 11:25:29,"Hà Nội kỳ vọng xây nhà máy xử lý nước thải 5.800 tỷ đồng ở cánh đồng Yên Xá (huyện Thanh Trì) gom nước thải trên diện tích gần 5.000 ha để xử lý, có thể hồi sinh các dòng sông 'chết' như sông Tô Lịch, sông Lừ, sông Sét và một phần sông Nhuệ.",13,13,,,,,,6 bình luậ,927383414312714,/story.php?story_fbid=927383414312714&id=172775409773522
VnExpress Video,,2019-09-29 20:45:18,"Vợ chồng bà My, 80 tuổi, rời quê lên thành phố mở tiệm bánh xèo, doanh thu mỗi tháng đều dành làm từ thiện và mua thuốc cho người bệnh. ""Bà cũng không có biết tại sao đặc biệt, chỉ thấy người ta kêu ngon lắm, theo bà nghĩ là do bột bà pha, không có hàn the, không có bột giòn, nên bánh của bà lúc nguội nó mềm, lúc nóng thì nó giòn. Còn bánh có hàn the khi nguội nó cứng ngắc"" - Bà My  Ở quán của bà, bánh xèo nước cốt dừa, nhân có tôm, thịt, giá đỗ chỉ có 25.000đ/ cái, một phần bánh khọt nhân tôm cũng chỉ 25.000đ.  Các bạn hãy đến để ủng hộ 2 ông bà thôi nào 👉 Bạn có một đam mê vô tận với ăn uống? Like ngay VnExpress Food để cập nhật những địa chỉ ăn ngon, xu hướng ẩm thực mới nhất #VnExpress #VnExpressFood",44,38,1,5,,,,2 bình luậ,926921111025611,/story.php?story_fbid=926921111025611&id=172775409773522
