source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Trung tâm Tin tức VTV24,,2019-10-12 15:29:31,"Người dân miền Trung và miền Đông Nhật Bản đang nín thở để chuẩn bị đối mặt với Hagibis, cơn bão được dự báo có sức tàn phá mạnh nhất trong hơn 60 năm qua tại nước này.","1,3K","1,1K",6,10,54,161,1,98 bình luậ,1297846640403121,/story.php?story_fbid=1297846640403121&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-12 15:04:06,"Thời gian gần đây, tại Hà Nội và TP.HCM, nhiều người dân đã bị viêm da do tiếp xúc với kiến ba khoang.","1,4K","1,3K",6,7,34,83,9,485 bình luậ,1297828533738265,/story.php?story_fbid=1297828533738265&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-12 08:40:30,Những khán giả đầu tiên tham gia giải chạy: Chuyển động cùng Cặp lá yêu thương đã đến nhận áo. Các bạn khác đến nhanh cho ad còn được nghỉ sớm nha.,"1,7K","1,6K",43,110,2,1,1,88 bình luậ,1297611883759930,/story.php?story_fbid=1297611883759930&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-11 22:00:01,"Công an Hải Phòng lên tiếng vụ đôi nam nữ ngã xe khi va chạm cảnh sát Ngày 11/10, Công an Hải Phòng lên tiếng về việc đôi nam nữ đi xe máy không đội mũ bảo hiểm, vượt đèn đỏ ngã nhào ra đường khi gặp cảnh sát. Khi video ghi lại sự việc lan truyền trên mạng, có ý kiến cho rằng công an phường đã đánh người vi phạm giao thông khiến họ gặp tai nạn. Tuy nhiên, công an sở tại khẳng người điều khiển xe máy phóng nhanh rồi lao vào cảnh sát. ""Một cán bộ công an phường xuống xe, đi bộ sang đường thì gặp xe máy chở 2 người không đội mũ bảo hiểm. Lúc này, người điều khiển xe máy tăng tốc bỏ chạy và lao vào lực lượng công an rồi đổ xe đổ ra đường"", Công an Hải Phòng thông tin. Ngay sau đó, tổ công tác đã đưa người vi phạm và phương tiện về trụ sở làm việc. Và người vi phạm luật giao thông đã nhận sai. Xem video tại đây: https://vtv.vn/video/nam-thanh-nien-cho-ban-gai-nga-nhao-sau-khi-lao-xe-vao-cong-an-397246.htm Theo: Zing","6,8K","5,6K",731,49,40,38,298,1.472 bình luậ,1297173780470407,/story.php?story_fbid=1297173780470407&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-11 21:22:36,"Ô nhiễm không khí có thể dẫn tới hói đầu Thêm một lý do nữa để bảo vệ môi trường khi mới đây, Viện Da liễu và Hoa liễu châu Âu đã công bố: Ô nhiễm không khí có thể dẫn tới hói đầu. Đây là kết luận của Viện Da liễu và Hoa liễu châu Âu công bố đầu tháng 10. Nghiên cứu đã phân tích mức độ ảnh hưởng của ô nhiễm không khí từ khí thải xe cộ và hoạt động công nghiệp trong 24 tiếng đối với lượng protein trong các tế bào ở nang tóc. Kết quả phát hiện, bụi mịn PM10 và chất ô nhiễm có thể phá hủy các protein vốn có chức năng thúc đẩy, duy trì sự mọc tóc và điều tiết nang tóc- khiến tóc dễ rụng, khó mọc lại.","7,5K","5,8K",1K,26,154,507,6,1.830 bình luậ,1297110440476741,/story.php?story_fbid=1297110440476741&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-11 20:20:00,"Cứ xin lỗi là coi như … hết chuyện. Đến khi nào mới có những hình phạt thích đáng cho những hành động ""khoe thân"" phản cảm nơi công cộng?","1,5K","1,2K",136,8,9,15,130,206 bình luậ,1297087410479044,/story.php?story_fbid=1297087410479044&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-11 19:38:51,Chuẩn bị có không khí lạnh rồi các bạn nhé.,"9,1K","8,5K",256,281,46,67,4,770 bình luậ,1297073100480475,/story.php?story_fbid=1297073100480475&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-11 18:30:00,"Theo thông báo được phát đi từ Ủy ban Tài chính và Thuế Hạ viện Mỹ, CEO Facebook Mark Zuckerberg sẽ phải ra điều trần trước Ủy ban này vào ngày 23/10 tới đây để trả lời hàng loạt vấn đề liên quan đến dự án tiền ảo Libra . Cuộc điều trần này nhằm giúp các nhà chức trách không chỉ tại Mỹ mà còn của nhiều quốc gia khác có được đánh giá hoàn chỉnh nhất về tính pháp lý cũng như mọi tác động về tài chính, tiền tệ mà đồng tiền ảo Libra có thể tạo ra khi chính thức được phát hành. Trước đó, sau khi dự án tiền ảo Libra được ra mắt hồi tháng 6/2019, người đứng đầu dự án Libra - David Marcus đã phải ra điều trần trước các cơ quan của Quốc hội Mỹ chỉ 1 tháng sau đó. Tài liệu được ông Marcus đưa ra đều nói Facebook không có ý định dùng Libra để cạnh tranh với đồng tiền của các quốc gia hay can thiệp vào chính sách tiền tệ. Ông Marcus cũng cho biết Facebook sẽ không thu thập dữ liệu từ những giao dịch Libra mà không được sự cho phép từ người dùng. Tuy nhiên, cuộc điều trần khi đó không thực sự thuyết phục được các nhà lập pháp, nghị sĩ Mỹ vốn luôn giữ tâm lý do xét, lo ngại về mọi vấn đề liên quan đến Facebook. Theo cand.com.vn","1,1K","1,1K",57,2,16,1,,22 bình luậ,1296782987176153,/story.php?story_fbid=1296782987176153&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-11 18:00:01,"""Thông thường các du khách tới theo các xe du lịch, họ dừng chân ở Tràng An 3,4 tiếng rồi lại lên xe di chuyển, như vậy thì chỉ có hãng du lịch là có tiền. Nhưng nếu chúng ta tuyên truyền, giới thiệu tốt, du khách sẽ lưu trú lại, tìm hiểu về di sản đó thì cả hãng du lịch và người dân đều được hưởng lợi.""",904,855,14,22,8,5,,17 bình luậ,1296827257171726,/story.php?story_fbid=1296827257171726&id=223790994475363
Trung tâm Tin tức VTV24,,2019-10-11 17:30:00,"❣️Chủ nhật này chúng ta có hẹn các bạn có nhớ không? Giải chạy ""Chuyển động cùng Cặp lá yêu thương"" từ 6h-9h ngày 13/10 trên phố đi bộ Hồ Gươm 🏃‍♂️🏃‍♀️❤️❤️❤️ ❣️Xem ngay cung đường chạy dưới đây nha các bạn 👇🏻 Cuối tuần tham gia chạy ngoài việc nâng cao sức khoẻ💪🏻, gặp gỡ với những nhân vật nổi tiếng🗣👤, cùng chúng tôi lan toả thông điệp ""Cặp lá yêu thương""🤗  thì các bạn cũng có rất nhiều địa điểm để thư giãn ngay khi chạy xong như ăn phở Thìn Bờ Hồ🍜, thưởng thức bún Thang Cầu Gỗ🍜, uống cà phê Đinh ngắm phố☕️,... Nghe thôi đã thấy đủ hấp dẫn rồi đúng nào nào?🤤😱🤗  💓Giải chạy Chuyển động cùng Cặp lá yêu thương - “Chuyển động cùng VTV24, Chuyển động vì một cuộc sống tốt đẹp hơn💞💞💞 Xem chi tiết thể lệ giả chạy ""Chuyển động cùng Cặp lá yêu thương"" tại: http://bit.ly/2Mv7hWN Hotline: 0376638662 #chuyendongcungcaplayeuthuong #chuyendong24h #caplayeuthuong","2,7K","2,6K",15,135,22,2,,215 bình luậ,1296831817171270,/story.php?story_fbid=1296831817171270&id=223790994475363
