source,shared_from,date,text,reactions,likes,ahah,love,wow,sigh,grrr,comments,post_id,url
Barcode Magazine Vietnam,,2019-10-12 12:00:00,"Hãy thử thách mình qua mỗi năm, làm một điều bạn chưa bao giờ làm, đi qua nơi bạn chưa bao giờ đi, và bạn sẽ cảm nhận được điều mà bản thân chưa hề cảm thấy trước đây.  ---- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam #comfortzone #breakoutofcomfortzone #boocz #sohai #vungantoan #thuthach",1,1,,,,,,Bình luậ,3080475688633405,/story.php?story_fbid=3080475688633405&id=511053172242349
Barcode Magazine Vietnam,,2019-10-11 21:30:00,"Không, anh ấy sẽ không nghĩ bạn là “con dở” nếu bạn đem condom theo đâu.  Kiến thức phòng tránh thai của nam giới thường bị giới hạn khá nhiều, nếu không muốn nói là chỉ xoay quanh… hạn sử dụng trên condom.  Thế nhưng, điều đó không có nghĩa là họ không muốn tìm hiểu về việc phòng tránh thai. ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam #birthcontrol #condom #phongtranhthai",2,2,,,,,,Bình luậ,3078863412127966,/story.php?story_fbid=3078863412127966&id=511053172242349
Barcode Magazine Vietnam,,2019-10-11 19:30:02,Hãy đối mặt với nỗi sợ của bạn Cre: 📹oksu_munchkin ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam,17,6,8,2,1,,,Bình luậ,3078796418801332,/story.php?story_fbid=3078796418801332&id=511053172242349
Barcode Magazine Vietnam,,2019-10-11 12:00:00,"Một bộ phim hay ho cho các Barcoder vào hai ngày cuối tuần nè.  Với cốt truyện đơn giản và dàn diễn viên không mấy tên tuổi, ẩn số thành công của bộ phim nằm ở chính thông điệp cuộc sống được truyền tải qua chuyến thám hiểm ngẫu nhiên của nhân vật chính. ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam #thesecretlifeofwalter #mitty #waltermitty #film #phimhay",6,6,,,,,,Bình luậ,3078200972194210,/story.php?story_fbid=3078200972194210&id=511053172242349
Barcode Magazine Vietnam,,2019-10-11 08:54:11,"Nếu có ai đó hỏi ""CHẤT"" là gì, đây là câu trả lời:  Cre: Happy Cat ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam",20,12,6,2,,,,1 bình luậ,3077972488883725,/story.php?story_fbid=3077972488883725&id=511053172242349
Barcode Magazine Vietnam,,2019-10-10 21:00:01,"Ngoài kỹ năng bước đi trên giày cao gót thì kiến thức làm đẹp cũng là điều mà khó ai có thể “qua mặt” được các người mẫu. Vì đặc thù nghề nghiệp, người mẫu bắt buộc phải trang bị cho mình vốn kiến thức làm đẹp cơ bản (và cả nâng cao). Cùng Barcode khám phá xem đâu là những sản phẩm yêu thích của các cô người mẫu nhé.  ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam #beauty #catwalk #model #fashion #nguoimau #lamdep",4,4,,,,,,Bình luậ,3076386315709009,/story.php?story_fbid=3076386315709009&id=511053172242349
Barcode Magazine Vietnam,,2019-10-10 19:30:01,Beautiful Dubai Cre: Dubai Vacations ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam,11,9,,2,,,,Bình luậ,3076416525705988,/story.php?story_fbid=3076416525705988&id=511053172242349
Barcode Magazine Vietnam,,2019-10-10 14:00:01,"Hạnh phúc thật ra rất bình dị. Là được ăn một món ngon, được đến nơi mình thích, hay được làm điều mình vẫn mong được làm. Và tất cả chỉ thế thôi. Kể cả thiên tài cũng sẽ hạnh phúc bằng những điều này, chứ không chỉ là những điều vĩ đại khác. Hãy hạnh phúc, theo cách bình thường nhất. ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam #happiness #happy #IQ #thientai #hanhphuc",7,5,,2,,,,Bình luậ,3075950302419277,/story.php?story_fbid=3075950302419277&id=511053172242349
Barcode Magazine Vietnam,,2019-10-10 11:59:00,"Đúng rồi, đúng bài tủ rồi đó!!! ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam",62,21,40,1,,,,10 bình luậ,3075898052424502,/story.php?story_fbid=3075898052424502&id=511053172242349
Barcode Magazine Vietnam,,2019-10-09 21:30:00,Cùng Barcode “throwback” lại 7 xu hướng làm đẹp từ sàn diễn mùa Xuân 2020 được dự đoán là sẽ “làm mưa làm gió” khắp làng thời trang trên thế giới trong thời gian sắp tới nhé. ----- Instagram ---> barcodevietnam Website ---> www.barcodemagazine.vn #Barcode #BarcodeMagazine #BarcodeVietnam #Spring2020 #fashion #catwalk #trends,6,4,,2,,,,Bình luậ,3074110182603289,/story.php?story_fbid=3074110182603289&id=511053172242349
